frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,586,493,587,614,-25.560,0.474,0,-54.53,85.16,1,121.00,12.35,2500,0,0,0
1,0.01668,free_swing,583,491,588,615,-26.709,2.309,0,-19.49,56.25,1,124.10,10.11,2500,0,0,0
2,0.03337,free_swing,584,492,587,623,-26.278,1.312,0,4.09,23.91,0,131.03,5.08,2500,0,0,0
3,0.05005,free_swing,585,492,591,579,-25.989,3.945,0,16.19,-11.86,1,87.21,36.83,2500,0,0,0
4,0.06673,free_swing,585,492,587,614,-25.989,0.939,0,5.46,-64.31,1,122.02,11.62,2500,0,0,0
5,0.08342,free_swing,585,492,588,621,-25.989,1.332,0,1.71,-88.19,0,129.03,6.53,2500,0,0,0
6,0.1001,free_swing,586,492,583,633,-25.699,-1.219,0,2.38,-19.54,0,141.03,2.16,2500,0,0,0
7,0.11678,free_swing,585,492,585,618,-25.989,0.000,0,-0.43,37.28,0,126.00,8.73,2500,0,0,0
8,0.13347,free_swing,586,491,587,616,-25.840,0.458,0,-9.23,90.40,0,125.00,9.45,2500,0,0,0
9,0.15015,free_swing,585,492,590,598,-25.989,2.701,0,-3.01,21.67,1,106.12,23.13,2500,0,0,0
10,0.16683,free_swing,584,492,589,611,-26.278,2.406,0,-5.47,80.01,1,119.10,13.73,2500,0,0,0
11,0.18352,free_swing,585,492,590,621,-25.989,2.220,0,-1.57,33.93,0,129.10,6.49,2500,0,0,0
12,0.2002,free_swing,584,492,595,588,-26.278,6.537,0,-5.52,18.27,1,96.63,30.01,2500,0,0,0
13,0.21688,free_swing,584,492,588,609,-26.278,1.958,0,-5.75,-94.34,1,117.07,15.20,2500,0,0,0
14,0.23357,free_swing,584,491,589,601,-26.421,2.603,0,8.90,-161.25,1,110.11,20.24,2500,0,0,0
15,0.25025,free_swing,585,491,583,621,-26.131,-0.881,0,2.17,90.20,1,130.02,5.82,2500,1,0,0
16,0.26693,free_swing,585,492,586,585,-25.989,0.616,0,1.37,90.01,1,93.01,32.63,2500,0,0,0
17,0.28362,free_swing,584,491,596,582,-26.421,7.512,0,2.26,66.81,1,91.79,33.51,2500,0,0,0
