frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,581,492,592,595,-27.135,6.096,0,9.04,-68.89,1,103.59,25.73,2500,0,0,0
1,0.01668,free_swing,581,493,586,622,-26.991,2.220,0,3.83,-51.29,0,129.10,7.44,2500,0,0,0
2,0.03337,free_swing,581,492,591,600,-27.135,5.290,0,0.05,-36.99,1,108.46,22.23,2500,0,0,0
3,0.05005,free_swing,582,492,590,600,-26.851,4.236,0,-2.30,-25.98,1,108.30,22.35,2500,0,0,0
4,0.06673,free_swing,581,492,583,626,-27.135,0.855,0,-3.17,-53.24,0,134.01,3.91,2500,0,0,0
5,0.08342,free_swing,581,492,588,618,-27.135,3.180,0,-4.53,-22.37,0,126.19,9.52,2500,0,0,0
6,0.1001,free_swing,581,492,586,617,-27.135,2.291,0,0.73,-18.78,1,125.10,10.31,2500,0,0,0
7,0.11678,free_swing,581,492,582,613,-27.135,0.474,0,3.01,2.60,1,121.00,13.24,2500,0,0,0
8,0.13347,free_swing,581,492,585,613,-27.135,1.893,0,-0.95,12.47,1,121.07,13.20,2500,0,0,0
9,0.15015,free_swing,581,493,588,597,-26.991,3.851,0,0.40,61.41,1,104.24,25.27,2500,0,0,0
10,0.16683,free_swing,580,493,583,620,-27.272,1.353,0,1.48,112.66,0,127.04,8.92,2500,0,0,0
11,0.18352,free_swing,581,493,593,593,-26.991,6.843,0,-4.92,129.76,1,100.72,27.79,2500,0,0,0
12,0.2002,free_swing,581,492,593,572,-27.135,8.531,0,-2.95,-76.98,1,80.89,42.00,2500,1,0,0
13,0.21688,free_swing,580,492,592,589,-27.418,7.052,0,-3.01,372.04,1,97.74,29.92,2500,1,0,0
14,0.23357,free_swing,581,492,590,581,-27.135,5.774,0,3.90,213.77,1,89.45,35.86,2500,0,0,0
15,0.25025,free_swing,581,492,604,528,-27.135,32.574,0,6.05,-11.06,1,42.72,69.37,2500,1,0,0
16,0.26693,free_swing,581,492,584,618,-27.135,1.364,0,2.05,-163.17,0,126.04,9.63,2500,0,0,0
17,0.28362,free_swing,581,493,596,567,-26.991,11.459,0,3.53,-374.76,1,75.50,45.86,2500,1,0,0
18,0.3003,free_swing,581,493,596,561,-26.991,12.440,0,3.78,246.86,1,69.63,50.07,2500,1,0,0
19,0.31698,free_swing,581,493,587,613,-26.991,2.862,0,-6.81,-33.14,1,120.15,13.85,2500,1,0,0
20,0.33367,free_swing,581,493,596,545,-26.991,16.091,0,-7.43,-11.68,1,54.12,61.20,2500,0,0,0
21,0.35035,free_swing,580,492,590,567,-27.418,7.595,0,-2.81,-71.79,1,75.66,45.75,2500,0,0,0
22,0.36703,free_swing,581,492,588,564,-27.135,5.553,0,0.18,-189.97,1,72.34,48.13,2500,0,0,0
23,0.38372,free_swing,581,492,589,580,-27.135,5.194,0,4.09,-87.04,1,88.36,36.65,2500,0,0,0
24,0.4004,free_swing,580,493,587,566,-27.272,5.477,0,-4.42,45.02,1,73.33,47.42,2500,0,0,0
25,0.41708,free_swing,581,492,582,606,-27.135,0.503,0,3.01,68.94,1,114.00,18.26,2500,0,0,0
26,0.43377,free_swing,580,493,591,550,-27.272,10.923,0,1.23,-496.98,1,58.05,58.38,2500,1,0,0
