frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,residual_suspect,energy_J,energy_ceiling_suspect,energy_rolling_spike,energy_suspect,trend_arm_suspect,omega_cap_suspect
0,0.0,holding,598,517,593,681,-3.532295,-1.746,0,0.87,20.38,0,164.08,0.65,100,0,0,0,,0,0,0,0,0
1,0.01668,holding,598,517,594,680,-3.532295,-1.406,0,-0.08,10.19,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
2,0.03337,holding,598,517,594,680,-3.532295,-1.406,0,-0.56,0.00,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
3,0.05005,holding,598,517,594,680,-3.532295,-1.406,0,-0.59,10.55,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
4,0.06673,holding,598,517,595,680,-3.532295,-1.054,0,-0.15,21.07,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
5,0.08342,holding,598,517,596,680,-3.532295,-0.703,0,0.74,21.04,0,163.01,0.00,100,0,0,0,,0,0,0,0,0
6,0.1001,holding,598,517,597,680,-3.532295,-0.352,0,2.51,10.52,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
7,0.11678,holding,598,517,597,680,-3.532295,-0.352,0,-1.59,0.00,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
8,0.13347,holding,596,556,,,-3.416588,,1,5.70,,0,,,100,0,0,0,,0,0,0,0,0
9,0.15015,holding,597,556,,,-3.132465,,1,18.10,,0,,,100,0,0,0,,0,0,0,0,0
10,0.16683,holding,597,555,,,-3.148096,,1,31.64,,0,,,100,0,0,0,,0,0,0,0,0
11,0.18352,holding,597,567,,,-2.970231,,1,38.92,,0,,,100,0,0,0,,0,0,0,0,0
12,0.2002,holding,605,517,600,680,-1.060912,-1.757,0,40.74,37.07,0,163.08,0.04,100,0,0,0,,0,0,0,0,0
13,0.21688,holding,606,517,603,680,-0.707319,-1.054,0,36.06,18.22,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
14,0.23357,holding,607,517,603,680,-0.353673,-1.406,0,19.49,3.38,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
15,0.25025,holding,607,517,603,680,-0.353673,-1.406,0,10.98,-7.47,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
16,0.26693,holding,608,517,604,680,0.000000,-1.406,0,11.76,-14.32,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
17,0.28362,holding,608,517,604,680,0.000000,-1.406,0,24.12,-17.18,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
18,0.3003,holding,608,517,605,680,0.000000,-1.054,0,27.01,-14.07,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
19,0.31698,holding,613,517,605,680,1.767827,-2.81,0,28.53,-13.49,0,163.20,0.11,100,0,0,0,,0,0,0,0,0
20,0.33367,holding,613,517,606,680,1.767827,-2.459,0,22.20,-3.83,0,163.15,0.08,100,0,0,0,,0,0,0,0,0
21,0.35035,holding,613,517,607,680,1.767827,-2.108,0,12.94,6.15,0,163.11,0.06,100,0,0,0,,0,0,0,0,0
22,0.36703,holding,613,516,608,680,1.778800,-1.746,0,1.09,17.81,0,164.08,0.65,100,0,0,0,,0,0,0,0,0
23,0.38372,holding,614,517,609,680,2.121096,-1.757,0,-6.21,27.55,0,163.08,0.04,100,0,0,0,,0,0,0,0,0
24,0.4004,holding,613,517,610,680,1.767827,-1.054,0,-2.52,22.25,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
25,0.41708,holding,613,517,610,680,1.767827,-1.054,0,-0.93,19.70,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
26,0.43377,holding,613,517,612,680,1.767827,-0.352,0,-0.04,19.26,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
27,0.45045,holding,613,517,613,680,1.767827,0.0,0,0.90,16.91,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
28,0.46713,holding,613,517,613,680,1.767827,0.0,0,2.45,14.46,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
29,0.48382,holding,614,517,614,680,2.121096,0.0,0,0.00,13.88,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
30,0.5005,holding,613,517,615,680,1.767827,0.703,0,-1.22,12.55,0,163.01,0.00,100,0,0,0,,0,0,0,0,0
31,0.51718,holding,613,517,615,680,1.767827,0.703,0,-2.07,14.77,0,163.01,0.00,100,0,0,0,,0,0,0,0,0
32,0.53387,holding,613,517,616,680,1.767827,1.054,0,-2.19,13.94,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
33,0.55055,holding,613,517,616,680,1.767827,1.054,0,-1.21,10.82,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
34,0.56723,holding,613,517,617,680,1.767827,1.406,0,1.23,5.15,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
35,0.58392,holding,613,517,617,680,1.767827,1.406,0,0.00,2.04,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
36,0.6006,holding,613,517,617,680,1.767827,1.406,0,0.00,-2.06,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
37,0.61728,holding,613,517,617,680,1.767827,1.406,0,0.00,-5.43,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
38,0.63397,holding,613,517,616,680,1.767827,1.054,0,0.00,-7.59,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
39,0.65065,holding,613,517,616,680,1.767827,1.054,0,0.00,-7.17,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
40,0.66733,holding,613,517,616,680,1.767827,1.054,0,0.00,-8.47,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
41,0.68402,holding,613,517,615,680,1.767827,0.703,0,0.00,-10.50,0,163.01,0.00,100,0,0,0,,0,0,0,0,0
42,0.7007,holding,613,517,615,680,1.767827,0.703,0,0.00,-13.52,0,163.01,0.00,100,0,0,0,,0,0,0,0,0
43,0.71738,holding,613,517,614,680,1.767827,0.352,0,0.00,-18.11,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
44,0.73407,holding,613,517,613,680,1.767827,0.0,0,0.00,-20.15,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
45,0.75075,holding,613,517,612,680,1.767827,-0.352,0,0.00,-21.10,0,163.00,0.01,100,0,0,0,,0,0,0,0,0
46,0.76743,holding,613,517,611,680,1.767827,-0.703,0,0.00,-22.30,0,163.01,0.00,100,0,0,0,,0,0,0,0,0
47,0.78412,holding,613,517,610,680,1.767827,-1.054,0,0.00,-22.29,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
48,0.8008,holding,613,517,609,680,1.767827,-1.406,0,0.00,-21.08,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
49,0.81748,holding,613,517,608,680,1.767827,-1.757,0,6.18,-25.03,0,163.08,0.04,100,0,0,0,,0,0,0,0,0
50,0.83417,holding,613,517,607,680,1.767827,-2.108,0,0.12,-18.19,0,163.11,0.06,100,0,0,0,,0,0,0,0,0
51,0.85085,holding,613,517,606,680,1.767827,-2.459,0,-9.59,-6.13,0,163.15,0.08,100,0,0,0,,0,0,0,0,0
52,0.86753,holding,613,517,606,680,1.767827,-2.459,0,-21.16,6.31,0,163.15,0.08,100,0,0,0,,0,0,0,0,0
53,0.88422,holding,613,517,605,680,1.767827,-2.81,0,-28.21,14.12,0,163.20,0.11,100,0,0,0,,0,0,0,0,0
54,0.9009,holding,608,517,604,680,0.000000,-1.406,0,-31.49,21.14,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
55,0.91758,holding,608,517,604,680,0.000000,-1.406,0,-27.57,18.11,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
56,0.93427,holding,607,517,603,680,-0.353673,-1.406,0,-13.73,14.01,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
57,0.95095,holding,607,517,603,680,-0.353673,-1.406,0,-11.13,5.94,0,163.05,0.02,100,0,0,0,,0,0,0,0,0
58,0.96763,holding,606,517,603,680,-0.707319,-1.054,0,-17.54,-6.11,0,163.03,0.01,100,0,0,0,,0,0,0,0,0
59,0.98432,holding,606,517,601,680,-0.707319,-1.757,0,-33.54,-22.13,0,163.08,0.04,100,0,0,0,,0,0,0,0,0
