frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,586,492,588,638,-25.699,0.785,0,8.77,-80.01,0,146.01,8.28,2500,0,0,0
1,0.01668,free_swing,586,492,588,639,-25.699,0.779,0,3.73,28.76,0,147.01,7.66,2500,0,0,0
2,0.03337,free_swing,587,492,588,637,-25.408,0.395,0,0.21,93.13,0,145.00,8.92,2500,0,0,0
3,0.05005,free_swing,586,492,596,623,-25.699,4.365,0,-1.80,113.09,1,131.38,17.47,2500,0,0,0
4,0.06673,free_swing,586,492,596,605,-25.699,5.057,0,-2.72,72.55,1,113.44,28.74,2500,0,0,0
5,0.08342,free_swing,586,493,598,619,-25.560,5.440,0,1.52,8.82,1,126.57,20.50,2500,0,0,0
6,0.1001,free_swing,586,492,598,613,-25.699,5.664,0,-2.65,6.38,1,121.59,23.62,2500,0,0,0
7,0.11678,free_swing,586,492,599,620,-25.699,5.799,0,0.00,-57.90,1,128.66,19.18,2500,0,0,0
8,0.13347,free_swing,586,492,595,602,-25.699,4.677,0,1.92,-27.72,1,110.37,30.67,2500,0,0,0
9,0.15015,free_swing,586,493,592,610,-25.560,2.936,0,2.22,-20.80,1,117.15,26.41,2500,0,0,0
10,0.16683,free_swing,586,492,599,618,-25.699,5.891,0,1.52,-11.05,1,126.67,20.43,2500,0,0,0
11,0.18352,free_swing,586,493,594,611,-25.560,3.879,0,-6.84,261.14,1,118.27,25.71,2500,1,0,0
12,0.2002,free_swing,586,492,599,598,-25.699,6.992,0,-5.92,100.66,1,106.79,32.92,2500,0,0,0
13,0.21688,free_swing,585,492,607,562,-25.989,17.447,0,0.00,-2.21,1,73.38,53.91,2500,0,0,0
14,0.23357,free_swing,586,492,590,614,-25.699,1.878,0,6.65,-237.32,1,122.07,23.33,2500,1,0,0
15,0.25025,free_swing,586,493,600,603,-25.560,7.253,0,6.14,-67.62,1,110.89,30.35,2500,0,0,0
16,0.26693,free_swing,586,492,593,621,-25.699,3.106,0,-8.06,74.80,1,129.19,18.85,2500,0,0,0
17,0.28362,free_swing,586,492,604,589,-25.699,10.513,0,-6.94,-69.04,1,98.66,38.03,2500,0,0,0
18,0.3003,free_swing,585,492,590,633,-25.989,2.031,0,2.94,443.53,1,141.09,11.38,2500,1,0,0
19,0.31698,free_swing,586,492,607,589,-25.699,12.216,0,5.19,124.71,1,99.25,37.66,2500,1,0,0
20,0.33367,free_swing,586,493,616,551,-25.560,27.350,0,6.11,43.55,1,65.30,58.98,2500,0,0,0
21,0.35035,free_swing,586,492,588,629,-25.699,0.836,0,0.70,-75.75,1,137.01,13.94,2500,0,0,0
22,0.36703,free_swing,586,493,608,567,-25.560,16.557,0,-0.30,-183.00,1,77.20,51.51,2500,0,0,0
23,0.38372,free_swing,586,493,609,571,-25.560,16.429,0,-1.19,-30.45,1,81.32,48.92,2500,0,0,0
24,0.4004,free_swing,586,492,588,622,-25.699,0.881,0,-5.66,-215.07,1,130.02,18.33,2500,0,0,0
25,0.41708,free_swing,586,492,598,581,-25.699,7.679,0,3.15,85.50,1,89.81,43.59,2500,1,0,0
26,0.43377,free_swing,586,492,604,572,-25.699,12.680,0,4.74,76.32,1,82.00,48.49,2500,0,0,0
27,0.45045,free_swing,587,492,599,589,-25.408,7.052,0,0.74,-155.52,1,97.74,38.61,2500,1,0,0
28,0.46713,free_swing,586,492,592,616,-25.699,2.770,0,-6.26,-212.86,1,124.15,22.02,2500,0,0,0
29,0.48382,free_swing,586,492,596,588,-25.699,5.947,0,-7.38,-50.80,1,96.52,39.37,2500,0,0,0
30,0.5005,free_swing,586,491,584,633,-25.840,-0.807,0,2.42,38.79,1,142.01,10.80,2500,0,0,0
31,0.51718,free_swing,586,492,595,610,-25.699,4.362,0,8.68,27.23,1,118.34,25.66,2500,0,0,0
32,0.53387,free_swing,587,491,597,611,-25.547,4.764,0,6.26,-37.76,1,120.42,24.36,2500,0,0,0
