frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,0.02,0,152.00,0.36,2500,0,0,0
1,0.01668,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-0.02,0,152.00,0.36,2500,0,0,0
2,0.03337,free_swing,660,481,659,633,-1.153,-0.377,0,-0.00,-0.04,0,152.00,0.36,2500,0,0,0
3,0.05005,free_swing,660,481,659,632,-1.153,-0.379,0,0.00,-0.05,0,151.00,0.30,2500,0,0,0
4,0.06673,free_swing,660,481,659,632,-1.153,-0.379,0,0.00,-0.02,0,151.00,0.30,2500,0,0,0
5,0.08342,free_swing,660,481,659,632,-1.153,-0.379,0,0.00,0.00,0,151.00,0.30,2500,0,0,0
6,0.1001,free_swing,660,481,659,632,-1.153,-0.379,0,1.96,-1.95,0,151.00,0.30,2500,0,0,0
7,0.11678,free_swing,660,481,659,632,-1.153,-0.379,0,-3.96,4.09,0,151.00,0.30,2500,0,0,0
8,0.13347,free_swing,660,481,659,633,-1.153,-0.377,0,-9.30,9.29,0,152.00,0.36,2500,0,0,0
9,0.15015,free_swing,659,482,659,633,-1.528,0.000,0,-9.43,9.26,0,151.00,0.31,2500,0,0,0
10,0.16683,free_swing,659,481,659,633,-1.538,0.000,0,-6.27,6.00,0,152.00,0.35,2500,0,0,0
11,0.18352,free_swing,659,481,659,633,-1.538,0.000,0,5.98,-6.01,0,152.00,0.35,2500,0,0,0
12,0.2002,free_swing,659,481,659,633,-1.538,0.000,0,11.45,-11.21,0,152.00,0.35,2500,0,0,0
13,0.21688,free_swing,660,481,659,633,-1.153,-0.377,0,3.42,-3.22,0,152.00,0.36,2500,0,0,0
14,0.23357,free_swing,660,481,659,633,-1.153,-0.377,0,-0.98,1.14,0,152.00,0.36,2500,0,0,0
15,0.25025,free_swing,659,482,659,633,-1.528,0.000,0,0.16,-0.06,0,151.00,0.31,2500,0,0,0
16,0.26693,free_swing,660,482,659,633,-1.146,-0.379,0,1.26,-1.19,0,151.00,0.30,2500,0,0,0
17,0.28362,free_swing,660,482,659,633,-1.146,-0.379,0,-3.31,3.26,0,151.00,0.30,2500,0,0,0
18,0.3003,free_swing,659,482,659,633,-1.528,0.000,0,-13.36,13.25,0,151.00,0.31,2500,0,0,0
19,0.31698,free_swing,659,482,659,633,-1.528,0.000,0,0.00,0.00,0,151.00,0.31,2500,0,0,0
20,0.33367,free_swing,659,482,659,633,-1.528,0.000,0,11.36,-11.27,0,151.00,0.31,2500,0,0,0
21,0.35035,free_swing,660,482,659,633,-1.146,-0.379,0,9.40,-7.32,0,151.00,0.30,2500,0,0,0
22,0.36703,free_swing,660,482,659,633,-1.146,-0.379,0,4.01,-10.05,0,151.00,0.30,2500,0,0,0
23,0.38372,free_swing,660,482,659,633,-1.146,-0.379,0,-2.21,-3.16,0,151.00,0.30,2500,0,0,0
24,0.4004,free_swing,660,481,658,633,-1.153,-0.754,0,-0.10,2.02,0,152.01,0.36,2500,0,0,0
25,0.41708,free_swing,660,481,659,633,-1.153,-0.377,0,0.10,-0.88,0,152.00,0.36,2500,0,0,0
26,0.43377,free_swing,660,482,659,633,-1.146,-0.379,0,0.24,0.70,0,151.00,0.30,2500,0,0,0
27,0.45045,free_swing,660,482,658,633,-1.146,-0.759,0,-0.04,0.03,0,151.01,0.30,2500,0,0,0
28,0.46713,free_swing,660,482,659,633,-1.146,-0.379,0,-0.13,1.21,0,151.00,0.30,2500,0,0,0
29,0.48382,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-5.24,0,152.00,0.36,2500,0,0,0
30,0.5005,free_swing,660,482,658,633,-1.146,-0.759,0,-1.90,-3.29,0,151.01,0.30,2500,0,0,0
31,0.51718,free_swing,660,482,658,633,-1.146,-0.759,0,6.20,-4.90,0,151.01,0.30,2500,0,0,0
32,0.53387,free_swing,660,482,659,633,-1.146,-0.379,0,5.23,-3.23,0,151.00,0.30,2500,0,0,0
33,0.55055,free_swing,661,482,658,633,-0.764,-1.138,0,0.04,-5.27,0,151.03,0.29,2500,0,0,0
34,0.56723,free_swing,660,482,658,633,-1.146,-0.759,0,-7.38,-0.75,0,151.01,0.30,2500,0,0,0
35,0.58392,free_swing,660,482,658,633,-1.146,-0.759,0,-0.10,8.10,0,151.01,0.30,2500,0,0,0
36,0.6006,free_swing,660,481,658,633,-1.153,-0.754,0,7.27,-1.98,0,152.01,0.36,2500,0,0,0
37,0.61728,free_swing,661,482,659,633,-0.764,-0.759,0,0.10,-2.06,0,151.01,0.30,2500,0,0,0
38,0.63397,free_swing,660,482,658,633,-1.146,-0.759,0,-5.16,3.99,0,151.01,0.30,2500,0,0,0
39,0.65065,free_swing,660,482,658,633,-1.146,-0.759,0,-6.13,9.34,0,151.01,0.30,2500,0,0,0
40,0.66733,free_swing,660,482,659,633,-1.146,-0.379,0,2.00,9.31,0,151.00,0.30,2500,0,0,0
41,0.68402,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,4.07,0,151.00,0.30,2500,0,0,0
42,0.7007,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,-1.99,0,151.00,0.30,2500,0,0,0
43,0.71738,free_swing,660,482,659,633,-1.146,-0.379,0,0.04,-0.01,0,151.00,0.30,2500,0,0,0
44,0.73407,free_swing,660,482,659,633,-1.146,-0.379,0,-0.11,0.05,0,151.00,0.30,2500,0,0,0
45,0.75075,free_swing,660,482,659,633,-1.146,-0.379,0,-0.10,-0.02,0,151.00,0.30,2500,0,0,0
46,0.76743,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-0.04,0,152.00,0.36,2500,0,0,0
47,0.78412,free_swing,660,482,659,632,-1.146,-0.382,0,0.10,-0.03,0,150.00,0.96,2500,0,0,0
48,0.8008,free_swing,660,482,659,633,-1.146,-0.379,0,0.11,0.01,0,151.00,0.30,2500,0,0,0
49,0.81748,free_swing,660,482,659,633,-1.146,-0.379,0,-0.04,0.06,0,151.00,0.30,2500,0,0,0
50,0.83417,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,-0.02,0,151.00,0.30,2500,0,0,0
51,0.85085,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,0.00,0,151.00,0.30,2500,0,0,0
52,0.86753,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,0.00,0,151.00,0.30,2500,0,0,0
53,0.88422,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,0.00,0,151.00,0.30,2500,0,0,0
54,0.9009,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,0.00,0,151.00,0.30,2500,0,0,0
55,0.91758,free_swing,660,482,659,633,-1.146,-0.379,0,0.00,0.00,0,151.00,0.30,2500,0,0,0
56,0.93427,free_swing,660,482,659,633,-1.146,-0.379,0,-2.00,1.99,0,151.00,0.30,2500,0,0,0
57,0.95095,free_swing,660,482,659,633,-1.146,-0.379,0,6.09,-6.06,0,151.00,0.30,2500,0,0,0
58,0.96763,free_swing,660,482,659,633,-1.146,-0.379,0,5.27,-5.24,0,151.00,0.30,2500,0,0,0
59,0.98432,free_swing,661,482,659,633,-0.764,-0.759,0,0.00,0.00,0,151.01,0.30,2500,0,0,0
60,1.001,free_swing,660,482,659,633,-1.146,-0.379,0,-5.27,5.24,0,151.00,0.30,2500,0,0,0
