frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-0.00,0,152.00,0.50,2500,0,0,0
1,0.01668,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-0.00,0,152.00,0.50,2500,0,0,0
2,0.03337,free_swing,660,481,659,633,-1.153,-0.377,0,-0.00,-0.00,0,152.00,0.50,2500,0,0,0
3,0.05005,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,0.00,0,152.00,0.50,2500,0,0,0
4,0.06673,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,0.00,0,152.00,0.50,2500,0,0,0
5,0.08342,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,0.00,0,152.00,0.50,2500,0,0,0
6,0.1001,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,0.00,0,152.00,0.50,2500,0,0,0
7,0.11678,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,0.00,0,152.00,0.50,2500,0,0,0
8,0.13347,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,1.97,0,152.00,0.50,2500,0,0,0
9,0.15015,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-6.00,0,152.00,0.50,2500,0,0,0
10,0.16683,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-5.23,0,152.00,0.50,2500,0,0,0
11,0.18352,free_swing,660,481,658,633,-1.153,-0.754,0,0.00,-0.03,0,152.01,0.50,2500,0,0,0
12,0.2002,free_swing,660,481,659,632,-1.153,-0.379,0,0.00,7.18,0,151.00,1.16,2500,0,0,0
13,0.21688,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,0.03,0,152.00,0.50,2500,0,0,0
14,0.23357,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,-7.14,0,152.00,0.50,2500,0,0,0
15,0.25025,free_swing,660,481,658,633,-1.153,-0.754,0,0.00,-0.01,0,152.01,0.50,2500,0,0,0
16,0.26693,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,5.20,0,152.00,0.50,2500,0,0,0
17,0.28362,free_swing,660,481,659,633,-1.153,-0.377,0,0.00,6.01,0,152.00,0.50,2500,0,0,0
18,0.3003,free_swing,660,481,659,633,-1.153,-0.377,0,0.04,-0.03,0,152.00,0.50,2500,0,0,0
19,0.31698,free_swing,660,481,659,633,-1.153,-0.377,0,1.94,-5.95,0,152.00,0.50,2500,0,0,0
20,0.33367,free_swing,660,481,659,633,-1.153,-0.377,0,-4.34,-7.06,0,152.00,0.50,2500,0,0,0
21,0.35035,free_swing,660,480,658,633,-1.161,-0.749,0,-11.70,6.03,0,153.01,0.16,2500,0,0,0
22,0.36703,free_swing,659,480,658,633,-1.548,-0.374,0,-5.47,10.38,0,153.00,0.15,2500,0,0,0
23,0.38372,free_swing,659,480,659,633,-1.548,0.000,0,7.48,3.96,0,153.00,0.15,2500,0,0,0
24,0.4004,free_swing,660,480,659,633,-1.161,-0.374,0,7.58,-3.16,0,153.00,0.15,2500,0,0,0
25,0.41708,free_swing,660,481,659,633,-1.153,-0.377,0,-7.11,5.18,0,152.00,0.50,2500,0,0,0
26,0.43377,free_swing,659,481,659,633,-1.538,0.000,0,-5.24,5.15,0,152.00,0.50,2500,0,0,0
27,0.45045,free_swing,659,481,659,633,-1.538,0.000,0,1.20,-1.15,0,152.00,0.50,2500,0,0,0
28,0.46713,free_swing,660,481,659,633,-1.153,-0.377,0,-0.12,-0.02,0,152.00,0.50,2500,0,0,0
29,0.48382,free_swing,659,481,659,633,-1.538,0.000,0,0.61,-0.76,0,152.00,0.50,2500,0,0,0
30,0.5005,free_swing,659,480,659,633,-1.548,0.000,0,-1.04,0.85,0,153.00,0.15,2500,0,0,0
31,0.51718,free_swing,660,480,659,633,-1.161,-0.374,0,-0.12,-0.02,0,153.00,0.15,2500,0,0,0
32,0.53387,free_swing,659,480,659,633,-1.548,0.000,0,-1.14,1.16,0,153.00,0.15,2500,0,0,0
33,0.55055,free_swing,659,480,659,633,-1.548,0.000,0,5.29,-5.16,0,153.00,0.15,2500,0,0,0
34,0.56723,free_swing,660,480,659,633,-1.161,-0.374,0,5.46,-5.14,0,153.00,0.15,2500,0,0,0
35,0.58392,free_swing,660,480,659,633,-1.161,-0.374,0,-0.93,1.11,0,153.00,0.15,2500,0,0,0
36,0.6006,free_swing,659,481,659,632,-1.538,0.000,0,-1.92,1.92,0,151.00,1.16,2500,0,0,0
37,0.61728,free_swing,660,481,659,633,-1.153,-0.377,0,5.20,-5.16,0,152.00,0.50,2500,0,0,0
38,0.63397,free_swing,660,480,659,633,-1.161,-0.374,0,5.90,-5.92,0,153.00,0.15,2500,0,0,0
39,0.65065,free_swing,660,480,659,633,-1.161,-0.374,0,-2.10,2.01,0,153.00,0.15,2500,0,0,0
40,0.66733,free_swing,660,480,659,633,-1.161,-0.374,0,0.04,-0.02,0,153.00,0.15,2500,0,0,0
41,0.68402,free_swing,660,480,659,633,-1.161,-0.374,0,0.00,0.02,0,153.00,0.15,2500,0,0,0
42,0.7007,free_swing,660,480,659,633,-1.161,-0.374,0,0.00,-0.05,0,153.00,0.15,2500,0,0,0
43,0.71738,free_swing,660,480,659,633,-1.161,-0.374,0,2.03,-2.00,0,153.00,0.15,2500,0,0,0
