frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,579.692,491.966,572.935,652.824,-1.177,-2.405,0,8.59,-21.33
1,0.01668,driven,580.058,491.973,572.581,652.799,-1.047,-2.662,0,4.99,-14.03
2,0.03337,driven,580.125,491.974,572.069,652.773,-1.023,-2.868,0,2.42,-8.32
3,0.05005,driven,580.290,491.977,571.842,652.755,-0.964,-3.008,0,0.86,-4.20
4,0.06673,driven,580.290,491.977,571.833,652.755,-0.964,-3.011,0,1.00,-1.34
5,0.08342,driven,580.290,491.977,571.815,652.754,-0.964,-3.018,0,0.43,-0.50
6,0.1001,driven,580.377,491.979,571.774,652.749,-0.933,-3.063,0,-0.70,0.42
7,0.11678,driven,580.290,491.977,571.789,652.753,-0.964,-3.027,0,-1.72,1.56
8,0.13347,driven,580.123,491.974,571.789,652.758,-1.024,-2.967,0,-1.73,1.18
9,0.15015,driven,580.153,491.975,571.789,652.757,-1.013,-2.978,0,-0.65,3.20
10,0.16683,driven,580.123,491.974,571.881,652.763,-1.024,-2.934,0,-0.16,6.23
11,0.18352,driven,580.078,491.973,572.435,652.792,-1.040,-2.721,0,-0.69,6.93
12,0.2002,driven,580.078,491.973,572.619,652.801,-1.040,-2.656,0,-0.49,6.55
13,0.21688,driven,580.039,491.973,572.757,652.808,-1.054,-2.593,0,-0.41,7.37
14,0.23357,driven,580.024,491.972,573.323,652.833,-1.059,-2.385,0,0.44,8.82
15,0.25025,driven,580.012,491.972,573.776,652.851,-1.063,-2.220,0,-1.39,11.82
16,0.26693,driven,580.007,491.972,574.104,652.864,-1.065,-2.101,0,-4.71,14.22
17,0.28362,driven,579.561,491.963,574.692,652.890,-1.224,-1.733,0,-6.11,13.47
18,0.3003,driven,579.325,491.958,574.978,652.899,-1.308,-1.547,0,-4.56,11.65
19,0.31698,driven,579.243,491.956,575.104,652.903,-1.337,-1.473,0,-1.97,9.22
20,0.33367,driven,579.159,491.954,575.719,652.917,-1.367,-1.224,0,-1.69,8.82
21,0.35035,driven,579.037,491.951,575.975,652.922,-1.410,-1.090,0,-1.23,7.83
22,0.36703,driven,579.037,491.951,576.082,652.924,-1.410,-1.052,0,-0.05,5.38
23,0.38372,driven,579.053,491.952,576.524,652.932,-1.405,-0.900,0,0.49,4.93
24,0.4004,driven,579.086,491.952,576.711,652.935,-1.393,-0.845,0,-0.02,3.15
25,0.41708,driven,579.086,491.952,576.711,652.935,-1.393,-0.845,0,2.20,-2.28
26,0.43377,driven,579.167,491.954,576.711,652.936,-1.364,-0.874,0,3.83,-4.14
27,0.45045,driven,579.531,491.963,576.711,652.938,-1.234,-1.004,0,3.50,-3.71
28,0.46713,driven,579.531,491.963,576.697,652.938,-1.234,-1.009,0,1.26,-1.53
