frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,582.938,492.000,578.672,652.943,-0.022,-1.518,0,0.65,-0.02
1,0.01668,driven,582.938,492.000,578.672,652.943,-0.022,-1.518,0,1.44,-1.01
2,0.03337,driven,583.044,492.000,578.718,652.942,0.016,-1.540,0,1.75,-1.46
3,0.05005,driven,583.180,492.000,578.726,652.938,0.064,-1.585,0,1.58,-1.38
4,0.06673,driven,583.180,492.000,578.726,652.938,0.064,-1.585,0,0.31,-0.30
5,0.08342,driven,583.180,492.000,578.726,652.938,0.064,-1.585,0,-0.44,0.67
6,0.1001,driven,583.180,492.000,578.750,652.939,0.064,-1.577,0,0.69,-0.48
7,0.11678,driven,583.180,492.000,578.757,652.939,0.064,-1.574,0,0.13,-0.00
8,0.13347,driven,583.285,492.000,578.750,652.936,0.101,-1.614,0,-0.16,0.21
9,0.15015,driven,583.125,492.000,578.765,652.941,0.044,-1.552,0,-0.24,0.46
10,0.16683,driven,583.210,492.000,578.765,652.938,0.075,-1.582,0,-0.04,-0.11
11,0.18352,driven,583.210,492.000,578.765,652.938,0.075,-1.582,0,0.61,-1.04
12,0.2002,driven,583.210,492.000,578.700,652.937,0.075,-1.605,0,-0.14,-0.40
13,0.21688,driven,583.210,492.000,578.700,652.937,0.075,-1.605,0,0.15,-1.67
14,0.23357,driven,583.223,492.000,578.621,652.934,0.079,-1.638,0,0.12,-2.35
15,0.25025,driven,583.230,492.000,578.437,652.928,0.082,-1.706,0,0.03,-3.00
16,0.26693,driven,583.223,492.000,578.369,652.927,0.079,-1.728,0,0.10,-2.27
17,0.28362,driven,583.230,492.000,578.250,652.923,0.082,-1.773,0,0.06,-0.99
18,0.3003,driven,583.252,492.000,578.250,652.922,0.090,-1.780,0,0.57,-0.87
19,0.31698,driven,583.252,492.000,578.250,652.922,0.090,-1.780,0,1.12,-0.94
20,0.33367,driven,583.338,492.000,578.250,652.919,0.120,-1.811,0,0.05,-0.05
21,0.35035,driven,583.338,492.000,578.250,652.919,0.120,-1.811,0,-1.15,1.35
22,0.36703,driven,583.169,492.000,578.266,652.925,0.060,-1.745,0,-1.54,1.84
23,0.38372,driven,583.169,492.000,578.283,652.926,0.060,-1.739,0,-0.91,1.12
24,0.4004,driven,583.169,492.000,578.283,652.926,0.060,-1.739,0,0.17,-0.10
25,0.41708,driven,583.122,492.000,578.283,652.927,0.043,-1.722,0,-0.07,-0.04
26,0.43377,driven,583.169,492.000,578.283,652.926,0.060,-1.739,0,-0.42,0.18
27,0.45045,driven,583.122,492.000,578.264,652.927,0.043,-1.729,0,-0.51,0.41
28,0.46713,driven,583.060,492.000,578.264,652.929,0.021,-1.707,0,-0.99,1.32
29,0.48382,driven,583.060,492.000,578.299,652.930,0.021,-1.695,0,-1.35,1.88
30,0.5005,driven,582.964,492.000,578.329,652.933,-0.013,-1.650,0,-1.58,2.07
31,0.51718,driven,582.866,492.000,578.334,652.936,-0.048,-1.613,0,-1.66,2.52
32,0.53387,driven,582.866,492.000,578.386,652.938,-0.048,-1.594,0,0.45,0.66
33,0.55055,driven,582.866,492.000,578.472,652.940,-0.048,-1.564,0,2.64,-1.52
34,0.56723,driven,583.100,492.000,578.490,652.934,0.035,-1.641,0,3.31,-2.04
35,0.58392,driven,583.227,492.000,578.553,652.932,0.081,-1.664,0,2.35,-0.77
36,0.6006,driven,583.266,492.000,578.663,652.934,0.095,-1.639,0,0.41,1.06
37,0.61728,driven,583.266,492.000,578.703,652.935,0.095,-1.624,0,-0.28,1.07
38,0.63397,driven,583.269,492.000,578.703,652.935,0.096,-1.625,0,0.28,-0.02
39,0.65065,driven,583.269,492.000,578.738,652.936,0.096,-1.613,0,0.90,-0.68
40,0.66733,driven,583.384,492.000,578.738,652.932,0.137,-1.654,0,2.26,-2.13
41,0.68402,driven,583.447,491.999,578.737,652.930,0.159,-1.676,0,2.99,-3.03
42,0.7007,driven,583.634,491.999,578.737,652.924,0.226,-1.743,0,0.55,-0.53
43,0.71738,driven,583.634,491.999,578.741,652.924,0.226,-1.742,0,0.00,-0.00
44,0.73407,driven,583.438,491.999,578.737,652.931,0.156,-1.673,0,-1.10,1.09
45,0.75075,driven,583.634,491.999,578.738,652.924,0.226,-1.743,0,-0.94,0.93
46,0.76743,driven,583.438,491.999,578.738,652.931,0.156,-1.673,0,-0.20,0.20
47,0.78412,driven,583.438,491.999,578.738,652.931,0.156,-1.673,0,0.46,-0.48
48,0.8008,driven,583.542,491.999,578.735,652.927,0.193,-1.711,0,-0.59,0.72
49,0.81748,driven,583.542,491.999,578.735,652.927,0.193,-1.711,0,-1.60,1.23
50,0.83417,driven,583.184,492.000,578.735,652.938,0.065,-1.584,0,-1.13,0.32
51,0.85085,driven,583.448,491.999,578.647,652.928,0.159,-1.709,0,-0.25,-0.42
52,0.86753,driven,583.373,492.000,578.647,652.930,0.133,-1.682,0,0.57,-0.67
53,0.88422,driven,583.278,492.000,578.672,652.934,0.099,-1.640,0,-0.60,0.99
54,0.9009,driven,583.373,492.000,578.672,652.931,0.133,-1.673,0,0.26,-0.10
55,0.91758,driven,583.373,492.000,578.672,652.931,0.133,-1.673,0,-0.28,0.23
56,0.93427,driven,583.280,492.000,578.672,652.934,0.100,-1.640,0,-1.00,0.62
57,0.95095,driven,583.278,492.000,578.645,652.933,0.099,-1.649,0,-0.67,0.01
58,0.96763,driven,583.280,492.000,578.600,652.932,0.100,-1.666,0,0.84,-1.50
59,0.98432,driven,583.280,492.000,578.576,652.931,0.100,-1.674,0,1.44,-2.34
60,1.001,driven,583.453,491.999,578.547,652.925,0.161,-1.746,0,1.63,-2.41
61,1.01768,driven,583.453,491.999,578.462,652.922,0.161,-1.776,0,0.97,-2.29
62,1.03437,driven,583.490,491.999,578.462,652.921,0.174,-1.790,0,-0.30,-1.09
63,1.05105,driven,583.490,491.999,578.333,652.917,0.174,-1.835,0,0.75,-1.72
64,1.06773,driven,583.490,491.999,578.333,652.917,0.174,-1.835,0,1.65,-2.21
65,1.08442,driven,583.650,491.999,578.333,652.911,0.231,-1.893,0,0.33,-0.16
66,1.1011,driven,583.650,491.999,578.333,652.911,0.231,-1.893,0,0.37,0.08
67,1.11778,driven,583.478,491.999,578.364,652.918,0.170,-1.820,0,-0.48,1.85
68,1.13447,driven,583.699,491.998,578.454,652.913,0.249,-1.867,0,-1.10,2.92
69,1.15115,driven,583.478,491.999,578.545,652.924,0.170,-1.756,0,-1.80,3.08
70,1.16783,driven,583.359,492.000,578.575,652.929,0.128,-1.703,0,-2.29,2.84
71,1.18452,driven,583.359,492.000,578.575,652.929,0.128,-1.703,0,-0.04,0.03
72,1.2012,driven,583.360,492.000,578.602,652.929,0.128,-1.693,0,0.22,0.57
73,1.21788,driven,583.359,492.000,578.603,652.929,0.128,-1.693,0,0.18,0.22
74,1.23457,driven,583.360,492.000,578.711,652.932,0.128,-1.655,0,-0.36,0.78
75,1.25125,driven,583.360,492.000,578.602,652.929,0.128,-1.693,0,-0.87,1.46
76,1.26793,driven,583.265,492.000,578.727,652.936,0.094,-1.615,0,-0.72,1.12
77,1.28462,driven,583.265,492.000,578.727,652.936,0.094,-1.615,0,-0.14,0.59
78,1.3013,driven,583.283,492.000,578.706,652.935,0.101,-1.629,0,-0.09,-0.24
79,1.31798,driven,583.265,492.000,578.706,652.935,0.094,-1.623,0,-0.71,0.66
80,1.33467,driven,583.194,492.000,578.722,652.938,0.069,-1.592,0,-0.72,0.81
81,1.35135,driven,583.194,492.000,578.706,652.937,0.069,-1.598,0,-0.67,0.75
82,1.36803,driven,583.194,492.000,578.722,652.938,0.069,-1.592,0,1.02,-0.99
83,1.38472,driven,583.194,492.000,578.722,652.938,0.069,-1.592,0,2.03,-2.15
84,1.4014,driven,583.427,491.999,578.715,652.930,0.152,-1.677,0,2.80,-2.63
85,1.41808,driven,583.427,491.999,578.715,652.930,0.152,-1.677,0,2.20,-2.33
86,1.43477,driven,583.427,491.999,578.805,652.933,0.152,-1.645,0,-9.32,12.77
87,1.45145,driven,583.017,492.000,578.856,652.946,0.006,-1.481,0,-18.24,24.11
88,1.46813,driven,581.471,491.993,579.437,652.980,-0.544,-0.724,0,-17.76,24.11
89,1.48482,driven,581.158,491.989,579.438,652.980,-0.655,-0.612,0,-11.49,14.39
90,1.5015,driven,581.158,491.989,579.438,652.980,-0.655,-0.612,0,-0.29,-8.55
91,1.51818,driven,581.158,491.989,578.781,652.972,-0.655,-0.846,0,25.13,-50.73
92,1.53487,driven,583.118,492.000,577.033,652.885,0.042,-2.166,0,72.73,-117.21
93,1.55155,driven,588.186,491.916,574.559,652.339,1.846,-4.855,0,117.38,-173.93
