t_s,theta1_deg,omega1_deg_s
5.0782,48.6044,-319.0210
6.0347,14.9519,-676.4820
6.7362,54.5189,-342.5321
8.3552,65.4771,-286.6581
10.7730,67.0860,-211.1561
11.8397,-24.3741,-581.2754
12.6673,-43.3177,-415.8848
13.3870,19.5259,-553.2170
14.0292,50.0475,-135.6234
15.4801,-1.7510,472.2889
16.3282,-14.1388,145.2825
17.5052,11.0806,-480.3094
18.1558,57.6185,-314.9395
18.9942,60.2185,-264.8657
20.5282,20.7496,71.8786
21.1944,-13.5304,444.5333
22.2310,65.4004,-118.6072
23.0452,63.9479,-110.1536
23.9792,51.8184,-430.6581
24.8626,20.2128,-640.6637
25.5338,58.0279,-192.7049
26.5206,13.8101,-696.4592
27.1955,55.4937,-250.7119
28.3895,-66.8870,74.6639
28.7330,69.1993,231.2913
29.8652,-29.6761,-440.2800
30.3731,38.8730,27.3826
31.0491,-28.3232,330.3236
32.2892,-6.4546,-507.4322
32.8739,52.1781,-172.6394
33.5555,13.2911,463.4022
34.3530,8.1840,481.8722
35.1477,-24.7773,408.3376
37.0118,45.2728,-320.4060
37.6003,-27.0852,384.2199
38.8331,-1.8950,-572.8240
39.4440,55.9221,-217.8467
40.0913,-10.8423,505.7173
40.8892,-23.0834,276.2735
43.7170,21.3245,-604.0774
44.3572,50.5594,-139.2325
45.0833,21.3360,-4.5469
46.1043,42.3894,-455.3113
46.8642,56.9884,-379.9583
47.6770,64.9291,-327.6321
50.0506,30.3950,-50.9675
50.4886,-54.6851,-237.7603
51.1772,-22.6742,-565.9789
51.8935,29.6427,-539.2174
52.5640,46.6458,-229.8948
53.2043,-23.5884,128.4269
54.4649,-30.9904,-426.5519
54.9689,38.3860,25.7057
55.6425,-17.3981,444.9284
56.7507,54.2662,-409.0492
58.2298,20.8610,62.4797
58.8754,-38.1674,362.4738
60.8510,43.6555,-486.6203
61.5801,59.6540,-150.7082
62.4303,63.5790,-209.7495
63.9942,34.1210,-74.5068
64.4254,-54.7245,-197.3633
65.1100,-20.4293,-579.4428
65.8131,33.9306,-506.4160
66.5037,54.5503,-263.9048
67.4074,52.4990,-416.1642
69.1295,21.2507,-560.0185
69.8506,50.5309,-471.8633
70.6503,57.5146,-415.2053
71.8203,-71.8410,-10.0422
72.3572,51.2430,-439.9758
73.2650,-4.6786,-653.3703
74.1318,-26.2852,-492.3269
74.9137,-9.9552,-569.8423
75.5647,50.7673,-302.3014
77.1420,48.0421,-256.3622
77.7837,-14.5943,485.0186
78.9295,36.1201,-639.6319
79.6039,58.2392,-159.5547
80.2926,-7.1406,75.3221
81.5023,-25.8489,-440.9910
82.0135,34.5300,12.6733
82.7138,-4.2249,479.3808
83.5131,-24.9078,343.8451
84.7747,-27.4676,-467.6178
85.2868,34.5200,5.8100
85.9732,-19.2437,427.1625
87.0100,62.6740,-220.7491
87.8768,60.2235,-413.9177
89.4013,32.1160,-68.4981
89.8482,-56.5869,-149.6251
90.4954,-5.6681,-640.5064
91.0987,54.4660,-154.1653
91.9706,61.7129,-411.1206
93.8926,-56.4858,-318.2046
94.6742,-51.9502,-339.2535
95.5106,-58.7371,-305.8116
96.3633,-66.4221,-213.0743
97.0886,-24.5456,-574.9849
97.9044,-23.5332,-536.4517
98.6631,0.5879,-586.7789
99.2866,54.4114,-148.1331
100.1447,60.5185,-376.6760
101.3210,-69.3150,-2.6939
101.7955,74.1172,-201.8574
103.3777,38.6760,-249.4749
103.9864,-15.7346,447.7945
105.2240,9.8494,-657.4539
105.8613,51.6987,-184.6838
106.7142,61.3107,-394.5823
108.2783,41.3368,-190.0960
108.7217,-62.3380,-23.4952
109.2287,57.1176,-380.0061
110.2335,-41.5875,-463.8071
110.9543,-1.7196,-586.4415
111.5431,48.4300,-111.5960
111.9968,-69.4800,7.4023
112.4912,60.7759,-322.7781
113.4299,-5.3653,-664.8343
114.2967,-26.6506,-508.3411
115.0910,-16.5276,-557.1988
115.7889,41.5447,-457.2504
116.5561,51.1190,-426.3185
