frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,582,493,586,583,-26.707,2.545,0,-9.14,-108.24,1,90.09,41.96,2500,0,0,0
1,0.01668,free_swing,583,492,587,602,-26.565,2.083,0,-0.23,-29.40,1,110.07,29.09,2500,0,0,0
2,0.03337,free_swing,582,492,585,591,-26.851,1.736,0,4.38,12.07,1,99.05,36.19,2500,0,0,0
3,0.05005,free_swing,583,492,585,585,-26.565,1.232,0,4.70,16.18,1,93.02,40.07,2500,0,0,0
4,0.06673,free_swing,583,492,586,590,-26.565,1.753,0,0.00,-28.43,1,98.05,36.84,2500,0,0,0
5,0.08342,free_swing,583,492,586,590,-26.565,1.753,0,-3.95,-59.45,1,98.05,36.84,2500,0,0,0
6,0.1001,free_swing,582,492,580,568,-26.851,-1.507,0,-3.06,-98.32,1,76.03,51.02,2500,0,0,0
7,0.11678,free_swing,583,492,581,608,-26.565,-0.988,0,-3.06,-7.10,1,116.02,25.26,2500,0,0,0
8,0.13347,free_swing,582,492,579,568,-26.851,-2.261,0,-2.45,-3.19,1,76.06,51.00,2500,0,0,0
9,0.15015,free_swing,582,492,583,593,-26.851,0.567,0,-6.06,57.46,1,101.00,34.93,2500,0,0,0
10,0.16683,free_swing,582,492,577,607,-26.851,-2.490,0,6.06,76.29,1,115.11,25.84,2500,0,0,0
11,0.18352,free_swing,582,492,588,591,-26.851,3.468,0,3.95,3.34,1,99.18,36.10,2500,0,0,0
12,0.2002,free_swing,583,492,584,611,-26.565,0.481,0,0.00,64.08,1,119.00,23.33,2500,0,0,0
13,0.21688,free_swing,582,492,583,624,-26.851,0.434,0,-3.95,25.86,1,132.00,14.96,2500,0,0,0
14,0.23357,free_swing,582,492,590,593,-26.851,4.529,0,-4.56,-1.78,1,101.32,34.73,2500,0,0,0
15,0.25025,free_swing,582,492,585,593,-26.851,1.701,0,0.00,-98.82,1,101.04,34.90,2500,0,0,0
16,0.26693,free_swing,582,492,578,599,-26.851,-2.141,0,4.56,-134.19,1,107.07,31.02,2500,0,0,0
17,0.28362,free_swing,582,492,580,629,-26.851,-0.836,0,3.95,-5.60,1,137.01,11.73,2500,0,0,0
18,0.3003,free_swing,583,492,578,629,-26.565,-2.090,0,0.00,26.13,1,137.09,11.68,2500,0,0,0
19,0.31698,free_swing,582,492,580,640,-26.851,-0.774,0,-3.95,-14.85,0,148.01,4.65,2500,0,0,0
20,0.33367,free_swing,582,492,578,619,-26.851,-1.804,0,-4.56,-45.56,1,127.06,18.14,2500,0,0,0
21,0.35035,free_swing,582,492,578,601,-26.851,-2.102,0,1.50,47.38,1,109.07,29.73,2500,0,0,0
22,0.36703,free_swing,582,492,577,611,-26.851,-2.406,0,-1.50,114.33,1,119.10,23.27,2500,0,0,0
23,0.38372,free_swing,582,492,587,576,-26.851,3.406,0,3.06,9.39,1,84.15,45.79,2500,0,0,0
24,0.4004,free_swing,582,492,582,603,-26.851,0.000,0,8.51,-48.62,1,111.00,28.49,2500,0,0,0
25,0.41708,free_swing,583,492,577,624,-26.565,-2.603,0,3.95,-9.55,1,132.14,14.87,2500,0,0,0
26,0.43377,free_swing,583,492,585,586,-26.565,1.219,0,-3.95,69.74,1,94.02,39.43,2500,0,0,0
27,0.45045,free_swing,582,492,587,612,-26.851,2.386,0,-10.00,52.74,1,120.10,22.63,2500,0,0,0
28,0.46713,free_swing,582,492,581,613,-26.851,-0.474,0,2.26,-63.68,1,121.00,22.05,2500,0,0,0
29,0.48382,free_swing,582,492,586,620,-26.851,1.790,0,3.89,-35.43,1,128.06,17.50,2500,0,0,0
30,0.5005,free_swing,583,492,580,640,-26.565,-1.161,0,-4.31,16.37,0,148.03,4.63,2500,0,0,0
31,0.51718,free_swing,582,491,584,645,-26.996,0.744,0,-5.19,4.59,0,154.01,0.78,2500,0,0,0
32,0.53387,free_swing,582,491,585,637,-26.996,1.177,0,-4.11,106.84,0,146.03,5.92,2500,0,0,0
33,0.55055,free_swing,582,492,586,642,-26.851,1.528,0,1.50,-7.14,0,150.05,3.33,2500,0,0,0
34,0.56723,free_swing,582,491,590,605,-26.996,4.014,0,-0.45,-9.71,1,114.28,26.38,2500,0,0,0
35,0.58392,free_swing,582,491,580,635,-26.996,-0.796,0,2.00,-18.57,0,144.01,7.22,2500,0,0,0
36,0.6006,free_swing,582,492,590,645,-26.851,2.993,0,2.00,25.95,0,153.21,1.30,2500,0,0,0
37,0.61728,free_swing,582,492,587,635,-26.851,2.003,0,0.31,75.49,0,143.09,7.82,2500,0,0,0
38,0.63397,free_swing,582,491,591,639,-26.996,3.480,0,-3.07,-69.39,0,148.27,4.48,2500,0,0,0
39,0.65065,free_swing,582,492,588,640,-26.851,2.322,0,0.00,21.44,0,148.12,4.58,2500,0,0,0
40,0.66733,free_swing,582,491,583,646,-26.996,0.370,0,3.07,-33.40,0,155.00,0.14,2500,0,0,0
41,0.68402,free_swing,582,492,594,621,-26.851,5.315,0,-0.31,109.31,1,129.56,16.54,2500,0,0,0
42,0.7007,free_swing,582,492,584,638,-26.851,0.785,0,-1.24,65.05,0,146.01,5.93,2500,0,0,0
43,0.71738,free_swing,582,491,600,618,-26.996,8.067,0,-5.07,-93.02,1,128.27,17.37,2500,0,0,0
44,0.73407,free_swing,582,491,585,636,-26.996,1.185,0,0.76,-76.89,0,145.03,6.57,2500,0,0,0
45,0.75075,free_swing,582,491,581,646,-26.996,-0.370,0,2.00,-120.02,0,155.00,0.14,2500,0,0,0
46,0.76743,free_swing,582,492,587,644,-26.851,1.884,0,2.31,107.49,1,152.08,2.02,2500,1,0,0
47,0.78412,free_swing,582,491,585,646,-26.996,1.109,0,-0.76,36.16,0,155.03,0.13,2500,0,0,0
48,0.8008,free_swing,582,492,593,636,-26.851,4.368,0,-0.76,49.53,0,144.42,6.96,2500,0,0,0
49,0.81748,free_swing,582,491,585,644,-26.996,1.123,0,3.07,-3.35,0,153.03,1.41,2500,0,0,0
50,0.83417,free_swing,582,492,593,609,-26.851,5.371,0,-1.07,-9.53,1,117.52,24.29,2500,0,0,0
51,0.85085,free_swing,582,492,584,631,-26.851,0.824,0,0.31,10.47,1,139.01,10.44,2500,0,0,0
52,0.86753,free_swing,582,491,592,624,-26.996,4.300,0,0.00,-45.98,1,133.38,14.08,2500,0,0,0
53,0.88422,free_swing,582,492,587,640,-26.851,1.935,0,-0.31,-23.87,0,148.08,4.60,2500,0,0,0
54,0.9009,free_swing,582,492,587,634,-26.851,2.017,0,0.31,86.75,0,142.09,8.46,2500,0,0,0
55,0.91758,free_swing,582,491,588,622,-26.996,2.622,0,-0.76,102.67,1,131.14,15.52,2500,0,0,0
56,0.93427,free_swing,582,492,603,619,-26.851,9.389,0,2.00,-11.46,1,128.72,17.07,2500,0,0,0
57,0.95095,free_swing,582,492,586,639,-26.851,1.559,0,0.81,-50.25,0,147.05,5.26,2500,0,0,0
58,0.96763,free_swing,582,492,590,646,-26.851,2.974,0,4.56,-99.20,0,154.21,0.65,2500,0,0,0
59,0.98432,free_swing,582,492,592,627,-26.851,4.236,0,1.64,-35.57,1,135.37,12.79,2500,0,0,0
60,1.001,free_swing,583,492,582,643,-26.565,-0.379,0,-2.00,-119.66,0,151.00,2.72,2500,0,0,0
61,1.01768,free_swing,582,491,579,645,-26.996,-1.116,0,-3.19,-72.59,0,154.03,0.77,2500,0,0,0
