frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,579.122,491.953,573.709,652.862,-1.380,-1.927,0,0.15,0.21
1,0.01668,driven,579.122,491.953,573.706,652.862,-1.380,-1.928,0,-0.14,0.01
2,0.03337,driven,579.102,491.953,573.705,652.862,-1.387,-1.921,0,-0.29,-0.11
3,0.05005,driven,579.098,491.953,573.674,652.861,-1.389,-1.930,0,-0.30,-0.14
4,0.06673,driven,579.102,491.953,573.657,652.861,-1.387,-1.938,0,-0.17,-0.00
5,0.08342,driven,579.064,491.952,573.657,652.861,-1.401,-1.924,0,0.11,-0.06
6,0.1001,driven,579.102,491.953,573.674,652.861,-1.387,-1.932,0,0.35,-0.27
7,0.11678,driven,579.123,491.953,573.657,652.861,-1.380,-1.945,0,0.39,-0.33
8,0.13347,driven,579.123,491.953,573.674,652.861,-1.380,-1.940,0,-0.28,0.26
9,0.15015,driven,579.123,491.953,573.674,652.861,-1.380,-1.940,0,0.61,-0.66
10,0.16683,driven,579.123,491.953,573.659,652.861,-1.380,-1.945,0,1.12,-1.28
11,0.18352,driven,579.274,491.957,573.655,652.859,-1.326,-2.000,0,1.01,-1.08
12,0.2002,driven,579.237,491.956,573.659,652.859,-1.339,-1.986,0,0.70,-0.64
13,0.21688,driven,579.274,491.957,573.659,652.859,-1.326,-1.999,0,0.81,-0.80
14,0.23357,driven,579.345,491.959,573.664,652.858,-1.301,-2.022,0,1.51,-1.30
15,0.25025,driven,579.422,491.960,573.664,652.857,-1.273,-2.049,0,0.81,-0.42
16,0.26693,driven,579.422,491.960,573.702,652.859,-1.273,-2.036,0,0.26,0.04
17,0.28362,driven,579.422,491.960,573.706,652.859,-1.273,-2.035,0,0.30,-0.21
18,0.3003,driven,579.463,491.961,573.698,652.858,-1.259,-2.052,0,0.64,-0.73
19,0.31698,driven,579.494,491.962,573.702,652.858,-1.248,-2.062,0,0.45,-0.45
20,0.33367,driven,579.498,491.962,573.702,652.858,-1.246,-2.063,0,0.23,-0.21
21,0.35035,driven,579.494,491.962,573.702,652.858,-1.248,-2.062,0,-0.46,0.46
22,0.36703,driven,579.494,491.962,573.702,652.858,-1.248,-2.062,0,-0.89,0.92
23,0.38372,driven,579.395,491.960,573.706,652.859,-1.283,-2.025,0,-0.85,0.93
24,0.4004,driven,579.395,491.960,573.706,652.859,-1.283,-2.025,0,-0.37,0.34
25,0.41708,driven,579.395,491.960,573.706,652.859,-1.283,-2.025,0,0.14,-0.24
26,0.43377,driven,579.395,491.960,573.693,652.859,-1.283,-2.030,0,0.09,-0.30
27,0.45045,driven,579.395,491.960,573.693,652.859,-1.283,-2.030,0,0.08,-0.32
28,0.46713,driven,579.418,491.960,573.677,652.858,-1.275,-2.044,0,0.23,0.00
29,0.48382,driven,579.418,491.960,573.693,652.858,-1.275,-2.038,0,1.09,-0.47
30,0.5005,driven,579.482,491.962,573.751,652.860,-1.252,-2.040,0,1.74,-0.97
31,0.51718,driven,579.598,491.964,573.762,652.858,-1.211,-2.077,0,0.61,-0.23
32,0.53387,driven,579.598,491.964,573.776,652.859,-1.211,-2.072,0,-0.08,0.15
33,0.55055,driven,579.486,491.962,573.776,652.860,-1.251,-2.033,0,-0.48,0.58
