frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,residual_suspect,energy_J,energy_ceiling_suspect,energy_rolling_spike,energy_suspect,trend_arm_suspect,omega_cap_suspect
0,0.0,holding,663,487,661,634,0.0,-0.779,0,0.00,0.14,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
1,0.01668,holding,663,487,661,634,0.0,-0.779,0,0.00,0.08,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
2,0.03337,holding,663,487,661,634,0.0,-0.779,0,0.00,0.03,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
3,0.05005,holding,663,486,661,634,0.0,-0.774,0,0.00,-0.00,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
4,0.06673,holding,663,487,661,634,0.0,-0.779,0,0.00,-0.02,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
5,0.08342,holding,663,487,661,634,0.0,-0.779,0,0.00,-0.03,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
6,0.1001,holding,663,486,661,634,0.0,-0.774,0,0.00,-0.03,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
7,0.11678,holding,663,487,661,634,0.0,-0.779,0,0.00,-0.00,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
8,0.13347,holding,663,487,661,634,0.0,-0.779,0,0.00,0.05,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
9,0.15015,holding,663,487,661,634,0.0,-0.779,0,0.00,0.05,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
10,0.16683,holding,663,486,661,634,0.0,-0.774,0,0.00,0.06,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
11,0.18352,holding,663,486,661,634,0.0,-0.774,0,0.00,0.08,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
12,0.2002,holding,663,486,661,634,0.0,-0.774,0,0.00,0.03,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
13,0.21688,holding,663,486,661,634,0.0,-0.774,0,0.00,-0.00,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
14,0.23357,holding,663,486,661,634,0.0,-0.774,0,0.00,-0.02,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
15,0.25025,holding,663,486,661,634,0.0,-0.774,0,0.00,-1.30,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
16,0.26693,holding,663,486,661,634,0.0,-0.774,0,0.00,1.27,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
17,0.28362,holding,663,486,661,634,0.0,-0.774,0,0.00,2.30,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
18,0.3003,holding,663,486,661,634,0.0,-0.774,0,0.00,0.82,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
19,0.31698,holding,663,486,661,634,0.0,-0.774,0,0.00,2.60,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
20,0.33367,holding,663,486,662,628,0.0,-0.403,0,0.00,2.40,0,142.00,5.87,100,0,0,0,,0,0,0,0,0
21,0.35035,holding,663,486,661,634,0.0,-0.774,0,0.00,-0.33,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
22,0.36703,holding,663,486,661,634,0.0,-0.774,0,0.00,0.45,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
23,0.38372,holding,663,486,662,634,0.0,-0.387,0,0.00,0.05,0,148.00,1.90,100,0,0,0,,0,0,0,0,0
24,0.4004,holding,663,486,661,634,0.0,-0.774,0,0.00,-0.42,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
25,0.41708,holding,663,486,661,634,0.0,-0.774,0,0.00,0.29,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
26,0.43377,holding,663,486,662,630,0.0,-0.398,0,0.00,-2.41,0,144.00,4.55,100,0,0,0,,0,0,0,0,0
27,0.45045,holding,663,486,661,634,0.0,-0.774,0,0.00,-2.64,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
28,0.46713,holding,663,487,661,634,0.0,-0.779,0,0.00,-2.20,0,147.01,2.55,100,0,0,0,,0,0,0,0,0
29,0.48382,holding,663,486,661,634,0.0,-0.774,0,0.00,-1.10,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
30,0.5005,holding,663,486,661,634,0.0,-0.774,0,0.00,1.02,0,148.01,1.89,100,0,0,0,,0,0,0,0,0
