frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,driven,577.743,491.914,572.757,652.837,-1.871,-1.775,0
1,0.01668,driven,577.487,491.906,572.829,652.838,-1.962,-1.658,0
2,0.03337,driven,577.424,491.903,572.829,652.838,-1.985,-1.635,0
3,0.05005,driven,577.399,491.903,572.833,652.838,-1.994,-1.625,0
4,0.06673,driven,577.399,491.903,572.833,652.838,-1.994,-1.625,0
5,0.08342,driven,577.487,491.906,572.770,652.836,-1.962,-1.679,0
6,0.1001,driven,577.521,491.907,572.770,652.837,-1.950,-1.691,0
7,0.11678,driven,577.628,491.910,572.819,652.839,-1.912,-1.712,0
8,0.13347,driven,577.656,491.911,572.808,652.838,-1.902,-1.726,0
9,0.15015,driven,577.798,491.916,572.820,652.839,-1.852,-1.772,0
10,0.16683,driven,577.798,491.916,572.820,652.839,-1.852,-1.772,0
11,0.18352,driven,577.656,491.911,572.820,652.839,-1.902,-1.722,0
12,0.2002,driven,577.656,491.911,572.809,652.838,-1.902,-1.725,0
13,0.21688,driven,577.747,491.914,572.863,652.840,-1.870,-1.738,0
14,0.23357,driven,577.621,491.910,572.809,652.838,-1.915,-1.713,0
15,0.25025,driven,577.745,491.914,572.805,652.838,-1.871,-1.758,0
16,0.26693,driven,577.745,491.914,572.804,652.838,-1.871,-1.758,0
17,0.28362,driven,577.745,491.914,572.805,652.838,-1.871,-1.758,0
18,0.3003,driven,577.745,491.914,572.800,652.838,-1.871,-1.760,0
19,0.31698,driven,577.868,491.918,572.800,652.838,-1.827,-1.804,0
20,0.33367,driven,577.868,491.918,572.800,652.838,-1.827,-1.804,0
21,0.35035,driven,577.909,491.920,572.800,652.838,-1.812,-1.819,0
22,0.36703,driven,577.916,491.920,572.800,652.838,-1.809,-1.821,0
23,0.38372,driven,577.916,491.920,572.800,652.838,-1.809,-1.821,0
24,0.4004,driven,578.016,491.923,572.797,652.838,-1.774,-1.858,0
25,0.41708,driven,578.016,491.923,572.799,652.838,-1.774,-1.857,0
26,0.43377,driven,577.946,491.921,572.799,652.838,-1.799,-1.832,0
27,0.45045,driven,577.946,491.921,572.799,652.838,-1.799,-1.832,0
28,0.46713,driven,578.034,491.923,572.799,652.838,-1.768,-1.863,0
29,0.48382,driven,578.034,491.923,572.799,652.838,-1.768,-1.863,0
30,0.5005,driven,578.285,491.931,572.742,652.835,-1.678,-1.973,0
31,0.51718,driven,578.285,491.931,572.742,652.835,-1.678,-1.973,0
32,0.53387,driven,578.285,491.931,572.819,652.838,-1.678,-1.946,0
33,0.55055,driven,578.244,491.930,572.819,652.838,-1.693,-1.931,0
34,0.56723,driven,578.030,491.923,572.890,652.841,-1.769,-1.829,0
35,0.58392,driven,577.823,491.917,572.925,652.842,-1.843,-1.743,0
36,0.6006,driven,578.030,491.923,572.925,652.842,-1.769,-1.817,0
37,0.61728,driven,578.030,491.923,572.925,652.842,-1.769,-1.817,0
38,0.63397,driven,578.030,491.923,572.850,652.840,-1.769,-1.844,0
39,0.65065,driven,577.844,491.917,572.850,652.840,-1.835,-1.778,0
40,0.66733,driven,577.844,491.917,572.850,652.840,-1.835,-1.778,0
41,0.68402,driven,577.844,491.917,572.850,652.840,-1.835,-1.778,0
42,0.7007,driven,577.844,491.917,572.850,652.840,-1.835,-1.778,0
43,0.71738,driven,577.840,491.917,572.802,652.838,-1.837,-1.793,0
44,0.73407,driven,577.977,491.922,572.792,652.838,-1.788,-1.845,0
45,0.75075,driven,577.980,491.922,572.744,652.837,-1.787,-1.864,0
46,0.76743,driven,577.977,491.922,572.773,652.837,-1.788,-1.852,0
47,0.78412,driven,577.840,491.917,572.792,652.838,-1.837,-1.797,0
48,0.8008,driven,577.615,491.910,572.792,652.838,-1.917,-1.717,0
49,0.81748,driven,577.467,491.905,572.808,652.837,-1.969,-1.658,0
50,0.83417,driven,577.467,491.905,572.822,652.838,-1.969,-1.653,0
51,0.85085,driven,577.467,491.905,572.822,652.838,-1.969,-1.653,0
52,0.86753,driven,577.601,491.909,572.822,652.838,-1.922,-1.701,0
53,0.88422,driven,577.796,491.916,572.808,652.839,-1.852,-1.775,0
54,0.9009,driven,577.987,491.922,572.795,652.838,-1.784,-1.848,0
55,0.91758,driven,578.091,491.925,572.784,652.838,-1.747,-1.889,0
56,0.93427,driven,578.091,491.925,572.784,652.838,-1.747,-1.889,0
57,0.95095,driven,577.987,491.922,572.784,652.838,-1.784,-1.852,0
58,0.96763,driven,577.962,491.921,572.784,652.838,-1.793,-1.843,0
59,0.98432,driven,577.925,491.920,572.784,652.838,-1.806,-1.830,0
60,1.001,driven,577.925,491.920,572.765,652.837,-1.806,-1.837,0
61,1.01768,driven,577.609,491.910,572.765,652.837,-1.919,-1.724,0
62,1.03437,driven,577.609,491.910,572.765,652.837,-1.919,-1.724,0
63,1.05105,driven,577.848,491.918,572.796,652.838,-1.834,-1.798,0
64,1.06773,driven,577.848,491.918,572.800,652.838,-1.834,-1.797,0
65,1.08442,driven,577.713,491.913,572.800,652.838,-1.882,-1.749,0
66,1.1011,driven,577.828,491.917,572.796,652.838,-1.841,-1.791,0
67,1.11778,driven,577.713,491.913,572.755,652.837,-1.882,-1.765,0
68,1.13447,driven,577.713,491.913,572.755,652.837,-1.882,-1.765,0
69,1.15115,driven,577.828,491.917,572.755,652.837,-1.841,-1.806,0
70,1.16783,driven,577.830,491.917,572.783,652.838,-1.840,-1.796,0
71,1.18452,driven,577.986,491.922,572.783,652.838,-1.785,-1.852,0
72,1.2012,driven,578.007,491.923,572.783,652.838,-1.777,-1.859,0
73,1.21788,driven,577.986,491.922,572.777,652.838,-1.785,-1.854,0
74,1.23457,driven,578.007,491.923,572.777,652.838,-1.777,-1.861,0
75,1.25125,driven,578.170,491.928,572.773,652.837,-1.719,-1.921,0
76,1.26793,driven,578.170,491.928,572.777,652.837,-1.719,-1.919,0
77,1.28462,driven,578.170,491.928,572.837,652.839,-1.719,-1.898,0
78,1.3013,driven,578.170,491.928,572.840,652.839,-1.719,-1.897,0
