frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
91,1.51818,driven,578.086,491.925,572.749,652.836,-1.749,-1.900,0,19.21,-29.66
92,1.53487,driven,579.496,491.962,571.792,652.777,-1.247,-2.743,0,39.60,-62.87
93,1.55155,driven,582.141,491.998,570.425,652.571,-0.306,-4.173,0,66.87,-101.37
94,1.56823,driven,585.738,491.977,568.745,652.077,0.974,-6.059,0,104.54,-145.97
95,1.58492,driven,591.420,491.780,566.885,650.899,2.998,-8.766,0,138.29,-174.79
96,1.6016,driven,598.879,491.215,565.249,648.664,5.660,-12.057,0,156.82,-180.24
97,1.61828,driven,605.467,490.425,565.198,646.307,8.022,-14.485,0,131.47,-138.48
98,1.63497,driven,611.089,489.531,565.190,643.849,10.048,-16.564,0,74.82,-65.37
99,1.65165,driven,612.650,489.246,566.102,643.370,10.612,-16.805,0,38.53,-4.14
100,1.66833,driven,612.650,489.246,568.367,644.036,10.612,-15.965,0,-20.13,95.14
101,1.68502,driven,612.650,489.246,572.899,645.262,10.612,-14.294,0,-89.52,206.50
102,1.7017,driven,604.496,490.558,579.020,649.530,7.673,-9.105,0,-162.31,315.40
103,1.71838,driven,596.010,491.474,586.669,652.202,4.635,-3.326,0,-211.92,383.71
104,1.73507,driven,586.376,491.965,595.128,652.727,1.201,3.116,0,-220.52,399.33
105,1.75175,driven,575.150,491.808,603.000,650.381,-2.795,9.961,0,-240.90,417.87
106,1.76843,driven,563.962,490.870,610.520,644.992,-6.791,16.809,0,-240.28,395.29
107,1.78512,driven,552.576,489.099,616.410,636.904,-10.892,23.359,0,-244.92,356.99
108,1.8018,driven,542.264,486.761,618.899,628.352,-14.656,28.424,0,-239.58,312.93
109,1.81848,driven,530.332,483.142,619.302,617.326,-19.095,33.546,0,-230.12,250.90
110,1.83517,driven,521.701,479.874,619.394,607.847,-22.380,37.358,0,-219.37,194.81
111,1.85185,driven,512.115,475.556,614.759,599.593,-26.122,39.609,0,-207.98,150.36
112,1.86853,driven,503.550,471.031,611.100,590.838,-29.570,41.914,0,-207.14,68.93
113,1.88522,driven,495.491,466.141,605.715,583.494,-32.925,43.206,0,-189.74,9.22
114,1.9019,driven,488.380,461.262,594.276,582.535,-35.994,41.127,0,-183.11,-50.16
115,1.91858,driven,481.866,456.271,588.206,577.155,-38.915,41.338,0,-179.98,-111.62
116,1.93527,driven,475.218,450.600,576.073,576.095,-42.025,38.787,0,-175.47,-168.94
117,1.95195,driven,469.434,445.122,561.191,577.416,-44.860,34.745,0,-165.31,-206.85
118,1.96863,driven,464.431,439.914,548.083,577.476,-47.430,31.304,0,-152.52,-249.14
119,1.98532,driven,459.846,434.702,535.894,576.609,-49.901,28.187,0,-135.90,-274.50
120,2.002,driven,455.930,429.864,513.285,580.301,-52.116,20.870,0,-128.01,-314.32
121,2.01868,driven,453.088,426.100,500.387,579.995,-53.795,17.084,0,-96.77,-390.55
122,2.03537,driven,450.117,421.902,477.905,580.486,-55.625,9.939,0,-59.59,-447.79
123,2.05205,driven,450.117,421.902,451.412,582.897,-55.625,0.461,0,-11.45,-503.90
124,2.06873,driven,450.117,421.902,429.565,581.585,-55.625,-7.334,0,60.43,-539.48
125,2.08542,driven,452.705,425.574,408.393,580.356,-54.026,-15.976,0,145.62,-636.33
126,2.1021,driven,458.535,433.125,380.296,573.836,-50.631,-29.075,0,244.91,-772.08
127,2.11878,driven,467.348,443.007,359.635,562.669,-45.917,-41.992,0,299.85,-791.59
128,2.13547,driven,477.977,453.029,345.950,545.170,-40.717,-55.089,0,310.21,-729.14
