frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,576,492,592,605,-28.535,8.059,0,19.45,182.79,1,114.13,23.65,2500,0,0,0
1,0.01668,free_swing,577,493,595,600,-28.109,9.549,0,5.37,49.58,1,108.50,27.41,2500,0,0,0
2,0.03337,free_swing,576,492,592,599,-28.535,8.505,0,-3.17,-43.88,1,108.19,27.62,2500,0,0,0
3,0.05005,free_swing,577,492,594,587,-28.258,10.146,0,-6.18,-97.59,1,96.51,35.43,2500,0,0,0
4,0.06673,free_swing,576,493,589,601,-28.386,6.864,0,1.37,-138.34,1,108.78,27.23,2500,0,0,0
5,0.08342,free_swing,576,492,584,616,-28.535,3.691,0,0.32,-50.79,1,124.26,16.87,2500,0,0,0
6,0.1001,free_swing,577,492,587,618,-28.258,4.538,0,5.86,7.52,1,126.40,15.44,2500,0,0,0
7,0.11678,free_swing,577,492,591,608,-28.258,6.882,0,3.75,-24.39,1,116.84,21.83,2500,0,0,0
8,0.13347,free_swing,577,492,582,626,-28.258,2.137,0,-1.45,-72.37,1,134.09,10.29,2500,0,0,0
9,0.15015,free_swing,577,492,583,618,-28.258,2.726,0,1.45,-128.87,1,126.14,15.61,2500,0,0,0
10,0.16683,free_swing,577,492,582,619,-28.258,2.255,0,-2.97,79.62,1,127.10,14.97,2500,1,0,0
11,0.18352,free_swing,577,492,576,638,-28.258,-0.392,0,-6.79,18.38,0,146.00,2.32,2500,0,0,0
12,0.2002,free_swing,576,492,590,601,-28.535,7.319,0,-8.24,-14.21,1,109.90,26.48,2500,0,0,0
13,0.21688,free_swing,576,492,574,641,-28.535,-0.769,0,1.45,-44.42,0,149.01,0.31,2500,0,0,0
14,0.23357,free_swing,576,492,579,621,-28.535,1.332,0,6.06,-67.38,1,129.03,13.67,2500,0,0,0
15,0.25025,free_swing,577,492,581,632,-28.258,1.637,0,-2.41,29.02,0,140.06,6.30,2500,0,0,0
16,0.26693,free_swing,576,492,579,643,-28.535,1.138,0,-5.91,9.60,0,151.03,1.04,2500,0,0,0
17,0.28362,free_swing,576,491,576,633,-28.686,0.000,0,-3.62,10.62,0,142.00,5.00,2500,0,0,0
18,0.3003,free_swing,576,492,584,619,-28.535,3.604,0,1.92,-9.80,1,127.25,14.87,2500,0,0,0
19,0.31698,free_swing,576,492,576,601,-28.535,0.000,0,-1.29,7.90,1,109.00,27.08,2500,0,0,0
20,0.33367,free_swing,576,491,578,631,-28.686,0.818,0,-4.49,-26.86,0,140.01,6.33,2500,0,0,0
21,0.35035,free_swing,576,491,581,604,-28.686,2.534,0,-2.41,18.29,1,113.11,24.33,2500,0,0,0
22,0.36703,free_swing,576,491,576,627,-28.686,0.000,0,3.20,-33.57,0,136.00,9.01,2500,0,0,0
23,0.38372,free_swing,576,491,578,628,-28.686,0.836,0,2.08,-7.56,0,137.01,8.34,2500,0,0,0
24,0.4004,free_swing,576,492,577,607,-28.535,0.498,0,0.00,-23.68,1,115.00,23.06,2500,0,0,0
25,0.41708,free_swing,576,491,578,610,-28.686,0.963,0,-2.87,24.96,1,119.02,20.38,2500,0,0,0
26,0.43377,free_swing,576,491,573,633,-28.686,-1.210,0,0.00,21.25,0,142.03,4.98,2500,0,0,0
27,0.45045,free_swing,576,491,583,599,-28.686,3.708,0,2.87,10.96,1,108.23,27.60,2500,0,0,0
28,0.46713,free_swing,576,492,575,601,-28.535,-0.526,0,0.65,-16.59,1,109.00,27.07,2500,0,0,0
29,0.48382,free_swing,576,491,578,619,-28.686,0.895,0,-4.08,-66.66,1,128.02,14.36,2500,0,0,0
30,0.5005,free_swing,576,491,576,641,-28.686,0.000,0,-2.68,48.66,0,150.00,0.35,2500,0,0,0
31,0.51718,free_swing,575,492,576,635,-28.811,0.401,0,-2.97,66.48,0,143.00,4.33,2500,0,0,0
32,0.53387,free_swing,576,491,583,632,-28.686,2.842,0,-4.09,67.10,0,141.17,5.55,2500,0,0,0
33,0.55055,free_swing,575,491,582,610,-28.963,3.366,0,1.72,2.64,1,119.21,20.25,2500,0,0,0
34,0.56723,free_swing,575,492,579,620,-28.811,1.790,0,-2.04,-63.37,1,128.06,14.32,2500,0,0,0
