frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,driven,576.297,491.860,571.062,652.775,-2.386,-1.863,0
1,0.01668,driven,576.337,491.862,571.062,652.776,-2.372,-1.877,0
2,0.03337,driven,576.512,491.869,571.062,652.777,-2.309,-1.940,0
3,0.05005,driven,576.920,491.885,571.058,652.778,-2.164,-2.087,0
4,0.06673,driven,576.920,491.885,571.058,652.778,-2.164,-2.087,0
5,0.08342,driven,577.156,491.894,571.036,652.778,-2.080,-2.178,0
6,0.1001,driven,577.106,491.892,571.020,652.777,-2.098,-2.166,0
7,0.11678,driven,577.126,491.893,570.996,652.776,-2.091,-2.182,0
8,0.13347,driven,577.260,491.898,570.989,652.775,-2.043,-2.232,0
9,0.15015,driven,577.126,491.893,570.972,652.775,-2.091,-2.191,0
10,0.16683,driven,577.106,491.892,570.945,652.774,-2.098,-2.193,0
11,0.18352,driven,577.023,491.889,570.945,652.774,-2.128,-2.163,0
12,0.2002,driven,576.926,491.885,570.945,652.774,-2.162,-2.129,0
13,0.21688,driven,576.926,491.885,570.906,652.773,-2.162,-2.143,0
14,0.23357,driven,576.881,491.884,570.945,652.774,-2.178,-2.113,0
15,0.25025,driven,576.881,491.884,570.906,652.773,-2.178,-2.127,0
16,0.26693,driven,576.844,491.882,570.906,652.773,-2.191,-2.114,0
17,0.28362,driven,576.844,491.882,570.940,652.774,-2.191,-2.102,0
18,0.3003,driven,576.835,491.882,570.952,652.774,-2.194,-2.094,0
19,0.31698,driven,576.626,491.874,570.952,652.774,-2.269,-2.020,0
20,0.33367,driven,576.592,491.872,570.957,652.774,-2.281,-2.006,0
21,0.35035,driven,576.386,491.864,570.957,652.773,-2.355,-1.932,0
22,0.36703,driven,576.319,491.861,571.008,652.774,-2.378,-1.890,0
23,0.38372,driven,576.305,491.861,571.011,652.774,-2.383,-1.884,0
24,0.4004,driven,576.296,491.860,571.017,652.774,-2.387,-1.879,0
25,0.41708,driven,576.296,491.860,571.017,652.774,-2.387,-1.879,0
26,0.43377,driven,576.296,491.860,571.017,652.774,-2.387,-1.879,0
27,0.45045,driven,576.217,491.857,570.960,652.771,-2.414,-1.871,0
28,0.46713,driven,576.217,491.857,570.960,652.771,-2.414,-1.871,0
29,0.48382,driven,576.217,491.857,570.960,652.771,-2.414,-1.871,0
30,0.5005,driven,576.217,491.857,570.961,652.771,-2.414,-1.871,0
31,0.51718,driven,576.189,491.856,570.975,652.771,-2.425,-1.856,0
32,0.53387,driven,575.699,491.834,571.114,652.769,-2.599,-1.632,0
33,0.55055,driven,575.699,491.834,571.114,652.769,-2.599,-1.632,0
34,0.56723,driven,575.899,491.843,570.976,652.768,-2.528,-1.752,0
35,0.58392,driven,575.899,491.843,570.969,652.768,-2.528,-1.755,0
36,0.6006,driven,575.994,491.847,570.966,652.769,-2.494,-1.789,0
37,0.61728,driven,576.021,491.849,570.966,652.769,-2.484,-1.799,0
38,0.63397,driven,576.087,491.852,570.966,652.770,-2.461,-1.823,0
39,0.65065,driven,576.167,491.855,570.966,652.771,-2.432,-1.851,0
40,0.66733,driven,576.167,491.855,571.009,652.772,-2.432,-1.836,0
41,0.68402,driven,576.167,491.855,571.033,652.773,-2.432,-1.828,0
42,0.7007,driven,576.087,491.852,571.033,652.772,-2.461,-1.799,0
43,0.71738,driven,576.103,491.852,571.041,652.773,-2.455,-1.802,0
44,0.73407,driven,576.052,491.850,571.030,652.772,-2.473,-1.788,0
45,0.75075,driven,575.841,491.841,571.041,652.769,-2.548,-1.709,0
46,0.76743,driven,575.841,491.841,571.041,652.769,-2.548,-1.709,0
47,0.78412,driven,575.717,491.835,571.390,652.777,-2.593,-1.540,0
48,0.8008,driven,571.476,491.587,573.884,652.569,-4.105,0.857,0
49,0.81748,driven,564.053,490.881,577.018,651.358,-6.758,4.619,0
50,0.83417,driven,557.630,489.989,579.322,649.520,-9.066,7.743,0
51,0.85085,driven,552.684,489.120,579.327,647.900,-10.854,9.526,0
52,0.86753,driven,552.684,489.120,579.327,647.900,-10.854,9.526,0
53,0.88422,driven,552.684,489.120,578.203,648.085,-10.854,9.120,0
54,0.9009,driven,553.726,489.316,573.920,649.045,-10.476,7.205,0
55,0.91758,driven,560.036,490.354,568.173,651.148,-8.200,2.897,0
56,0.93427,driven,568.302,491.328,561.900,652.200,-5.238,-2.279,0
57,0.95095,driven,578.050,491.924,554.496,651.192,-1.762,-8.413,0
58,0.96763,driven,590.366,491.831,547.834,647.112,2.622,-15.318,0
59,0.98432,driven,601.939,490.882,542.898,640.666,6.756,-21.513,0
60,1.001,driven,614.051,488.977,539.686,631.774,11.120,-27.510,0
61,1.01768,driven,624.965,486.435,539.523,622.892,15.109,-32.052,0
62,1.03437,driven,634.841,483.425,539.877,613.436,18.784,-36.145,0
63,1.05105,driven,644.327,479.863,543.398,605.299,22.390,-38.821,0
64,1.06773,driven,652.407,476.271,547.926,598.766,25.537,-40.462,0
65,1.08442,driven,660.450,472.147,553.733,592.698,28.754,-41.517,0
66,1.1011,driven,667.234,468.207,560.609,588.839,31.546,-41.473,0
67,1.11778,driven,673.919,463.871,569.050,586.033,34.382,-40.644,0
68,1.13447,driven,679.117,460.161,578.626,585.948,36.655,-38.621,0
69,1.15115,driven,683.837,456.510,589.965,587.312,38.779,-35.666,0
70,1.16783,driven,688.677,452.463,601.527,587.837,41.024,-32.772,0
71,1.18452,driven,694.002,447.617,614.857,587.820,43.587,-29.445,0
72,1.2012,driven,699.937,441.665,632.617,587.914,46.579,-24.717,0
73,1.21788,driven,705.259,435.756,651.180,587.401,49.409,-19.627,0
74,1.23457,driven,708.835,431.431,669.248,587.489,51.406,-14.234,0
75,1.25125,driven,712.805,426.245,694.844,586.240,53.730,-6.405,0
76,1.26793,driven,714.995,423.186,714.424,584.185,55.069,-0.203,0
77,1.28462,driven,714.995,423.186,737.976,582.538,55.069,8.206,0
78,1.3013,driven,714.995,423.186,761.892,577.205,55.069,16.935,0
79,1.31798,driven,711.447,428.069,783.740,571.926,52.921,26.681,0
80,1.33467,driven,704.135,437.054,805.112,562.451,48.798,38.843,0
81,1.35135,driven,695.147,446.517,821.384,546.443,44.152,51.636,0
82,1.36803,driven,684.122,456.281,827.587,529.348,38.909,63.010,0
83,1.38472,driven,673.158,464.389,827.677,509.610,34.055,73.687,0
84,1.4014,driven,661.026,471.829,821.095,489.124,28.989,83.834,0
85,1.41808,driven,647.841,478.366,808.807,475.064,23.749,91.175,0
86,1.43477,driven,634.346,483.593,794.059,463.278,18.598,97.249,0
87,1.45145,driven,618.929,487.940,776.673,455.720,12.895,101.544,0
88,1.46813,driven,603.631,490.673,760.054,452.555,7.362,103.695,0
89,1.48482,driven,586.885,491.953,742.970,452.472,1.383,104.195,0
90,1.5015,driven,568.809,491.373,725.092,452.685,-5.057,103.904,0
91,1.51818,driven,552.120,489.011,710.324,459.138,-11.058,100.693,0
92,1.53487,driven,534.434,484.500,694.365,465.978,-17.557,96.606,0
93,1.55155,driven,518.178,478.374,679.124,482.560,-23.742,88.510,0
94,1.56823,driven,503.567,471.041,662.260,498.198,-29.563,80.289,0
95,1.58492,driven,490.054,462.461,641.485,517.137,-35.261,70.147,0
96,1.6016,driven,479.455,454.286,615.520,540.352,-40.026,57.685,0
97,1.61828,driven,471.949,447.571,587.749,559.425,-43.611,45.993,0
98,1.63497,driven,466.584,442.212,552.397,578.437,-46.310,32.209,0
99,1.65165,driven,466.584,442.212,510.374,597.143,-46.310,15.783,0
100,1.66833,driven,466.584,442.212,463.269,603.178,-46.310,-1.180,0
101,1.68502,driven,471.806,447.434,418.897,599.492,-43.681,-19.185,0
102,1.7017,driven,477.452,452.576,378.538,579.607,-40.963,-37.907,0
103,1.71838,driven,480.738,455.352,350.460,549.950,-39.433,-54.016,0
104,1.73507,driven,481.987,456.369,332.640,516.507,-38.859,-68.067,0
105,1.75175,driven,482.731,456.965,324.278,485.490,-38.520,-79.795,0
106,1.76843,driven,483.180,457.321,322.343,450.083,-38.316,-92.577,0
107,1.78512,driven,483.938,457.916,326.816,422.791,-37.973,-102.602,0
108,1.8018,driven,484.867,458.636,334.294,401.636,-37.555,-110.734,0
109,1.81848,driven,486.613,459.959,348.892,376.569,-36.775,-121.195,0
110,1.83517,driven,488.881,461.624,360.555,364.395,-35.774,-127.150,0
111,1.85185,driven,493.049,464.529,377.143,352.784,-33.966,-133.953,0
112,1.86853,driven,500.011,468.963,395.232,346.724,-31.028,-139.398,0
113,1.88522,driven,509.970,474.484,414.146,345.106,-26.975,-143.474,0
114,1.9019,driven,521.350,479.729,431.452,346.165,-22.514,-146.057,0
115,1.91858,driven,535.455,484.820,449.959,348.396,-17.176,-147.925,0
116,1.93527,driven,550.911,488.770,462.780,354.033,-11.497,-146.812,0
117,1.95195,driven,568.120,491.311,474.832,360.093,-5.303,-144.589,0
118,1.96863,driven,587.537,491.936,485.385,367.493,1.615,-140.618,0
119,1.98532,driven,607.095,490.187,493.232,376.361,8.607,-134.991,0
120,2.002,driven,626.232,486.087,499.225,387.142,15.576,-127.920,0
121,2.01868,driven,645.820,479.238,505.401,400.477,22.966,-119.288,0
122,2.03537,driven,663.775,470.271,511.085,419.216,30.113,-108.488,0
123,2.05205,driven,679.380,459.965,519.329,442.513,36.772,-96.223,0
124,2.06873,driven,693.537,448.058,533.632,466.800,43.359,-83.315,0
125,2.08542,driven,704.822,436.264,555.076,495.401,49.170,-68.450,0
126,2.1021,driven,712.854,426.178,587.477,527.181,53.760,-51.145,0
