frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,residual_suspect,energy_J,energy_ceiling_suspect,energy_rolling_spike,energy_suspect,trend_arm_suspect,omega_cap_suspect
0,0.0,holding,660,486,658,633,-1.116,-0.779,0,0.00,-7.08,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
1,0.01668,holding,660,486,658,633,-1.116,-0.779,0,0.00,-2.63,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
2,0.03337,holding,660,486,658,633,-1.116,-0.779,0,-0.00,0.89,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
3,0.05005,holding,660,486,658,633,-1.116,-0.779,0,-0.00,3.48,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
4,0.06673,holding,660,486,658,633,-1.116,-0.779,0,-0.00,5.14,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
5,0.08342,holding,660,486,658,633,-1.116,-0.779,0,-0.00,5.86,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
6,0.1001,holding,660,486,659,630,-1.116,-0.398,0,-0.00,5.85,0,144.00,5.90,100,0,0,0,,0,0,0,0,0
7,0.11678,holding,660,486,659,630,-1.116,-0.398,0,-0.00,4.52,0,144.00,5.90,100,0,0,0,,0,0,0,0,0
8,0.13347,holding,660,486,659,629,-1.116,-0.401,0,-0.00,2.28,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
9,0.15015,holding,660,486,659,629,-1.116,-0.401,0,-0.00,-0.09,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
10,0.16683,holding,660,486,659,629,-1.116,-0.401,0,-0.00,-1.39,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
11,0.18352,holding,660,486,659,628,-1.116,-0.403,0,-0.00,-0.02,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
12,0.2002,holding,660,486,659,628,-1.116,-0.403,0,-0.00,-0.01,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
13,0.21688,holding,660,486,659,628,-1.116,-0.403,0,-0.00,-0.00,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
14,0.23357,holding,660,486,659,628,-1.116,-0.403,0,-0.00,0.02,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
15,0.25025,holding,660,486,659,629,-1.116,-0.401,0,-0.00,0.05,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
16,0.26693,holding,660,486,659,628,-1.116,-0.403,0,-0.00,0.01,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
17,0.28362,holding,660,486,659,629,-1.116,-0.401,0,-0.00,-0.01,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
18,0.3003,holding,660,486,659,629,-1.116,-0.401,0,-0.00,-0.03,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
19,0.31698,holding,660,486,659,629,-1.116,-0.401,0,-0.00,1.40,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
20,0.33367,holding,660,486,659,627,-1.116,-0.406,0,-0.00,-1.43,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
21,0.35035,holding,660,486,659,628,-1.116,-0.403,0,-0.00,-1.13,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
22,0.36703,holding,660,486,659,628,-1.116,-0.403,0,0.02,-2.41,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
23,0.38372,holding,660,486,659,628,-1.116,-0.403,0,-0.02,-3.91,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
24,0.4004,holding,660,486,658,627,-1.116,-0.813,0,-0.02,-6.21,0,141.01,7.85,100,0,0,0,,0,0,0,0,0
25,0.41708,holding,660,486,659,628,-1.116,-0.403,0,-0.04,-3.51,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
26,0.43377,holding,660,486,658,627,-1.116,-0.813,0,-0.07,-1.28,0,141.01,7.85,100,0,0,0,,0,0,0,0,0
27,0.45045,holding,660,485,658,628,-1.123,-0.801,0,-0.08,-0.97,0,143.01,6.54,100,0,0,0,,0,0,0,0,0
28,0.46713,holding,660,486,658,629,-1.116,-0.801,0,-0.08,0.70,0,143.01,6.54,100,0,0,0,,0,0,0,0,0
29,0.48382,holding,660,485,659,627,-1.123,-0.403,0,-0.07,1.28,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
30,0.5005,holding,660,485,658,633,-1.123,-0.774,0,-0.04,6.29,0,148.01,3.28,100,0,0,0,,0,0,0,0,0
31,0.51718,holding,660,485,658,633,-1.123,-0.774,0,-0.02,3.66,0,148.01,3.28,100,0,0,0,,0,0,0,0,0
32,0.53387,holding,660,485,659,625,-1.123,-0.409,0,-0.02,1.12,0,140.00,8.51,100,0,0,0,,0,0,0,0,0
33,0.55055,holding,660,485,659,626,-1.123,-0.406,0,-0.00,-1.52,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
34,0.56723,holding,660,485,659,630,-1.123,-0.395,0,-0.00,-3.95,0,145.00,5.24,100,0,0,0,,0,0,0,0,0
35,0.58392,holding,660,485,658,628,-1.123,-0.801,0,0.04,-6.29,0,143.01,6.54,100,0,0,0,,0,0,0,0,0
36,0.6006,holding,660,485,658,631,-1.123,-0.785,0,0.11,-3.79,0,146.01,4.58,100,0,0,0,,0,0,0,0,0
37,0.61728,holding,660,485,658,626,-1.123,-0.813,0,0.08,2.13,0,141.01,7.85,100,0,0,0,,0,0,0,0,0
38,0.63397,holding,660,486,658,626,-1.116,-0.818,0,0.09,6.02,0,140.01,8.50,100,0,0,0,,0,0,0,0,0
39,0.65065,holding,660,486,659,627,-1.116,-0.406,0,0.02,8.96,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
40,0.66733,holding,660,486,659,627,-1.116,-0.406,0,-0.00,4.83,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
41,0.68402,holding,660,485,659,626,-1.123,-0.406,0,-0.04,-1.31,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
42,0.7007,holding,660,486,659,626,-1.116,-0.409,0,-0.07,-4.91,0,140.00,8.51,100,0,0,0,,0,0,0,0,0
43,0.71738,holding,660,485,659,626,-1.123,-0.406,0,-1.37,-3.76,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
44,0.73407,holding,660,486,658,626,-1.116,-0.818,0,-0.07,-0.11,0,140.01,8.50,100,0,0,0,,0,0,0,0,0
45,0.75075,holding,660,485,658,627,-1.123,-0.807,0,3.58,-2.42,0,142.01,7.20,100,0,0,0,,0,0,0,0,0
46,0.76743,holding,660,485,659,626,-1.123,-0.406,0,4.50,-4.65,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
47,0.78412,holding,660,485,659,626,-1.123,-0.406,0,3.57,-1.99,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
48,0.8008,holding,661,486,659,626,-0.744,-0.818,0,1.34,-2.11,0,140.01,8.50,100,0,0,0,,0,0,0,0,0
49,0.81748,holding,661,486,658,633,-0.744,-1.169,0,-1.19,-0.86,0,147.03,3.92,100,0,0,0,,0,0,0,0,0
50,0.83417,holding,660,486,658,633,-1.116,-0.779,0,-3.46,0.25,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
51,0.85085,holding,660,486,659,631,-1.116,-0.395,0,-4.55,4.76,0,145.00,5.24,100,0,0,0,,0,0,0,0,0
52,0.86753,holding,660,485,658,633,-1.123,-0.774,0,-3.71,6.15,0,148.01,3.28,100,0,0,0,,0,0,0,0,0
53,0.88422,holding,660,486,659,627,-1.116,-0.406,0,-0.03,3.45,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
54,0.9009,holding,660,485,658,633,-1.123,-0.774,0,1.25,2.07,0,148.01,3.28,100,0,0,0,,0,0,0,0,0
55,0.91758,holding,660,485,659,627,-1.123,-0.403,0,-0.00,0.97,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
56,0.93427,holding,660,485,659,627,-1.123,-0.403,0,0.07,1.19,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
57,0.95095,holding,660,486,659,628,-1.116,-0.403,0,0.04,0.21,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
58,0.96763,holding,660,485,659,628,-1.123,-0.401,0,0.09,-1.40,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
59,0.98432,holding,660,486,658,633,-1.116,-0.779,0,0.00,-3.77,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
60,1.001,holding,660,486,659,629,-1.116,-0.401,0,-0.00,0.26,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
61,1.01768,holding,660,485,659,626,-1.123,-0.406,0,-0.02,-0.56,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
62,1.03437,holding,660,486,658,629,-1.116,-0.801,0,-0.02,1.28,0,143.01,6.54,100,0,0,0,,0,0,0,0,0
63,1.05105,holding,660,485,659,626,-1.123,-0.406,0,-0.07,-1.02,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
64,1.06773,holding,660,486,659,626,-1.116,-0.409,0,-0.04,-2.81,0,140.00,8.51,100,0,0,0,,0,0,0,0,0
65,1.08442,holding,660,485,658,630,-1.123,-0.79,0,-0.04,0.14,0,145.01,5.24,100,0,0,0,,0,0,0,0,0
66,1.1011,holding,660,485,659,626,-1.123,-0.406,0,-0.14,1.39,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
67,1.11778,holding,660,485,658,627,-1.123,-0.807,0,0.03,0.92,0,142.01,7.20,100,0,0,0,,0,0,0,0,0
68,1.13447,holding,660,485,659,627,-1.123,-0.403,0,0.13,3.77,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
69,1.15115,holding,660,485,659,627,-1.123,-0.403,0,0.19,3.65,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
70,1.16783,holding,660,485,659,628,-1.123,-0.401,0,0.11,1.13,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
71,1.18452,holding,660,488,659,627,-1.102,-0.412,0,0.02,1.34,0,139.00,9.16,100,0,0,0,,0,0,0,0,0
72,1.2012,holding,660,486,659,628,-1.116,-0.403,0,-0.07,-1.43,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
73,1.21788,holding,660,485,659,627,-1.123,-0.403,0,-0.15,1.35,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
74,1.23457,holding,660,485,659,626,-1.123,-0.406,0,-0.17,-1.27,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
75,1.25125,holding,660,485,659,626,-1.123,-0.406,0,-0.12,-2.32,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
76,1.26793,holding,660,485,659,627,-1.123,-0.403,0,0.05,-2.26,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
77,1.28462,holding,660,485,659,627,-1.123,-0.403,0,0.02,-1.27,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
78,1.3013,holding,660,485,658,631,-1.123,-0.785,0,-0.00,0.07,0,146.01,4.58,100,0,0,0,,0,0,0,0,0
79,1.31798,holding,660,485,659,627,-1.123,-0.403,0,-0.02,1.37,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
80,1.33467,holding,660,485,659,627,-1.123,-0.403,0,-0.00,2.27,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
81,1.35135,holding,660,485,659,629,-1.123,-0.398,0,0.04,2.33,0,144.00,5.90,100,0,0,0,,0,0,0,0,0
82,1.36803,holding,660,485,659,628,-1.123,-0.401,0,0.11,1.23,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
83,1.38472,holding,660,485,659,627,-1.123,-0.403,0,0.11,-1.43,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
84,1.4014,holding,660,486,659,627,-1.116,-0.406,0,0.04,-0.02,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
85,1.41808,holding,660,486,659,626,-1.116,-0.409,0,-0.00,0.01,0,140.00,8.51,100,0,0,0,,0,0,0,0,0
86,1.43477,holding,660,486,659,628,-1.116,-0.403,0,-0.02,1.38,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
87,1.45145,holding,660,485,659,628,-1.123,-0.401,0,-0.00,-1.24,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
88,1.46813,holding,660,485,659,629,-1.123,-0.398,0,0.00,-2.29,0,144.00,5.90,100,0,0,0,,0,0,0,0,0
89,1.48482,holding,660,486,659,627,-1.116,-0.406,0,-0.00,-0.87,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
90,1.5015,holding,660,486,659,628,-1.116,-0.403,0,0.02,-2.58,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
91,1.51818,holding,660,486,658,633,-1.116,-0.779,0,-0.02,-1.02,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
92,1.53487,holding,660,485,659,629,-1.123,-0.398,0,-0.07,-0.88,0,144.00,5.90,100,0,0,0,,0,0,0,0,0
93,1.55155,holding,660,485,659,628,-1.123,-0.401,0,-0.04,-2.71,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
94,1.56823,holding,660,486,658,633,-1.116,-0.779,0,0.04,-0.96,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
95,1.58492,holding,660,485,659,626,-1.123,-0.406,0,0.11,-2.27,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
96,1.6016,holding,660,486,658,633,-1.116,-0.779,0,0.07,-1.45,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
97,1.61828,holding,660,486,658,633,-1.116,-0.779,0,-0.00,1.48,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
98,1.63497,holding,660,486,659,627,-1.116,-0.406,0,-0.02,1.22,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
99,1.65165,holding,660,486,658,633,-1.116,-0.779,0,-0.00,-1.26,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
100,1.66833,holding,660,485,659,628,-1.123,-0.401,0,-0.02,-2.20,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
101,1.68502,holding,660,486,658,633,-1.116,-0.779,0,0.05,-3.63,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
102,1.7017,holding,660,486,658,633,-1.116,-0.779,0,0.02,-1.21,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
103,1.71838,holding,660,486,658,633,-1.116,-0.779,0,-0.00,3.45,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
104,1.73507,holding,660,486,658,633,-1.116,-0.779,0,-0.02,4.51,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
105,1.75175,holding,660,486,659,628,-1.116,-0.403,0,-0.02,7.13,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
106,1.76843,holding,660,485,659,626,-1.123,-0.406,0,0.00,4.49,0,141.00,7.86,100,0,0,0,,0,0,0,0,0
107,1.78512,holding,660,486,659,629,-1.116,-0.401,0,-0.02,2.35,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
108,1.8018,holding,660,486,659,629,-1.116,-0.401,0,-0.04,0.07,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
109,1.81848,holding,660,486,659,628,-1.116,-0.403,0,-0.06,-1.20,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
110,1.83517,holding,660,485,659,628,-1.123,-0.401,0,-0.08,0.07,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
111,1.85185,holding,660,485,659,631,-1.123,-0.392,0,-0.11,1.29,0,146.00,4.59,100,0,0,0,,0,0,0,0,0
112,1.86853,holding,660,485,659,629,-1.123,-0.398,0,-0.04,-0.02,0,144.00,5.90,100,0,0,0,,0,0,0,0,0
113,1.88522,holding,660,485,659,628,-1.123,-0.401,0,-0.02,-2.34,0,143.00,6.55,100,0,0,0,,0,0,0,0,0
114,1.9019,holding,660,485,659,627,-1.123,-0.403,0,0.05,-4.57,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
115,1.91858,holding,660,485,659,627,-1.123,-0.403,0,0.02,-7.15,0,142.00,7.20,100,0,0,0,,0,0,0,0,0
116,1.93527,holding,660,485,658,633,-1.123,-0.774,0,0.04,-5.73,0,148.01,3.28,100,0,0,0,,0,0,0,0,0
117,1.95195,holding,660,485,658,633,-1.123,-0.774,0,0.07,-2.15,0,148.01,3.28,100,0,0,0,,0,0,0,0,0
118,1.96863,holding,660,486,658,633,-1.116,-0.779,0,0.08,2.22,0,147.01,3.93,100,0,0,0,,0,0,0,0,0
119,1.98532,holding,660,485,658,633,-1.123,-0.774,0,-1.22,7.22,0,148.01,3.28,100,0,0,0,,0,0,0,0,0
120,2.002,holding,660,486,659,631,-1.116,-0.395,0,1.37,5.63,0,145.00,5.24,100,0,0,0,,0,0,0,0,0
