frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,582,492,584,613,-26.851,0.947,0,-2.64,138.15,1,121.02,17.61,2500,0,0,0
1,0.01668,free_swing,582,493,586,620,-26.707,1.804,0,0.34,56.79,1,127.06,13.49,2500,0,0,0
2,0.03337,free_swing,582,492,591,617,-26.851,4.118,0,1.88,1.51,1,125.32,14.67,2500,0,0,0
3,0.05005,free_swing,582,492,585,605,-26.851,1.521,0,1.99,-27.71,1,113.04,23.04,2500,0,0,0
4,0.06673,free_swing,582,493,587,614,-26.707,2.366,0,1.99,-56.71,1,121.10,17.55,2500,0,0,0
5,0.08342,free_swing,582,493,586,614,-26.707,1.893,0,-0.45,81.28,1,121.07,17.57,2500,0,0,0
6,0.1001,free_swing,582,492,586,613,-26.851,1.893,0,0.00,68.15,1,121.07,17.57,2500,0,0,0
7,0.11678,free_swing,582,493,594,593,-26.707,6.843,0,0.45,79.93,1,100.72,31.43,2500,0,0,0
8,0.13347,free_swing,582,493,590,622,-26.707,3.549,0,-1.99,-47.29,1,129.25,12.00,2500,0,0,0
9,0.15015,free_swing,582,492,593,614,-26.851,5.152,0,-1.99,-56.64,1,122.49,16.60,2500,0,0,0
10,0.16683,free_swing,582,492,585,616,-26.851,1.386,0,0.45,-28.72,1,124.04,15.55,2500,0,0,0
11,0.18352,free_swing,582,493,592,609,-26.707,4.927,0,0.75,-24.97,1,116.43,20.73,2500,0,0,0
12,0.2002,free_swing,582,492,585,638,-26.851,1.177,0,-0.50,84.66,0,146.03,0.57,2500,0,0,0
13,0.21688,free_swing,582,492,591,606,-26.851,4.514,0,-6.82,-3.99,1,114.35,22.14,2500,0,0,0
14,0.23357,free_swing,582,492,592,590,-26.851,5.826,0,-1.68,15.88,1,98.51,32.93,2500,0,0,0
15,0.25025,free_swing,581,492,584,614,-27.135,1.409,0,-3.04,-77.85,1,122.04,16.91,2500,0,0,0
16,0.26693,free_swing,582,492,590,616,-26.851,3.691,0,-3.04,-91.08,1,124.26,15.40,2500,0,0,0
17,0.28362,free_swing,581,492,584,618,-27.135,1.364,0,-4.67,68.59,1,126.04,14.19,2500,0,0,0
18,0.3003,free_swing,581,492,583,630,-27.135,0.830,0,2.30,30.85,0,138.01,6.03,2500,0,0,0
19,0.31698,free_swing,581,492,593,596,-27.135,6.582,0,6.64,-12.92,1,104.69,28.72,2500,0,0,0
20,0.33367,free_swing,582,493,584,616,-26.707,0.932,0,1.54,-6.56,1,123.02,16.24,2500,0,0,0
21,0.35035,free_swing,581,492,583,624,-27.135,0.868,0,-1.62,-41.33,1,132.02,10.12,2500,0,0,0
22,0.36703,free_swing,581,493,589,586,-26.991,4.917,0,-5.59,-33.09,1,93.34,36.45,2500,0,0,0
23,0.38372,free_swing,581,493,581,621,-26.991,0.000,0,1.79,-14.63,1,128.00,12.85,2500,0,0,0
24,0.4004,free_swing,581,492,579,633,-27.135,-0.813,0,0.00,-0.53,0,141.01,3.99,2500,0,0,0
25,0.41708,free_swing,581,493,590,590,-26.991,5.301,0,-1.04,146.17,1,97.42,33.67,2500,0,0,0
26,0.43377,free_swing,581,493,585,601,-26.991,2.121,0,3.29,97.13,1,108.07,26.42,2500,0,0,0
27,0.45045,free_swing,581,492,589,563,-27.135,6.429,0,-1.12,-67.38,1,71.45,51.35,2500,0,0,0
28,0.46713,free_swing,582,492,589,585,-26.851,4.304,0,-1.49,-84.61,1,93.26,36.50,2500,0,0,0
29,0.48382,free_swing,581,492,581,606,-27.135,0.000,0,3.40,-100.14,1,114.00,22.38,2500,0,0,0
30,0.5005,free_swing,581,493,585,630,-26.991,1.672,0,6.71,71.06,0,137.06,6.68,2500,0,0,0
31,0.51718,free_swing,582,493,588,602,-26.707,3.151,0,7.69,63.43,1,109.17,25.67,2500,0,0,0
32,0.53387,free_swing,582,493,592,625,-26.707,4.332,0,0.30,-19.67,0,132.38,9.87,2500,0,0,0
33,0.55055,free_swing,582,492,585,630,-26.851,1.245,0,0.75,-29.22,0,138.03,6.02,2500,0,0,0
34,0.56723,free_swing,582,493,589,627,-26.707,2.990,0,-4.08,-10.85,0,134.18,8.64,2500,0,0,0
35,0.58392,free_swing,582,493,588,618,-26.707,2.748,0,-4.42,39.31,1,125.14,14.80,2500,0,0,0
36,0.6006,free_swing,581,492,587,630,-27.135,2.490,0,-5.03,-0.13,0,138.13,5.95,2500,0,0,0
37,0.61728,free_swing,582,492,589,604,-26.851,3.576,0,-2.60,13.89,1,112.22,23.60,2500,0,0,0
38,0.63397,free_swing,581,493,587,625,-26.991,2.603,0,-3.92,-60.60,1,132.14,10.03,2500,0,0,0
39,0.65065,free_swing,581,492,587,643,-27.135,2.275,0,-1.18,-88.81,0,151.12,2.89,2500,0,0,0
40,0.66733,free_swing,581,492,579,634,-27.135,-0.807,0,8.87,-31.63,0,142.01,3.31,2500,0,0,0
41,0.68402,free_swing,582,493,584,627,-26.707,0.855,0,6.97,75.78,0,134.01,8.76,2500,0,0,0
42,0.7007,free_swing,582,492,586,597,-26.851,2.182,0,-3.92,108.72,1,105.08,28.46,2500,0,0,0
43,0.71738,free_swing,581,493,590,605,-26.991,4.594,0,-11.49,27.02,1,112.36,23.50,2500,0,0,0
44,0.73407,free_swing,581,492,587,604,-27.135,3.066,0,-1.98,-18.33,1,112.16,23.63,2500,0,0,0
45,0.75075,free_swing,581,492,588,619,-27.135,3.155,0,1.18,1.93,1,127.19,13.40,2500,0,0,0
46,0.76743,free_swing,581,493,588,612,-26.991,3.366,0,0.00,-28.96,1,119.21,18.84,2500,0,0,0
47,0.78412,free_swing,581,492,588,588,-27.135,4.170,0,-0.45,51.66,1,96.25,34.46,2500,0,0,0
