frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,658,481,656,632,-1.922,-0.759,0,-0.00,0.00,0,151.01,1.20,2500,0,0,0
1,0.01668,free_swing,658,481,656,632,-1.922,-0.759,0,-0.00,0.00,0,151.01,1.20,2500,0,0,0
2,0.03337,free_swing,658,481,656,632,-1.922,-0.759,0,-0.00,-0.00,0,151.01,1.20,2500,0,0,0
3,0.05005,free_swing,658,481,656,632,-1.922,-0.759,0,0.00,0.00,0,151.01,1.20,2500,0,0,0
4,0.06673,free_swing,658,481,656,632,-1.922,-0.759,0,0.00,0.00,0,151.01,1.20,2500,0,0,0
5,0.08342,free_swing,658,481,656,632,-1.922,-0.759,0,0.00,-1.99,0,151.01,1.20,2500,0,0,0
6,0.1001,free_swing,658,481,656,632,-1.922,-0.759,0,0.00,4.07,0,151.01,1.20,2500,0,0,0
7,0.11678,free_swing,658,481,656,632,-1.922,-0.759,0,0.00,9.31,0,151.01,1.20,2500,0,0,0
8,0.13347,free_swing,658,481,657,632,-1.922,-0.379,0,0.07,11.27,0,151.00,1.20,2500,0,0,0
9,0.15015,free_swing,658,481,657,632,-1.922,-0.379,0,-2.22,0.08,0,151.00,1.20,2500,0,0,0
10,0.16683,free_swing,658,481,657,632,-1.922,-0.379,0,3.93,-11.23,0,151.00,1.20,2500,0,0,0
11,0.18352,free_swing,658,480,656,632,-1.935,-0.754,0,11.42,-11.30,0,152.01,0.54,2500,0,0,0
12,0.2002,free_swing,659,481,657,632,-1.538,-0.759,0,5.48,-0.07,0,151.01,1.20,2500,0,0,0
13,0.21688,free_swing,659,481,657,632,-1.538,-0.759,0,-5.09,13.21,0,151.01,1.20,2500,0,0,0
14,0.23357,free_swing,658,481,657,632,-1.922,-0.379,0,-11.49,5.27,0,151.00,1.20,2500,0,0,0
15,0.25025,free_swing,658,481,657,632,-1.922,-0.379,0,-4.11,-7.23,0,151.00,1.20,2500,0,0,0
16,0.26693,free_swing,658,481,656,632,-1.922,-0.759,0,2.01,-7.24,0,151.01,1.20,2500,0,0,0
17,0.28362,free_swing,658,481,656,632,-1.922,-0.759,0,-2.01,7.26,0,151.01,1.20,2500,0,0,0
18,0.3003,free_swing,658,481,657,632,-1.922,-0.379,0,6.12,5.27,0,151.00,1.20,2500,0,0,0
19,0.31698,free_swing,658,481,657,633,-1.922,-0.377,0,3.29,0.79,0,152.00,0.55,2500,0,0,0
20,0.33367,free_swing,659,481,657,632,-1.538,-0.759,0,4.16,-6.06,0,151.01,1.20,2500,0,0,0
21,0.35035,free_swing,658,481,657,632,-1.922,-0.379,0,3.95,-3.90,0,151.00,1.20,2500,0,0,0
22,0.36703,free_swing,659,481,657,633,-1.538,-0.754,0,3.20,-1.12,0,152.01,0.54,2500,0,0,0
23,0.38372,free_swing,659,480,657,633,-1.548,-0.749,0,5.96,-11.89,0,153.01,0.11,2500,0,0,0
24,0.4004,free_swing,659,481,657,633,-1.538,-0.754,0,-2.01,-3.20,0,152.01,0.54,2500,0,0,0
25,0.41708,free_swing,659,480,656,633,-1.548,-1.123,0,0.16,-0.08,0,153.03,0.12,2500,0,0,0
26,0.43377,free_swing,659,481,657,633,-1.538,-0.754,0,0.09,5.14,0,152.01,0.54,2500,0,0,0
27,0.45045,free_swing,659,481,657,633,-1.538,-0.754,0,2.17,3.84,0,152.01,0.54,2500,0,0,0
28,0.46713,free_swing,659,481,657,633,-1.538,-0.754,0,-6.17,4.00,0,152.01,0.54,2500,0,0,0
29,0.48382,free_swing,659,481,657,632,-1.538,-0.759,0,-3.29,3.13,0,151.01,1.20,2500,0,0,0
30,0.5005,free_swing,658,481,657,632,-1.922,-0.379,0,-4.11,4.00,0,151.00,1.20,2500,0,0,0
31,0.51718,free_swing,659,481,657,632,-1.538,-0.759,0,-6.07,6.09,0,151.01,1.20,2500,0,0,0
32,0.53387,free_swing,658,481,657,632,-1.922,-0.379,0,0.66,-0.71,0,151.00,1.20,2500,0,0,0
33,0.55055,free_swing,658,481,657,633,-1.922,-0.377,0,3.15,-3.19,0,152.00,0.55,2500,0,0,0
34,0.56723,free_swing,659,480,657,632,-1.548,-0.754,0,13.43,-13.32,0,152.01,0.54,2500,0,0,0
35,0.58392,free_swing,659,481,657,632,-1.538,-0.759,0,0.14,-0.10,0,151.01,1.20,2500,0,0,0
36,0.6006,free_swing,659,481,657,632,-1.538,-0.759,0,-13.27,13.19,0,151.01,1.20,2500,0,0,0
37,0.61728,free_swing,658,481,657,632,-1.922,-0.379,0,-5.35,5.32,0,151.00,1.20,2500,0,0,0
38,0.63397,free_swing,658,481,657,632,-1.922,-0.379,0,7.31,-7.08,0,151.00,1.20,2500,0,0,0
39,0.65065,free_swing,659,481,657,633,-1.538,-0.754,0,5.30,-5.20,0,152.01,0.54,2500,0,0,0
40,0.66733,free_swing,659,481,657,633,-1.538,-0.754,0,-1.19,1.19,0,152.01,0.54,2500,0,0,0
41,0.68402,free_swing,658,481,657,632,-1.922,-0.379,0,-1.96,1.88,0,151.00,1.20,2500,0,0,0
42,0.7007,free_swing,659,481,657,633,-1.538,-0.754,0,5.14,-5.24,0,152.01,0.54,2500,0,0,0
43,0.71738,free_swing,659,481,657,632,-1.538,-0.759,0,5.98,-5.95,0,151.01,1.20,2500,0,0,0
