frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,579,492,581,641,-27.699,0.769,0,14.53,172.06,0,149.01,2.77,2500,0,0,0
1,0.01668,free_swing,580,492,581,640,-27.418,0.387,0,9.69,12.85,0,148.00,2.07,2500,0,0,0
2,0.03337,free_swing,580,492,584,636,-27.418,1.591,0,4.84,-76.76,0,144.06,0.65,2500,0,0,0
3,0.05005,free_swing,580,493,582,625,-27.272,0.868,0,0.00,-96.79,0,132.02,8.96,2500,0,0,0
4,0.06673,free_swing,580,492,573,629,-27.418,-2.925,0,-6.49,-36.70,0,137.18,5.39,2500,0,0,0
5,0.08342,free_swing,580,492,576,632,-27.418,-1.637,0,-6.20,52.65,0,140.06,3.41,2500,0,0,0
6,0.1001,free_swing,579,492,582,636,-27.699,1.193,0,2.23,39.22,0,144.03,0.67,2500,0,0,0
7,0.11678,free_swing,580,492,579,629,-27.418,-0.418,0,-0.60,-21.71,0,137.00,5.51,2500,0,0,0
8,0.13347,free_swing,580,492,576,642,-27.418,-1.528,0,1.37,24.10,0,150.05,3.49,2500,0,0,0
9,0.15015,free_swing,579,492,581,628,-27.699,0.843,0,-3.81,24.93,0,136.01,6.20,2500,0,0,0
10,0.16683,free_swing,580,492,584,635,-27.418,1.602,0,1.85,-18.95,0,143.06,1.34,2500,0,0,0
11,0.18352,free_swing,580,491,576,628,-27.565,-1.672,0,5.25,27.45,0,137.06,5.48,2500,0,0,0
12,0.2002,free_swing,580,492,582,625,-27.418,0.862,0,-0.31,59.73,0,133.02,8.27,2500,0,0,0
13,0.21688,free_swing,580,492,587,596,-27.418,3.851,0,-4.16,36.25,1,104.24,28.11,2500,0,0,0
14,0.23357,free_swing,580,491,581,622,-27.565,0.437,0,-4.65,-58.89,0,131.00,9.65,2500,0,0,0
15,0.25025,free_swing,579,492,580,621,-27.699,0.444,0,3.50,-100.25,1,129.00,11.03,2500,0,0,0
16,0.26693,free_swing,580,492,580,618,-27.418,0.000,0,3.21,-0.52,1,126.00,13.10,2500,0,0,0
17,0.28362,free_swing,580,492,576,605,-27.418,-2.027,0,-1.71,-6.85,1,113.07,22.02,2500,0,0,0
18,0.3003,free_swing,579,492,581,611,-27.699,0.963,0,-11.35,3.23,1,119.02,17.92,2500,0,0,0
19,0.31698,free_swing,579,492,577,611,-27.699,-0.963,0,-11.33,63.41,1,119.02,17.92,2500,0,0,0
20,0.33367,free_swing,578,492,578,615,-27.979,0.000,0,-2.39,16.22,1,123.00,15.17,2500,0,0,0
21,0.35035,free_swing,578,492,582,579,-27.979,2.632,0,3.86,11.56,1,87.09,39.94,2500,0,0,0
22,0.36703,free_swing,579,492,578,615,-27.699,-0.466,0,8.33,-62.26,1,123.00,15.17,2500,0,0,0
23,0.38372,free_swing,579,492,579,610,-27.699,0.000,0,3.00,48.05,1,118.00,18.62,2500,0,0,0
24,0.4004,free_swing,579,492,580,617,-27.699,0.458,0,-1.47,112.67,1,125.00,13.79,2500,0,0,0
25,0.41708,free_swing,579,492,589,598,-27.699,5.389,0,0.00,12.53,1,106.47,26.57,2500,0,0,0
26,0.43377,free_swing,579,492,582,596,-27.699,1.652,0,0.00,27.60,1,104.04,28.25,2500,0,0,0
27,0.45045,free_swing,579,492,583,622,-27.699,1.762,0,0.78,-21.41,1,130.06,10.30,2500,0,0,0
