t_s,theta1_deg,omega1_deg_s
5.4527,58.8890,-134.6582
5.9376,-68.6270,100.4002
6.3113,78.6221,109.9848
7.9631,16.4647,87.1452
8.9864,62.9464,-391.0239
10.6103,44.8680,-52.0294
10.9936,-42.0469,-476.4730
11.4680,58.1529,-176.5895
12.1888,-15.4871,120.8264
14.0169,28.6922,82.1617
14.5062,-57.7194,-219.9480
15.2154,-20.8355,-572.1267
15.9561,39.8267,-513.4119
16.6861,61.6199,-213.9073
17.5078,64.4860,-32.8792
18.2246,-16.3358,176.8449
19.5117,-19.5882,-485.1842
20.0435,37.2030,-10.7885
20.7896,-22.3633,409.2747
22.9590,-0.3155,-669.1299
23.8162,-12.2872,-578.0658
24.4867,62.2148,-244.1412
26.1333,45.4290,-87.7268
26.5124,-42.9543,-474.4717
27.0325,72.3998,-258.6984
29.6066,48.5887,-185.8138
30.0498,-66.7660,-1.6625
30.5722,66.2901,-341.1746
31.4327,53.0269,-492.6652
32.5405,-54.2158,-398.1718
33.1387,65.3283,-453.3504
36.4410,23.9699,86.2797
36.9596,-61.8890,-61.5793
37.5097,49.9092,-478.2649
38.4945,-21.9694,-618.4739
39.3860,-51.6422,-379.6054
40.3506,-73.3615,-93.4060
41.0806,-20.5374,-574.8385
41.8913,5.9691,-639.5943
42.5102,56.7330,-14.4217
43.2372,19.9187,454.7278
43.9332,-53.2068,384.5567
44.1507,48.2244,352.1974
44.9178,-18.2072,457.6775
45.8380,1.0652,51.0086
47.1063,-15.4731,-518.7611
47.6380,40.5360,-22.7513
48.4317,31.0680,426.0666
48.9930,-70.7474,-119.3873
49.8036,-62.4666,-295.4202
50.9714,2.8566,472.8805
51.6704,-64.3104,300.3122
51.9468,61.1875,318.8149
53.1117,10.8840,-689.1281
53.7266,60.3100,-11.0958
54.4336,1.8493,495.8396
55.0422,-70.1120,-114.1866
55.7058,5.6651,-722.4526
56.2977,58.0460,48.6878
56.7620,-70.9630,-55.5663
57.4199,8.0709,-701.8218
58.0179,56.4370,40.2861
58.4607,-67.3885,-145.6122
59.2560,-58.4221,-325.2831
60.1082,-61.6700,-294.6257
61.0152,-72.0402,-165.0125
62.1746,-7.7938,460.0475
63.0915,31.1008,419.6728
63.6409,-69.4441,-180.5028
64.8714,28.8949,43.4927
65.3755,-66.9116,-77.1344
66.0008,27.5131,-644.5249
66.6517,60.7710,-80.6273
67.3392,-12.2809,468.1634
68.2484,19.0841,475.1258
68.8275,-70.0940,-86.0494
69.6073,-55.0944,-382.8237
70.4353,-56.5916,-354.7548
71.3565,-70.1407,-174.2502
72.5122,-6.2282,468.9906
73.4402,36.7165,394.5703
73.9803,-70.4424,-217.7770
75.2076,26.0992,64.9501
75.8098,-62.6605,297.2656
76.0720,57.6398,337.9617
76.9880,72.8480,1.0842
77.4220,-71.9723,-183.0677
78.3817,-65.9248,337.1612
78.6452,57.6844,331.7292
79.4492,27.8020,435.7636
80.0050,-62.2980,-325.5869
80.8130,-64.3126,-290.1078
81.6684,-62.3209,-304.1360
82.5576,-69.0502,-227.7453
84.6834,24.9821,112.6656
85.4827,11.1000,479.6916
86.0643,-68.6723,-200.7429
86.9388,-76.3360,4.5969
87.4343,88.0056,-230.6328
92.5798,63.4135,-304.7764
93.5307,55.7934,-558.9802
98.7820,20.1699,-576.6473
