frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,579,493,581,624,-27.553,0.875,0,7.22,6.23,1,131.02,16.54,2500,0,0,0
1,0.01668,free_swing,580,493,584,630,-27.272,1.672,0,4.81,9.88,1,137.06,12.69,2500,0,0,0
2,0.03337,free_swing,580,493,582,627,-27.272,0.855,0,2.41,7.88,1,134.01,14.63,2500,0,0,0
3,0.05005,free_swing,579,493,581,631,-27.553,0.830,0,0.00,0.20,1,138.01,12.08,2500,0,0,0
4,0.06673,free_swing,580,493,586,624,-27.272,2.622,0,0.87,-4.35,1,131.14,16.46,2500,0,0,0
5,0.08342,free_swing,580,493,580,634,-27.272,0.000,0,-2.41,-80.49,1,141.00,10.18,2500,0,0,0
6,0.1001,free_swing,579,493,580,635,-27.553,0.403,0,-7.59,-1.06,0,142.00,9.54,2500,0,0,0
7,0.11678,free_swing,579,493,577,601,-27.553,-1.061,0,-4.57,119.11,1,108.02,31.19,2500,0,0,0
8,0.13347,free_swing,579,493,590,629,-27.553,4.624,0,-2.87,110.50,1,136.44,13.08,2500,0,0,0
9,0.15015,free_swing,579,492,589,624,-27.699,4.332,0,-1.25,77.72,1,132.38,15.67,2500,0,0,0
10,0.16683,free_swing,579,492,588,615,-27.699,4.185,0,-0.31,-94.53,1,123.33,21.44,2500,0,0,0
11,0.18352,free_swing,579,493,590,629,-27.553,4.624,0,2.33,45.92,1,136.44,13.08,2500,0,0,0
12,0.2002,free_swing,579,492,583,626,-27.699,1.710,0,1.56,43.81,1,134.06,14.60,2500,0,0,0
13,0.21688,free_swing,579,493,597,608,-27.553,8.896,0,1.25,22.91,1,116.40,25.85,2500,0,0,0
14,0.23357,free_swing,579,493,587,635,-27.553,3.225,0,1.62,-50.16,0,142.23,9.40,2500,0,0,0
15,0.25025,free_swing,579,493,589,626,-27.553,4.300,0,2.15,-67.00,1,133.38,15.04,2500,0,0,0
16,0.26693,free_swing,579,493,585,615,-27.553,2.816,0,0.30,49.65,1,122.15,22.19,2500,0,0,0
17,0.28362,free_swing,580,492,593,628,-27.418,5.460,0,-3.58,-45.04,1,136.62,12.97,2500,0,0,0
18,0.3003,free_swing,579,492,586,627,-27.699,2.968,0,-6.91,-32.15,1,135.18,13.89,2500,0,0,0
