frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,576.297,491.860,571.062,652.775,-2.386,-1.863,0,-0.07,0.06
1,0.01668,driven,576.337,491.862,571.062,652.776,-2.372,-1.877,0,3.16,-3.15
2,0.03337,driven,576.512,491.869,571.062,652.777,-2.309,-1.940,0,4.90,-4.92
3,0.05005,driven,576.920,491.885,571.058,652.778,-2.164,-2.087,0,5.15,-5.24
4,0.06673,driven,576.920,491.885,571.058,652.778,-2.164,-2.087,0,3.05,-3.26
5,0.08342,driven,577.156,491.894,571.036,652.778,-2.080,-2.178,0,0.68,-1.08
6,0.1001,driven,577.106,491.892,571.020,652.777,-2.098,-2.166,0,1.39,-1.82
7,0.11678,driven,577.126,491.893,570.996,652.776,-2.091,-2.182,0,0.24,-0.56
8,0.13347,driven,577.260,491.898,570.989,652.775,-2.043,-2.232,0,0.25,-0.63
9,0.15015,driven,577.126,491.893,570.972,652.775,-2.091,-2.191,0,-1.01,0.65
10,0.16683,driven,577.106,491.892,570.945,652.774,-2.098,-2.193,0,-2.04,1.82
11,0.18352,driven,577.023,491.889,570.945,652.774,-2.128,-2.163,0,-1.31,1.03
12,0.2002,driven,576.926,491.885,570.945,652.774,-2.162,-2.129,0,-1.29,1.22
13,0.21688,driven,576.926,491.885,570.906,652.773,-2.162,-2.143,0,-0.53,0.38
14,0.23357,driven,576.881,491.884,570.945,652.774,-2.178,-2.113,0,-0.35,0.14
15,0.25025,driven,576.881,491.884,570.906,652.773,-2.178,-2.127,0,-0.47,0.46
16,0.26693,driven,576.844,491.882,570.906,652.773,-2.191,-2.114,0,0.13,0.00
17,0.28362,driven,576.844,491.882,570.940,652.774,-2.191,-2.102,0,-0.95,1.42
18,0.3003,driven,576.835,491.882,570.952,652.774,-2.194,-2.094,0,-1.58,1.83
19,0.31698,driven,576.626,491.874,570.952,652.774,-2.269,-2.020,0,-2.84,2.75
20,0.33367,driven,576.592,491.872,570.957,652.774,-2.281,-2.006,0,-3.11,3.32
21,0.35035,driven,576.386,491.864,570.957,652.773,-2.355,-1.932,0,-2.15,2.64
22,0.36703,driven,576.319,491.861,571.008,652.774,-2.378,-1.890,0,-1.46,1.95
23,0.38372,driven,576.305,491.861,571.011,652.774,-2.383,-1.884,0,-0.08,0.33
24,0.4004,driven,576.296,491.860,571.017,652.774,-2.387,-1.879,0,0.11,-0.07
25,0.41708,driven,576.296,491.860,571.017,652.774,-2.387,-1.879,0,-0.31,0.11
26,0.43377,driven,576.296,491.860,571.017,652.774,-2.387,-1.879,0,-0.64,0.17
27,0.45045,driven,576.217,491.857,570.960,652.771,-2.414,-1.871,0,-0.66,0.20
28,0.46713,driven,576.217,491.857,570.960,652.771,-2.414,-1.871,0,-0.23,0.01
29,0.48382,driven,576.217,491.857,570.960,652.771,-2.414,-1.871,0,0.93,-1.05
30,0.5005,driven,576.217,491.857,570.961,652.771,-2.414,-1.871,0,-2.13,2.77
31,0.51718,driven,576.189,491.856,570.975,652.771,-2.425,-1.856,0,-4.90,6.48
32,0.53387,driven,575.699,491.834,571.114,652.769,-2.599,-1.632,0,-3.62,4.38
33,0.55055,driven,575.699,491.834,571.114,652.769,-2.599,-1.632,0,-0.24,-0.48
34,0.56723,driven,575.899,491.843,570.976,652.768,-2.528,-1.752,0,2.96,-4.50
35,0.58392,driven,575.899,491.843,570.969,652.768,-2.528,-1.755,0,1.58,-2.17
36,0.6006,driven,575.994,491.847,570.966,652.769,-2.494,-1.789,0,0.80,-0.59
37,0.61728,driven,576.021,491.849,570.966,652.769,-2.484,-1.799,0,1.48,-1.56
38,0.63397,driven,576.087,491.852,570.966,652.770,-2.461,-1.823,0,1.20,-1.08
39,0.65065,driven,576.167,491.855,570.966,652.771,-2.432,-1.851,0,1.06,-0.59
40,0.66733,driven,576.167,491.855,571.009,652.772,-2.432,-1.836,0,-0.15,0.72
41,0.68402,driven,576.167,491.855,571.033,652.773,-2.432,-1.828,0,-0.70,1.11
42,0.7007,driven,576.087,491.852,571.033,652.772,-2.461,-1.799,0,-0.36,0.38
43,0.71738,driven,576.103,491.852,571.041,652.773,-2.455,-1.802,0,-1.41,1.38
44,0.73407,driven,576.052,491.850,571.030,652.772,-2.473,-1.788,0,-1.83,1.21
45,0.75075,driven,575.841,491.841,571.041,652.769,-2.548,-1.709,0,5.37,-8.63
