n,t_s,theta1_n,theta1_np1,theta2_n,theta2_np1
0,8.0000,130.6870,-164.3034,-87.2674,81.8166
1,12.0000,-164.3034,69.5110,81.8166,36.3033
2,16.0000,69.5110,114.3093,36.3033,-85.9617
3,20.0000,114.3093,118.1935,-85.9617,5.8451
4,24.0000,118.1935,157.0689,5.8451,-13.7968
5,28.0000,157.0689,-174.6693,-13.7968,-62.8631
6,32.0000,-174.6693,117.8914,-62.8631,0.9313
7,36.0000,117.8914,130.3323,0.9313,-82.5258
8,40.0000,130.3323,25.6871,-82.5258,-65.4434
9,44.0000,25.6871,107.9026,-65.4434,-61.4588
