t_s,theta1_deg,omega1_deg_s
6.0000,-168.3323,-98.0567
8.0000,38.1728,-342.0856
10.0000,49.0441,-567.2528
12.0000,144.6999,-277.9253
14.0000,0.9796,-493.0310
16.0000,131.8573,-351.1474
18.0000,47.3335,-106.2606
20.0000,108.9480,-330.7387
22.0000,125.5367,-376.9165
24.0000,15.1211,-635.1980
26.0000,5.6630,-268.9852
28.0000,-15.8991,-388.6223
30.0000,-4.4205,-464.6967
32.0000,14.9082,-480.6958
34.0000,-2.6812,-494.8316
