frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,663.964,484.997,663.413,637.996,0.361,-0.206,0,-1.09,0.80
1,0.01668,driven,663.964,484.997,663.413,637.996,0.361,-0.206,0,-0.06,-0.59
2,0.03337,driven,663.964,484.997,663.386,637.996,0.361,-0.216,0,0.59,-1.46
3,0.05005,driven,663.966,484.997,663.283,637.995,0.362,-0.255,0,0.86,-1.81
4,0.06673,driven,664.043,484.996,663.280,637.995,0.391,-0.286,0,0.84,-1.51
5,0.08342,driven,664.066,484.996,663.279,637.994,0.399,-0.294,0,0.29,-0.76
6,0.1001,driven,664.043,484.996,663.211,637.994,0.391,-0.312,0,-0.29,-0.06
7,0.11678,driven,664.042,484.996,663.209,637.994,0.390,-0.312,0,-0.15,-0.77
8,0.13347,driven,664.042,484.996,663.208,637.994,0.390,-0.312,0,0.03,-1.33
9,0.15015,driven,664.042,484.996,663.055,637.993,0.390,-0.370,0,0.01,-1.42
10,0.16683,driven,664.042,484.996,663.054,637.993,0.390,-0.370,0,0.04,-0.66
11,0.18352,driven,664.042,484.996,663.054,637.993,0.390,-0.370,0,-0.11,0.53
12,0.2002,driven,664.042,484.996,663.053,637.993,0.390,-0.371,0,-0.10,-0.25
13,0.21688,driven,664.023,484.997,663.048,637.993,0.383,-0.365,0,-0.08,-0.64
14,0.23357,driven,664.043,484.996,662.975,637.993,0.390,-0.400,0,0.19,-0.89
15,0.25025,driven,664.043,484.996,662.974,637.993,0.390,-0.400,0,0.46,-0.86
16,0.26693,driven,664.081,484.996,662.974,637.992,0.405,-0.415,0,0.94,-0.56
17,0.28362,driven,664.113,484.996,662.974,637.992,0.417,-0.427,0,1.15,-0.70
18,0.3003,driven,664.191,484.995,663.031,637.991,0.446,-0.435,0,0.78,-0.08
19,0.31698,driven,664.191,484.995,663.031,637.991,0.446,-0.435,0,0.30,0.21
20,0.33367,driven,664.195,484.995,663.061,637.991,0.448,-0.425,0,-0.10,-0.20
21,0.35035,driven,664.195,484.995,663.031,637.991,0.448,-0.436,0,0.02,-0.94
22,0.36703,driven,664.195,484.995,662.977,637.990,0.448,-0.456,0,-0.02,-0.11
23,0.38372,driven,664.195,484.995,662.977,637.990,0.448,-0.456,0,0.01,1.21
24,0.4004,driven,664.195,484.995,663.122,637.992,0.448,-0.402,0,0.02,1.57
25,0.41708,driven,664.199,484.995,663.140,637.992,0.449,-0.397,0,0.02,0.75
26,0.43377,driven,664.199,484.995,663.144,637.992,0.449,-0.395,0,0.39,-0.47
27,0.45045,driven,664.199,484.995,663.144,637.992,0.449,-0.395,0,-0.70,0.52
28,0.46713,driven,664.199,484.995,663.144,637.992,0.449,-0.395,0,-1.92,1.73
29,0.48382,driven,664.008,484.997,663.103,637.994,0.377,-0.339,0,-2.13,1.52
30,0.5005,driven,663.968,484.997,663.103,637.994,0.362,-0.324,0,-1.15,-0.44
31,0.51718,driven,663.968,484.997,662.998,637.994,0.362,-0.363,0,0.24,-1.88
32,0.53387,driven,663.968,484.997,662.900,637.993,0.362,-0.400,0,0.10,-1.10
33,0.55055,driven,663.972,484.997,662.934,637.993,0.364,-0.389,0,0.08,0.05
