frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,driven,577.987,491.922,572.055,652.813,-1.784,-2.112,0
1,0.01668,driven,578.091,491.925,572.035,652.811,-1.747,-2.156,0
2,0.03337,driven,578.137,491.927,572.035,652.811,-1.731,-2.172,0
3,0.05005,driven,578.146,491.927,571.993,652.809,-1.728,-2.190,0
4,0.06673,driven,578.346,491.933,572.035,652.809,-1.656,-2.247,0
5,0.08342,driven,578.346,491.933,572.053,652.810,-1.656,-2.240,0
6,0.1001,driven,578.346,491.933,572.092,652.811,-1.656,-2.226,0
7,0.11678,driven,578.346,491.933,572.110,652.812,-1.656,-2.220,0
8,0.13347,driven,578.378,491.934,572.110,652.812,-1.645,-2.231,0
9,0.15015,driven,578.271,491.931,572.110,652.813,-1.683,-2.193,0
10,0.16683,driven,578.378,491.934,572.333,652.820,-1.645,-2.152,0
11,0.18352,driven,578.161,491.927,572.333,652.822,-1.722,-2.075,0
12,0.2002,driven,578.148,491.927,572.333,652.822,-1.727,-2.070,0
13,0.21688,driven,578.148,491.927,572.401,652.824,-1.727,-2.046,0
14,0.23357,driven,578.218,491.929,572.465,652.826,-1.702,-2.048,0
15,0.25025,driven,578.190,491.928,572.469,652.826,-1.712,-2.036,0
16,0.26693,driven,578.218,491.929,572.517,652.828,-1.702,-2.029,0
17,0.28362,driven,578.218,491.929,572.523,652.828,-1.702,-2.027,0
18,0.3003,driven,578.190,491.928,572.523,652.828,-1.712,-2.017,0
19,0.31698,driven,578.022,491.923,572.538,652.830,-1.772,-1.952,0
20,0.33367,driven,577.567,491.908,572.523,652.829,-1.934,-1.795,0
21,0.35035,driven,577.567,491.908,572.538,652.830,-1.934,-1.790,0
22,0.36703,driven,577.582,491.909,572.481,652.828,-1.928,-1.816,0
23,0.38372,driven,577.582,491.909,572.481,652.828,-1.928,-1.816,0
24,0.4004,driven,577.567,491.908,572.481,652.828,-1.934,-1.810,0
25,0.41708,driven,577.582,491.909,572.481,652.828,-1.928,-1.816,0
26,0.43377,driven,577.754,491.915,572.260,652.821,-1.867,-1.956,0
27,0.45045,driven,577.754,491.915,572.230,652.820,-1.867,-1.966,0
28,0.46713,driven,577.861,491.918,572.230,652.819,-1.829,-2.004,0
29,0.48382,driven,577.911,491.920,572.230,652.819,-1.811,-2.022,0
30,0.5005,driven,577.911,491.920,572.432,652.826,-1.811,-1.950,0
31,0.51718,driven,577.911,491.920,572.432,652.826,-1.811,-1.950,0
32,0.53387,driven,577.837,491.917,572.432,652.826,-1.838,-1.924,0
33,0.55055,driven,577.832,491.917,572.349,652.824,-1.839,-1.952,0
34,0.56723,driven,577.832,491.917,572.345,652.823,-1.839,-1.953,0
35,0.58392,driven,577.608,491.910,572.345,652.824,-1.919,-1.874,0
36,0.6006,driven,577.608,491.910,572.349,652.824,-1.919,-1.872,0
37,0.61728,driven,577.761,491.915,572.396,652.825,-1.865,-1.910,0
38,0.63397,driven,578.007,491.923,572.399,652.825,-1.777,-1.996,0
39,0.65065,driven,577.849,491.918,572.400,652.825,-1.833,-1.939,0
40,0.66733,driven,578.007,491.923,572.399,652.825,-1.777,-1.996,0
41,0.68402,driven,578.007,491.923,572.396,652.825,-1.777,-1.997,0
42,0.7007,driven,577.904,491.919,572.399,652.825,-1.814,-1.960,0
43,0.71738,driven,577.904,491.919,572.400,652.825,-1.814,-1.959,0
44,0.73407,driven,577.923,491.920,572.456,652.827,-1.807,-1.946,0
45,0.75075,driven,577.904,491.919,572.457,652.827,-1.814,-1.939,0
46,0.76743,driven,577.923,491.920,572.486,652.828,-1.807,-1.935,0
47,0.78412,driven,578.136,491.927,572.499,652.828,-1.731,-2.006,0
48,0.8008,driven,578.136,491.927,572.563,652.830,-1.731,-1.984,0
49,0.81748,driven,578.234,491.929,572.563,652.830,-1.696,-2.019,0
50,0.83417,driven,578.361,491.933,572.619,652.831,-1.651,-2.044,0
51,0.85085,driven,578.361,491.933,572.620,652.831,-1.651,-2.044,0
52,0.86753,driven,578.361,491.933,572.620,652.831,-1.651,-2.044,0
53,0.88422,driven,578.395,491.934,572.511,652.827,-1.639,-2.094,0
54,0.9009,driven,578.395,491.934,572.511,652.827,-1.639,-2.094,0
55,0.91758,driven,578.418,491.935,572.460,652.825,-1.631,-2.121,0
56,0.93427,driven,578.421,491.935,572.449,652.824,-1.630,-2.126,0
57,0.95095,driven,578.418,491.935,572.449,652.824,-1.631,-2.125,0
58,0.96763,driven,578.418,491.935,572.449,652.824,-1.631,-2.125,0
59,0.98432,driven,578.317,491.932,572.449,652.825,-1.667,-2.089,0
60,1.001,driven,578.069,491.924,572.539,652.829,-1.755,-1.968,0
61,1.01768,driven,578.069,491.924,572.539,652.829,-1.755,-1.968,0
62,1.03437,driven,577.886,491.919,572.539,652.830,-1.820,-1.903,0
63,1.05105,driven,577.678,491.912,572.426,652.826,-1.894,-1.869,0
64,1.06773,driven,577.638,491.911,572.426,652.826,-1.909,-1.855,0
65,1.08442,driven,577.638,491.911,572.426,652.826,-1.909,-1.855,0
66,1.1011,driven,577.638,491.911,572.426,652.826,-1.909,-1.855,0
67,1.11778,driven,577.617,491.910,572.425,652.826,-1.916,-1.848,0
68,1.13447,driven,577.729,491.914,572.425,652.826,-1.876,-1.888,0
69,1.15115,driven,577.729,491.914,572.425,652.826,-1.876,-1.888,0
70,1.16783,driven,577.770,491.915,572.425,652.826,-1.862,-1.902,0
71,1.18452,driven,577.645,491.911,572.425,652.826,-1.906,-1.858,0
72,1.2012,driven,577.770,491.915,572.393,652.825,-1.862,-1.914,0
73,1.21788,driven,577.770,491.915,572.370,652.824,-1.862,-1.922,0
74,1.23457,driven,577.770,491.915,572.309,652.822,-1.862,-1.944,0
75,1.25125,driven,577.813,491.916,572.297,652.822,-1.846,-1.963,0
76,1.26793,driven,577.852,491.918,572.297,652.822,-1.832,-1.977,0
77,1.28462,driven,577.852,491.918,572.309,652.822,-1.832,-1.973,0
78,1.3013,driven,577.920,491.920,572.309,652.822,-1.808,-1.997,0
79,1.31798,driven,577.920,491.920,572.350,652.823,-1.808,-1.983,0
80,1.33467,driven,577.976,491.922,572.363,652.824,-1.788,-1.998,0
81,1.35135,driven,577.925,491.920,572.389,652.825,-1.807,-1.970,0
82,1.36803,driven,578.037,491.923,572.363,652.823,-1.766,-2.020,0
83,1.38472,driven,577.925,491.920,572.389,652.825,-1.807,-1.970,0
84,1.4014,driven,578.083,491.925,572.389,652.824,-1.750,-2.027,0
85,1.41808,driven,578.231,491.929,572.389,652.823,-1.697,-2.080,0
86,1.43477,driven,578.231,491.929,572.400,652.824,-1.697,-2.076,0
87,1.45145,driven,578.217,491.929,572.400,652.824,-1.703,-2.071,0
88,1.46813,driven,578.217,491.929,572.400,652.824,-1.703,-2.071,0
89,1.48482,driven,578.065,491.924,572.449,652.826,-1.757,-1.999,0
90,1.5015,driven,578.025,491.923,572.562,652.830,-1.771,-1.944,0
91,1.51818,driven,578.025,491.923,572.562,652.830,-1.771,-1.944,0
92,1.53487,driven,577.884,491.919,572.562,652.831,-1.821,-1.894,0
93,1.55155,driven,577.939,491.920,572.562,652.831,-1.801,-1.914,0
94,1.56823,driven,577.884,491.919,572.552,652.830,-1.821,-1.898,0
95,1.58492,driven,577.939,491.920,572.482,652.828,-1.801,-1.943,0
96,1.6016,driven,577.583,491.909,572.482,652.828,-1.928,-1.816,0
97,1.61828,driven,577.583,491.909,572.482,652.828,-1.928,-1.816,0
98,1.63497,driven,577.385,491.902,572.474,652.827,-1.998,-1.748,0
99,1.65165,driven,577.583,491.909,572.452,652.827,-1.928,-1.826,0
100,1.66833,driven,577.583,491.909,572.419,652.826,-1.928,-1.838,0
101,1.68502,driven,577.681,491.912,572.405,652.826,-1.893,-1.878,0
102,1.7017,driven,577.703,491.913,572.403,652.826,-1.885,-1.887,0
103,1.71838,driven,577.703,491.913,572.356,652.824,-1.885,-1.903,0
104,1.73507,driven,577.681,491.912,572.315,652.823,-1.893,-1.910,0
105,1.75175,driven,577.549,491.908,572.315,652.823,-1.940,-1.863,0
106,1.76843,driven,577.549,491.908,572.315,652.823,-1.940,-1.863,0
107,1.78512,driven,577.549,491.908,572.306,652.822,-1.940,-1.866,0
108,1.8018,driven,577.549,491.908,572.306,652.822,-1.940,-1.866,0
109,1.81848,driven,577.573,491.908,572.306,652.822,-1.932,-1.875,0
110,1.83517,driven,577.573,491.908,572.306,652.822,-1.932,-1.875,0
111,1.85185,driven,577.563,491.908,572.306,652.822,-1.935,-1.871,0
112,1.86853,driven,577.563,491.908,572.459,652.827,-1.935,-1.817,0
113,1.88522,driven,577.750,491.914,572.459,652.827,-1.869,-1.883,0
114,1.9019,driven,577.750,491.914,572.464,652.828,-1.869,-1.882,0
115,1.91858,driven,577.750,491.914,572.464,652.828,-1.869,-1.882,0
116,1.93527,driven,577.770,491.915,572.464,652.828,-1.862,-1.889,0
117,1.95195,driven,577.750,491.914,572.467,652.828,-1.869,-1.881,0
118,1.96863,driven,577.774,491.915,572.467,652.828,-1.860,-1.889,0
119,1.98532,driven,577.735,491.914,572.413,652.826,-1.874,-1.895,0
120,2.002,driven,577.735,491.914,572.435,652.827,-1.874,-1.887,0
121,2.01868,driven,577.735,491.914,572.361,652.824,-1.874,-1.913,0
122,2.03537,driven,577.872,491.918,572.361,652.824,-1.825,-1.962,0
123,2.05205,driven,577.735,491.914,572.384,652.825,-1.874,-1.905,0
124,2.06873,driven,577.852,491.918,572.402,652.825,-1.832,-1.940,0
125,2.08542,driven,578.081,491.925,572.402,652.825,-1.751,-2.022,0
126,2.1021,driven,577.852,491.918,572.427,652.826,-1.832,-1.931,0
127,2.11878,driven,577.852,491.918,572.427,652.826,-1.832,-1.931,0
128,2.13547,driven,577.855,491.918,572.431,652.826,-1.831,-1.931,0
129,2.15215,driven,577.855,491.918,572.431,652.826,-1.831,-1.931,0
130,2.16883,driven,577.855,491.918,572.357,652.824,-1.831,-1.957,0
131,2.18552,driven,577.887,491.919,572.309,652.822,-1.820,-1.986,0
132,2.2022,driven,577.855,491.918,572.309,652.822,-1.831,-1.974,0
133,2.21888,driven,578.140,491.927,572.309,652.821,-1.730,-2.076,0
134,2.23557,driven,578.140,491.927,572.350,652.822,-1.730,-2.061,0
135,2.25225,driven,578.168,491.927,572.350,652.822,-1.720,-2.071,0
136,2.26893,driven,578.168,491.927,572.350,652.822,-1.720,-2.071,0
137,2.28562,driven,578.220,491.929,572.350,652.822,-1.701,-2.090,0
138,2.3023,driven,578.168,491.927,572.409,652.824,-1.720,-2.050,0
139,2.31898,driven,578.184,491.928,572.275,652.819,-1.714,-2.103,0
140,2.33567,driven,578.353,491.933,572.417,652.823,-1.654,-2.113,0
141,2.35235,driven,578.184,491.928,572.440,652.825,-1.714,-2.045,0
142,2.36903,driven,578.184,491.928,572.455,652.826,-1.714,-2.039,0
143,2.38572,driven,578.353,491.933,572.455,652.825,-1.654,-2.100,0
144,2.4024,driven,578.353,491.933,572.455,652.825,-1.654,-2.100,0
145,2.41908,driven,578.351,491.933,572.453,652.825,-1.655,-2.099,0
146,2.43577,driven,578.351,491.933,572.453,652.825,-1.655,-2.099,0
147,2.45245,driven,578.351,491.933,572.413,652.823,-1.655,-2.114,0
148,2.46913,driven,578.190,491.928,572.453,652.826,-1.712,-2.042,0
149,2.48582,driven,577.858,491.918,572.477,652.828,-1.830,-1.915,0
150,2.5025,driven,577.577,491.909,572.563,652.831,-1.930,-1.785,0
151,2.51918,driven,577.577,491.909,572.563,652.831,-1.930,-1.785,0
152,2.53587,driven,577.577,491.909,572.563,652.831,-1.930,-1.785,0
153,2.55255,driven,577.632,491.910,572.563,652.831,-1.911,-1.804,0
154,2.56923,driven,578.103,491.926,572.556,652.830,-1.743,-1.975,0
155,2.58592,driven,578.178,491.928,572.485,652.827,-1.716,-2.026,0
156,2.6026,driven,578.178,491.928,572.556,652.830,-1.716,-2.001,0
157,2.61928,driven,578.065,491.924,572.471,652.827,-1.757,-1.991,0
158,2.63597,driven,578.065,491.924,572.471,652.827,-1.757,-1.991,0
159,2.65265,driven,577.809,491.916,572.542,652.830,-1.848,-1.875,0
160,2.66933,driven,577.809,491.916,572.542,652.830,-1.848,-1.875,0
161,2.68602,driven,577.809,491.916,572.528,652.830,-1.848,-1.880,0
162,2.7027,driven,577.773,491.915,572.542,652.830,-1.861,-1.862,0
163,2.71938,driven,577.809,491.916,572.528,652.830,-1.848,-1.880,0
164,2.73607,driven,577.418,491.903,572.528,652.829,-1.987,-1.741,0
165,2.75275,driven,577.418,491.903,572.549,652.830,-1.987,-1.733,0
166,2.76943,driven,577.733,491.914,572.549,652.830,-1.875,-1.845,0
167,2.78612,driven,577.786,491.916,572.516,652.829,-1.856,-1.875,0
168,2.8028,driven,577.786,491.916,572.420,652.826,-1.856,-1.910,0
169,2.81948,driven,577.935,491.920,572.372,652.824,-1.803,-1.980,0
170,2.83617,driven,577.935,491.920,572.347,652.823,-1.803,-1.989,0
171,2.85285,driven,577.935,491.920,572.347,652.823,-1.803,-1.989,0
172,2.86953,driven,577.935,491.920,572.343,652.823,-1.803,-1.990,0
173,2.88622,driven,577.909,491.919,572.308,652.822,-1.812,-1.994,0
174,2.9029,driven,577.770,491.915,572.308,652.822,-1.861,-1.944,0
175,2.91958,driven,577.770,491.915,572.343,652.824,-1.861,-1.932,0
176,2.93627,driven,578.171,491.928,572.403,652.824,-1.719,-2.053,0
177,2.95295,driven,578.009,491.923,572.403,652.825,-1.777,-1.996,0
178,2.96963,driven,578.171,491.928,572.403,652.824,-1.719,-2.053,0
179,2.98632,driven,578.188,491.928,572.361,652.823,-1.713,-2.074,0
180,3.003,driven,578.368,491.933,572.274,652.818,-1.648,-2.169,0
181,3.01968,driven,578.368,491.933,572.274,652.818,-1.648,-2.169,0
182,3.03637,driven,578.485,491.937,572.269,652.817,-1.607,-2.213,0
183,3.05305,driven,578.485,491.937,572.144,652.812,-1.607,-2.257,0
184,3.06973,driven,578.423,491.935,572.269,652.817,-1.629,-2.190,0
185,3.08642,driven,578.413,491.935,572.279,652.818,-1.633,-2.183,0
186,3.1031,driven,578.413,491.935,572.233,652.816,-1.633,-2.200,0
187,3.11978,driven,578.409,491.935,572.233,652.816,-1.634,-2.198,0
188,3.13647,driven,577.957,491.921,572.279,652.821,-1.795,-2.021,0
189,3.15315,driven,578.010,491.923,572.233,652.819,-1.776,-2.056,0
190,3.16983,driven,578.010,491.923,572.233,652.819,-1.776,-2.056,0
191,3.18652,driven,578.010,491.923,572.288,652.821,-1.776,-2.037,0
192,3.2032,driven,578.079,491.925,572.289,652.821,-1.752,-2.061,0
193,3.21988,driven,578.104,491.926,572.288,652.820,-1.743,-2.070,0
194,3.23657,driven,578.104,491.926,572.289,652.821,-1.743,-2.070,0
195,3.25325,driven,578.104,491.926,572.288,652.820,-1.743,-2.070,0
196,3.26993,driven,578.156,491.927,572.289,652.820,-1.724,-2.088,0
197,3.28662,driven,578.156,491.927,572.350,652.822,-1.724,-2.067,0
198,3.3033,driven,577.972,491.921,572.350,652.823,-1.790,-2.001,0
199,3.31998,driven,578.044,491.924,572.350,652.823,-1.764,-2.027,0
200,3.33667,driven,577.972,491.921,572.350,652.823,-1.790,-2.001,0
201,3.35335,driven,577.972,491.921,572.239,652.819,-1.790,-2.041,0
202,3.37003,driven,577.934,491.920,572.239,652.820,-1.803,-2.027,0
203,3.38672,driven,578.020,491.923,572.406,652.825,-1.773,-1.998,0
204,3.4034,driven,578.020,491.923,572.406,652.825,-1.773,-1.998,0
205,3.42008,driven,578.080,491.925,572.427,652.826,-1.751,-2.012,0
206,3.43677,driven,578.080,491.925,572.427,652.826,-1.751,-2.012,0
207,3.45345,driven,578.080,491.925,572.409,652.825,-1.751,-2.019,0
208,3.47013,driven,577.626,491.910,572.447,652.827,-1.913,-1.843,0
209,3.48682,driven,577.624,491.910,572.409,652.826,-1.914,-1.856,0
