t_s,theta1_deg,omega1_deg_s
0.9204,-18.4349,-6.2982
2.2492,-13.0105,-71.0228
3.5752,-4.2133,-122.7148
4.8975,5.0806,-111.0224
6.2203,11.5701,-64.0451
7.5429,14.3388,-24.7379
8.8623,15.1612,-5.4845
10.1804,14.7232,-2.2915
11.4952,12.9056,-9.5881
12.8061,9.5923,-30.3352
14.1139,3.9413,-54.4776
15.4193,-2.7407,-56.3921
16.7239,-9.4382,-30.6038
