frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,705.862,435.047,683.980,275.541,49.740,-172.188,0,-126.97,403.43
1,0.01668,driven,701.238,440.274,658.970,284.921,47.256,-164.779,0,-167.47,389.76
2,0.03337,driven,695.356,446.313,640.234,295.043,44.256,-159.979,0,-208.81,375.22
3,0.05005,driven,686.818,454.056,612.293,311.343,40.153,-152.426,0,-251.01,359.80
4,0.06673,driven,677.358,461.451,589.390,326.608,35.879,-146.881,0,-297.41,343.89
5,0.08342,driven,664.642,469.765,564.840,343.429,30.470,-141.692,0,-334.52,316.64
6,0.1001,driven,649.744,477.513,538.089,361.522,24.492,-136.091,0,-367.59,359.29
7,0.11678,driven,633.715,483.804,509.366,381.538,18.361,-129.434,0,-379.34,417.38
8,0.13347,driven,615.876,488.608,479.354,403.268,11.783,-122.009,0,-402.90,490.76
9,0.15015,driven,597.252,491.368,449.062,428.434,5.079,-113.010,0,-420.11,582.35
10,0.16683,driven,576.041,491.850,418.648,457.958,-2.477,-102.152,0,-439.32,720.29
11,0.18352,driven,555.870,489.698,394.905,493.076,-9.701,-88.798,0,-479.04,973.89
12,0.2002,driven,532.452,483.859,379.995,535.607,-18.298,-71.251,0,-568.71,1134.30
13,0.21688,driven,506.730,472.788,385.883,579.170,-28.277,-48.642,0,-653.83,1297.69
14,0.23357,driven,479.546,454.362,397.624,592.962,-39.984,-30.586,0,-626.90,1288.22
15,0.25025,driven,460.646,435.645,444.055,595.788,-49.461,-5.915,0,-487.97,1130.14
16,0.26693,driven,449.817,421.462,476.482,580.238,-55.815,9.533,0,-324.36,1005.71
17,0.28362,driven,443.530,411.430,508.346,558.807,-60.029,23.740,0,-231.26,806.48
18,0.3003,driven,438.913,402.833,540.290,527.908,-63.502,39.026,0,-152.98,764.04
19,0.31698,driven,436.162,397.028,558.380,501.832,-65.788,49.386,0,-86.88,703.88
20,0.33367,driven,436.162,397.028,577.649,473.855,-65.788,61.498,0,1.06,698.19
21,0.35035,driven,436.162,397.028,590.906,441.473,-65.788,73.975,0,108.06,791.58
22,0.36703,driven,439.828,404.640,600.647,412.277,-62.781,87.281,0,211.15,831.11
23,0.38372,driven,446.412,416.234,603.819,382.411,-58.035,102.127,0,318.48,880.89
24,0.4004,driven,455.084,428.768,599.320,357.235,-52.609,116.379,0,382.79,902.55
25,0.41708,driven,468.058,443.736,587.798,336.110,-45.555,131.950,0,421.79,878.38
26,0.43377,driven,483.432,457.520,572.372,323.316,-38.202,146.467,0,445.07,882.92
27,0.45045,driven,499.672,468.759,553.666,317.083,-31.169,160.405,0,439.02,882.84
28,0.46713,driven,518.629,478.571,529.124,317.914,-23.567,176.262,0,431.58,892.63
29,0.48382,driven,536.741,485.211,506.508,327.075,-16.698,-169.177,0,413.53,899.17
30,0.5005,driven,554.977,489.543,485.546,344.283,-10.024,-154.453,0,375.86,913.73
31,0.51718,driven,571.634,491.598,464.909,371.055,-4.048,-138.479,0,338.36,954.74
32,0.53387,driven,586.061,491.971,449.524,406.657,1.089,-121.999,0,295.17,1013.03
33,0.55055,driven,598.314,491.270,442.961,449.004,5.458,-105.220,0,206.74,1079.22
34,0.56723,driven,606.957,490.208,446.387,501.963,8.558,-85.813,0,102.82,1166.52
35,0.58392,driven,606.957,490.208,459.870,555.678,8.558,-66.006,0,7.61,1251.70
36,0.6006,driven,606.957,490.208,494.034,604.966,8.558,-44.538,0,-72.44,1330.63
37,0.61728,driven,603.253,490.721,542.760,639.924,7.227,-22.070,0,-86.62,1356.34
38,0.63397,driven,597.097,491.382,599.611,652.362,5.023,0.895,0,-85.38,1287.85
39,0.65065,driven,597.097,491.382,653.332,642.241,5.023,20.444,0,-3.35,1123.26
40,0.66733,driven,597.097,491.382,696.439,618.078,5.023,38.100,0,110.36,932.35
41,0.68402,driven,606.226,490.316,732.554,590.127,8.295,51.688,0,206.74,770.33
42,0.7007,driven,617.711,488.214,761.873,559.895,12.451,63.562,0,286.56,626.73
43,0.71738,driven,631.118,484.641,785.094,531.678,17.390,73.013,0,314.09,520.01
44,0.73407,driven,645.308,479.454,804.298,504.814,22.768,80.937,0,324.60,433.43
45,0.75075,driven,659.307,472.768,820.138,480.131,28.291,87.379,0,317.52,354.04
46,0.76743,driven,670.943,465.859,831.684,456.738,33.109,93.248,0,292.45,301.70
47,0.78412,driven,681.965,457.992,841.710,437.933,37.929,97.157,0,251.89,264.42
