frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,582.597,491.999,576.723,652.892,-0.143,-2.091,0,6.71,-15.72
1,0.01668,driven,582.703,492.000,576.446,652.878,-0.106,-2.227,0,4.87,-11.03
2,0.03337,driven,583.127,492.000,576.079,652.846,0.045,-2.509,0,3.12,-7.08
3,0.05005,driven,583.127,492.000,576.055,652.845,0.045,-2.518,0,1.47,-3.87
4,0.06673,driven,583.127,492.000,575.893,652.837,0.045,-2.575,0,-1.16,-0.12
5,0.08342,driven,583.100,492.000,575.875,652.838,0.036,-2.572,0,-1.08,-0.39
6,0.1001,driven,583.024,492.000,575.789,652.837,0.009,-2.576,0,-1.40,0.79
7,0.11678,driven,582.952,492.000,575.789,652.841,-0.017,-2.550,0,-1.61,1.08
8,0.13347,driven,582.908,492.000,575.789,652.843,-0.033,-2.534,0,-1.31,2.19
9,0.15015,driven,582.816,492.000,575.831,652.848,-0.065,-2.487,0,-1.22,3.96
10,0.16683,driven,582.816,492.000,576.043,652.857,-0.065,-2.411,0,0.57,4.12
11,0.18352,driven,582.816,492.000,576.293,652.868,-0.065,-2.322,0,2.05,3.25
12,0.2002,driven,583.035,492.000,576.535,652.869,0.012,-2.314,0,1.89,2.81
13,0.21688,driven,583.035,492.000,576.761,652.878,0.012,-2.233,0,0.74,6.08
14,0.23357,driven,583.035,492.000,577.066,652.889,0.012,-2.125,0,-0.22,8.65
15,0.25025,driven,583.035,492.000,577.644,652.910,0.012,-1.919,0,0.42,8.13
16,0.26693,driven,583.081,492.000,577.892,652.916,0.029,-1.847,0,0.42,7.36
17,0.28362,driven,583.081,492.000,578.238,652.927,0.029,-1.724,0,0.27,5.87
18,0.3003,driven,583.081,492.000,578.630,652.938,0.029,-1.584,0,-0.26,9.60
19,0.31698,driven,583.081,492.000,578.930,652.946,0.029,-1.477,0,-0.39,10.18
20,0.33367,driven,583.038,492.000,579.647,652.964,0.013,-1.207,0,-0.39,8.82
21,0.35035,driven,583.038,492.000,579.800,652.967,0.013,-1.152,0,-0.21,6.72
22,0.36703,driven,583.038,492.000,580.067,652.973,0.013,-1.057,0,0.10,4.97
23,0.38372,driven,583.038,492.000,580.373,652.978,0.013,-0.948,0,0.42,5.59
24,0.4004,driven,583.058,492.000,580.635,652.982,0.021,-0.862,0,-0.03,4.02
25,0.41708,driven,583.099,492.000,580.741,652.983,0.035,-0.839,0,0.94,0.96
26,0.43377,driven,583.058,492.000,580.788,652.984,0.021,-0.808,0,1.73,-0.94
27,0.45045,driven,583.283,492.000,580.823,652.981,0.101,-0.875,0,1.74,-1.67
