frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,driven,662.730,485.000,659.191,637.959,-0.101,-1.325,0
1,0.01668,driven,662.730,485.000,659.191,637.959,-0.101,-1.325,0
2,0.03337,driven,662.730,485.000,659.191,637.959,-0.101,-1.325,0
3,0.05005,driven,662.730,485.000,659.191,637.959,-0.101,-1.325,0
4,0.06673,driven,662.730,485.000,659.191,637.959,-0.101,-1.325,0
5,0.08342,driven,662.654,485.000,659.194,637.960,-0.130,-1.296,0
6,0.1001,driven,662.654,485.000,659.194,637.960,-0.130,-1.296,0
7,0.11678,driven,662.654,485.000,659.194,637.960,-0.130,-1.296,0
8,0.13347,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
9,0.15015,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
10,0.16683,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
11,0.18352,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
12,0.2002,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
13,0.21688,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
14,0.23357,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
15,0.25025,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
16,0.26693,driven,662.654,485.000,659.162,637.960,-0.130,-1.308,0
17,0.28362,driven,662.541,484.999,659.167,637.962,-0.172,-1.263,0
18,0.3003,driven,662.541,484.999,659.167,637.962,-0.172,-1.263,0
19,0.31698,driven,662.501,484.999,659.174,637.963,-0.187,-1.246,0
20,0.33367,driven,662.490,484.999,659.174,637.963,-0.191,-1.242,0
21,0.35035,driven,662.276,484.998,659.185,637.967,-0.271,-1.157,0
22,0.36703,driven,662.276,484.998,659.185,637.967,-0.271,-1.157,0
23,0.38372,driven,662.276,484.998,659.185,637.967,-0.271,-1.157,0
24,0.4004,driven,662.276,484.998,659.185,637.967,-0.271,-1.157,0
25,0.41708,driven,662.206,484.998,659.217,637.969,-0.297,-1.119,0
26,0.43377,driven,662.196,484.998,659.217,637.969,-0.301,-1.116,0
