frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,585,492,589,607,-25.989,1.992,0,3.24,114.81,1,115.07,21.80,2500,0,0,0
1,0.01668,free_swing,585,492,601,581,-25.989,10.192,0,5.51,44.18,1,90.43,38.54,2500,0,0,0
2,0.03337,free_swing,586,492,586,614,-25.699,0.000,0,4.98,3.93,1,122.00,17.09,2500,0,0,0
3,0.05005,free_swing,585,493,594,610,-25.849,4.399,0,1.67,-5.91,1,117.35,20.25,2500,0,0,0
4,0.06673,free_swing,585,493,598,573,-25.849,9.230,0,-9.96,110.38,1,81.05,44.92,2500,0,0,0
5,0.08342,free_swing,585,493,592,600,-25.849,3.743,0,-4.40,31.24,1,107.23,27.12,2500,0,0,0
6,0.1001,free_swing,584,492,598,594,-26.278,7.815,0,-1.50,113.34,1,102.96,30.03,2500,0,0,0
7,0.11678,free_swing,585,493,601,574,-25.849,11.174,0,1.76,72.46,1,82.57,43.89,2500,0,0,0
8,0.13347,free_swing,585,492,602,580,-25.989,10.934,0,5.64,2.72,1,89.63,39.09,2500,0,0,0
9,0.15015,free_swing,585,492,599,598,-25.989,7.524,0,-1.81,140.21,1,106.92,27.33,2500,0,0,0
10,0.16683,free_swing,585,493,605,567,-25.849,15.124,0,0.00,-6.26,1,76.66,47.90,2500,0,0,0
11,0.18352,free_swing,585,492,610,580,-25.989,15.859,0,0.30,95.42,1,91.48,37.83,2500,0,0,0
12,0.2002,free_swing,585,492,598,609,-25.989,6.340,0,-1.03,-38.52,1,117.72,19.99,2500,0,0,0
13,0.21688,free_swing,585,493,608,555,-25.849,20.353,0,2.96,-210.61,1,66.13,55.06,2500,0,0,0
14,0.23357,free_swing,585,492,600,591,-25.989,8.616,0,0.00,312.59,1,100.13,31.95,2500,1,0,0
15,0.25025,free_swing,585,493,597,592,-25.849,6.911,0,-3.75,85.58,1,99.72,32.22,2500,1,0,0
16,0.26693,free_swing,585,492,606,523,-25.989,34.114,0,3.42,52.57,1,37.44,74.55,2500,0,0,0
17,0.28362,free_swing,585,492,596,611,-25.989,5.281,0,1.77,-223.90,1,119.51,18.78,2500,1,0,0
18,0.3003,free_swing,586,492,602,572,-25.699,11.310,0,-0.79,-290.17,1,81.58,44.55,2500,0,0,0
19,0.31698,free_swing,585,492,604,567,-25.989,14.216,0,0.62,99.12,1,77.37,47.42,2500,1,0,0
20,0.33367,free_swing,585,492,604,571,-25.989,13.523,0,-2.14,1159.68,1,81.25,44.78,2500,1,0,0
21,0.35035,free_swing,586,492,613,555,-25.699,23.199,0,6.14,728.89,1,68.54,53.42,2500,1,0,0
22,0.36703,free_swing,585,492,620,501,-25.989,75.579,0,-0.73,-439.68,1,36.14,75.44,2500,1,0,0
23,0.38372,free_swing,586,492,592,602,-25.699,3.122,0,-3.12,-1176.59,1,110.16,25.13,2500,1,0,0
24,0.4004,free_swing,585,492,589,615,-25.989,1.863,0,0.16,-939.48,1,123.07,16.36,2500,1,0,0
25,0.41708,free_swing,585,493,600,580,-25.849,9.782,0,1.20,236.02,1,88.28,40.00,2500,1,0,0
26,0.43377,free_swing,585,493,591,603,-25.849,3.122,0,5.09,186.26,1,110.16,25.13,2500,0,0,0
27,0.45045,free_swing,586,492,585,632,-25.699,-0.409,0,0.00,188.19,0,140.00,4.85,2500,0,0,0
28,0.46713,free_swing,585,493,605,540,-25.849,23.051,0,-3.57,135.67,1,51.08,65.29,2500,0,0,0
29,0.48382,free_swing,585,493,594,592,-25.849,5.194,0,-5.82,-203.34,1,99.41,32.44,2500,1,0,0
30,0.5005,free_swing,585,492,594,607,-25.989,4.475,0,-3.43,-377.66,1,115.35,21.60,2500,0,0,0
31,0.51718,free_swing,585,492,590,596,-25.989,2.752,0,0.88,22.96,1,104.12,29.24,2500,1,0,0
32,0.53387,free_swing,585,492,590,601,-25.989,2.626,0,1.27,70.20,1,109.11,25.84,2500,0,0,0
33,0.55055,free_swing,586,491,593,620,-25.840,3.106,0,4.62,48.08,1,129.19,12.20,2500,0,0,0
34,0.56723,free_swing,585,492,597,584,-25.989,7.431,0,1.21,-103.51,1,92.78,36.94,2500,0,0,0
35,0.58392,free_swing,586,492,589,592,-25.699,1.718,0,-1.66,284.57,1,100.04,32.01,2500,1,0,0
36,0.6006,free_swing,585,492,594,599,-25.989,4.808,0,3.33,279.48,1,107.38,27.02,2500,0,0,0
37,0.61728,free_swing,585,493,606,537,-25.849,25.514,0,-0.62,337.65,1,48.75,66.87,2500,0,0,0
38,0.63397,free_swing,586,492,599,569,-25.699,9.583,0,-0.41,-31.43,1,78.09,46.93,2500,1,0,0
39,0.65065,free_swing,585,492,606,553,-25.989,18.997,0,-6.97,-388.52,1,64.51,56.15,2500,1,0,0
40,0.66733,free_swing,585,492,596,569,-25.989,8.130,0,-3.18,-332.85,1,77.78,47.14,2500,0,0,0
41,0.68402,free_swing,585,492,586,579,-25.989,0.659,0,8.07,-210.58,1,87.01,40.87,2500,0,0,0
42,0.7007,free_swing,585,493,584,611,-25.849,-0.486,0,4.00,77.56,1,118.00,19.80,2500,1,0,0
43,0.71738,free_swing,586,492,599,565,-25.699,10.098,0,-3.45,81.62,1,74.15,49.61,2500,0,0,0
44,0.73407,free_swing,585,492,585,600,-25.989,0.000,0,-3.13,14.20,1,108.00,26.60,2500,0,0,0
45,0.75075,free_swing,585,492,592,585,-25.989,4.304,0,4.73,-149.79,1,93.26,36.62,2500,0,0,0
46,0.76743,free_swing,586,492,594,585,-25.699,4.917,0,4.00,97.73,1,93.34,36.56,2500,1,0,0
47,0.78412,free_swing,586,492,584,623,-25.699,-0.875,0,-0.90,-23.26,1,131.02,10.96,2500,0,0,0
48,0.8008,free_swing,585,492,597,581,-25.989,7.679,0,-1.52,3.94,1,89.81,38.97,2500,0,0,0
49,0.81748,free_swing,586,492,588,591,-25.699,1.157,0,3.27,-44.28,1,99.02,32.70,2500,0,0,0
50,0.83417,free_swing,586,492,590,599,-25.699,2.141,0,6.84,-81.61,1,107.07,27.23,2500,0,0,0
51,0.85085,free_swing,586,492,587,618,-25.699,0.455,0,1.19,-28.31,1,126.00,14.36,2500,0,0,0
52,0.86753,free_swing,586,493,590,574,-25.560,2.827,0,-0.87,-26.61,1,81.10,44.88,2500,0,0,0
53,0.88422,free_swing,586,492,583,582,-25.699,-1.909,0,-7.83,214.39,1,90.05,38.80,2500,1,0,0
54,0.9009,free_swing,585,493,596,606,-25.849,5.560,0,-8.61,109.51,1,113.53,22.84,2500,0,0,0
55,0.91758,free_swing,585,492,601,579,-25.989,10.421,0,1.51,-82.83,1,88.46,39.88,2500,0,0,0
56,0.93427,free_swing,585,493,582,629,-25.849,-1.264,0,4.79,-192.35,0,136.03,7.55,2500,0,0,0
57,0.95095,free_swing,586,492,585,628,-25.699,-0.421,0,1.45,2.18,0,136.00,7.57,2500,0,0,0
58,0.96763,free_swing,585,493,592,570,-25.849,5.194,0,-1.20,190.77,1,77.32,47.45,2500,0,0,0
59,0.98432,free_swing,585,493,594,593,-25.849,5.143,0,2.07,131.91,1,100.40,31.76,2500,0,0,0
60,1.001,free_swing,586,492,597,595,-25.699,6.096,0,2.07,142.85,1,103.59,29.60,2500,0,0,0
61,1.01768,free_swing,586,492,603,579,-25.699,11.056,0,-1.19,72.82,1,88.65,39.75,2500,0,0,0
62,1.03437,free_swing,585,493,604,592,-25.849,10.864,0,2.22,-90.46,1,100.81,31.49,2500,0,0,0
63,1.05105,free_swing,586,492,595,592,-25.699,5.143,0,1.60,-235.92,1,100.40,31.76,2500,0,0,0
64,1.06773,free_swing,586,493,593,597,-25.560,3.851,0,0.32,-236.01,1,104.24,29.16,2500,0,0,0
65,1.08442,free_swing,585,493,585,622,-25.849,0.000,0,-1.19,6.07,1,129.00,12.33,2500,1,0,0
66,1.1011,free_swing,586,492,584,608,-25.699,-0.988,0,-3.98,59.02,1,116.02,21.15,2500,0,0,0
67,1.11778,free_swing,586,492,600,615,-25.699,6.494,0,-3.27,67.07,1,123.79,15.87,2500,0,0,0
