frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,660.503,484.980,659.055,637.973,-0.935,-0.542,0,-1.85,1.53
1,0.01668,driven,660.503,484.980,659.055,637.973,-0.935,-0.542,0,-0.05,0.05
2,0.03337,driven,660.503,484.980,659.055,637.973,-0.935,-0.542,0,0.74,-0.69
3,0.05005,driven,660.503,484.980,659.055,637.973,-0.935,-0.542,0,0.53,-0.68
4,0.06673,driven,660.503,484.980,659.015,637.972,-0.935,-0.557,0,-1.02,0.22
5,0.08342,driven,660.503,484.980,659.015,637.972,-0.935,-0.557,0,-2.59,1.42
6,0.1001,driven,660.233,484.975,658.907,637.969,-1.036,-0.497,0,-2.76,1.99
7,0.11678,driven,660.205,484.974,658.907,637.969,-1.047,-0.486,0,-1.37,0.61
8,0.13347,driven,660.201,484.974,658.906,637.969,-1.048,-0.485,0,0.38,-0.90
9,0.15015,driven,660.200,484.974,658.826,637.968,-1.048,-0.515,0,0.02,-1.13
10,0.16683,driven,660.199,484.974,658.826,637.968,-1.049,-0.514,0,-0.00,0.45
11,0.18352,driven,660.199,484.974,658.826,637.968,-1.049,-0.514,0,-0.02,1.94
12,0.2002,driven,660.199,484.974,659.018,637.970,-1.049,-0.442,0,-0.06,1.82
13,0.21688,driven,660.191,484.974,659.019,637.970,-1.052,-0.439,0,-0.28,1.05
14,0.23357,driven,660.180,484.974,659.020,637.970,-1.056,-0.435,0,-0.43,-0.02
15,0.25025,driven,660.152,484.973,659.020,637.969,-1.066,-0.424,0,0.05,0.22
16,0.26693,driven,660.152,484.973,659.023,637.969,-1.066,-0.423,0,-0.33,0.99
17,0.28362,driven,660.179,484.974,659.079,637.970,-1.056,-0.412,0,-0.66,1.14
18,0.3003,driven,660.067,484.972,659.079,637.969,-1.098,-0.370,0,-0.71,0.14
19,0.31698,driven,660.088,484.972,659.023,637.969,-1.091,-0.399,0,-0.11,-1.78
20,0.33367,driven,660.088,484.972,658.922,637.968,-1.091,-0.437,0,-0.48,-1.36
21,0.35035,driven,660.067,484.972,658.839,637.967,-1.098,-0.460,0,-1.48,0.19
22,0.36703,driven,659.920,484.969,658.839,637.965,-1.154,-0.405,0,-1.66,1.23
23,0.38372,driven,659.920,484.969,658.797,637.965,-1.154,-0.420,0,-1.16,1.18
24,0.4004,driven,659.866,484.968,658.839,637.964,-1.174,-0.385,0,0.18,0.98
25,0.41708,driven,659.866,484.968,658.878,637.965,-1.174,-0.370,0,-0.06,1.97
26,0.43377,driven,659.920,484.969,659.022,637.966,-1.154,-0.336,0,-0.22,1.66
27,0.45045,driven,659.837,484.967,659.022,637.965,-1.185,-0.305,0,-0.43,0.54
28,0.46713,driven,659.837,484.967,659.030,637.965,-1.185,-0.302,0,-0.11,0.82
29,0.48382,driven,659.865,484.968,659.030,637.966,-1.174,-0.313,0,0.26,1.98
30,0.5005,driven,659.865,484.968,659.264,637.967,-1.174,-0.225,0,-0.16,2.47
31,0.51718,driven,659.837,484.967,659.280,637.966,-1.185,-0.209,0,0.37,0.70
32,0.53387,driven,659.865,484.968,659.280,637.967,-1.174,-0.219,0,0.23,-0.83
33,0.55055,driven,659.933,484.969,659.264,637.968,-1.149,-0.250,0,0.42,-0.77
