n,t_s,theta1_n,theta1_np1,theta2_n,theta2_np1
37,34.1085,-1.5018,0.3324,82.8475,99.0337
38,34.8837,0.3324,6.6616,99.0337,43.5193
39,35.6589,6.6616,-0.3324,43.5193,117.2143
40,36.4341,-0.3324,0.0813,117.2143,106.7612
41,37.2093,0.0813,14.4144,106.7612,10.4621
42,37.9845,14.4144,3.7711,10.4621,54.2507
43,38.7597,3.7711,-6.7805,54.2507,100.4851
44,39.5349,-6.7805,-2.5120,100.4851,109.5817
45,40.3101,-2.5120,-0.8493,109.5817,95.2238
46,41.0853,-0.8493,2.9313,95.2238,56.1219
47,41.8605,2.9313,-0.6749,56.1219,115.7602
48,42.6357,-0.6749,2.0688,115.7602,100.8849
49,43.4109,2.0688,3.2723,100.8849,169.7800
50,44.1860,3.2723,19.4634,169.7800,84.5474
51,44.9612,19.4634,13.1647,84.5474,-170.4512
52,45.7364,13.1647,7.9396,-170.4512,100.5613
53,46.5116,7.9396,16.7072,100.5613,6.3032
54,47.2868,16.7072,13.0976,6.3032,-93.7452
55,48.0620,13.0976,1.6071,-93.7452,-71.1037
56,48.8372,1.6071,9.8705,-71.1037,-32.9570
57,49.6124,9.8705,-1.3065,-32.9570,55.8769
58,50.3876,-1.3065,-6.7572,55.8769,102.8850
59,51.1628,-6.7572,-1.1910,102.8850,113.2856
60,51.9380,-1.1910,0.8533,113.2856,95.7735
61,52.7132,0.8533,5.7739,95.7735,35.4947
62,53.4884,5.7739,0.2780,35.4947,109.0020
63,54.2636,0.2780,2.3867,109.0020,86.6129
64,55.0388,2.3867,10.6447,86.6129,14.0975
65,55.8140,10.6447,4.0895,14.0975,77.1423
66,56.5891,4.0895,2.1941,77.1423,30.5924
67,57.3643,2.1941,2.1336,30.5924,89.5651
68,58.1395,2.1336,0.5176,89.5651,50.3682
69,58.9147,0.5176,-0.3415,50.3682,118.5316
70,59.6899,-0.3415,1.5299,118.5316,109.4922
71,60.4651,1.5299,12.7695,109.4922,14.7869
72,61.2403,12.7695,2.2015,14.7869,84.9388
73,62.0155,2.2015,1.8420,84.9388,42.1789
74,62.7907,1.8420,-0.7798,42.1789,107.7306
75,63.5659,-0.7798,-1.2116,107.7306,92.7545
76,64.3411,-1.2116,-0.1045,92.7545,58.4293
77,65.1163,-0.1045,-1.3101,58.4293,116.5440
78,65.8915,-1.3101,-0.4767,116.5440,107.1061
79,66.6667,-0.4767,2.5936,107.1061,73.8637
80,67.4419,2.5936,-0.2133,73.8637,80.5295
81,68.2171,-0.2133,-1.6005,80.5295,94.2816
82,68.9922,-1.6005,0.6535,94.2816,78.1977
83,69.7674,0.6535,-0.7092,78.1977,87.4182
84,70.5426,-0.7092,-0.7143,87.4182,75.8890
85,71.3178,-0.7143,-1.6549,75.8890,101.7007
86,72.0930,-1.6549,1.3553,101.7007,59.8116
87,72.8682,1.3553,-1.4267,59.8116,117.2657
88,73.6434,-1.4267,0.0122,117.2657,107.5233
89,74.4186,0.0122,3.0861,107.5233,44.4131
90,75.1938,3.0861,-2.3891,44.4131,115.8292
91,75.9690,-2.3891,0.0438,115.8292,105.2798
92,76.7442,0.0438,3.7369,105.2798,54.4966
93,77.5194,3.7369,-1.2485,54.4966,116.9293
94,78.2946,-1.2485,1.2565,116.9293,105.4421
95,79.0698,1.2565,0.5953,105.4421,74.2408
96,79.8450,0.5953,-0.6490,74.2408,102.2155
97,80.6202,-0.6490,2.9014,102.2155,77.6691
98,81.3953,2.9014,2.0445,77.6691,68.9413
99,82.1705,2.0445,0.2735,68.9413,104.4956
100,82.9457,0.2735,1.8478,104.4956,84.1716
101,83.7209,1.8478,4.2716,84.1716,39.2533
102,84.4961,4.2716,-0.8410,39.2533,112.3806
103,85.2713,-0.8410,-0.5588,112.3806,102.4841
104,86.0465,-0.5588,0.8265,102.4841,77.9887
105,86.8217,0.8265,-1.0219,77.9887,88.4315
106,87.5969,-1.0219,-1.0745,88.4315,91.9839
107,88.3721,-1.0745,2.4733,91.9839,74.0151
108,89.1473,2.4733,-4.9409,74.0151,94.9271
109,89.9225,-4.9409,-3.2791,94.9271,112.2471
110,90.6977,-3.2791,0.5241,112.2471,107.3606
111,91.4729,0.5241,10.9207,107.3606,10.5592
112,92.2481,10.9207,3.7700,10.5592,72.5071
113,93.0233,3.7700,-5.5952,72.5071,59.2129
114,93.7984,-5.5952,-3.4470,59.2129,108.9476
115,94.5736,-3.4470,-2.3633,108.9476,102.5337
116,95.3488,-2.3633,0.4117,102.5337,82.0271
117,96.1240,0.4117,1.1089,82.0271,68.7067
118,96.8992,1.1089,-2.3936,68.7067,103.6335
119,97.6744,-2.3936,-0.3879,103.6335,95.8695
120,98.4496,-0.3879,7.6095,95.8695,24.9194
121,99.2248,7.6095,-0.5119,24.9194,90.2988
122,100.0000,-0.5119,-1.7601,90.2988,63.6530
123,100.7752,-1.7601,-1.3778,63.6530,119.0632
124,101.5504,-1.3778,0.1484,119.0632,106.6318
125,102.3256,0.1484,0.9501,106.6318,74.1291
126,103.1008,0.9501,-4.0470,74.1291,98.4803
127,103.8760,-4.0470,0.9573,98.4803,113.6916
128,104.6512,0.9573,2.8722,113.6916,91.6814
129,105.4264,2.8722,20.1967,91.6814,-56.2546
130,106.2016,20.1967,1.6635,-56.2546,-73.3819
131,106.9767,1.6635,22.5643,-73.3819,-47.1321
132,107.7519,22.5643,6.8670,-47.1321,29.5062
133,108.5271,6.8670,-6.2137,29.5062,112.0978
134,109.3023,-6.2137,-0.0269,112.0978,104.1663
135,110.0775,-0.0269,1.0267,104.1663,62.5506
136,110.8527,1.0267,-1.3272,62.5506,115.1054
137,111.6279,-1.3272,-1.2414,115.1054,107.1029
138,112.4031,-1.2414,-0.2758,107.1029,91.6620
139,113.1783,-0.2758,4.0933,91.6620,77.3407
140,113.9535,4.0933,-0.6007,77.3407,72.8486
141,114.7287,-0.6007,-3.5845,72.8486,108.4329
142,115.5039,-3.5845,-0.9099,108.4329,109.7277
143,116.2791,-0.9099,-1.7835,109.7277,92.9736
144,117.0543,-1.7835,-0.5976,92.9736,80.9191
145,117.8295,-0.5976,-2.0208,80.9191,88.2749
146,118.6047,-2.0208,-1.9073,88.2749,97.9024
147,119.3798,-1.9073,3.1776,97.9024,49.3134
148,120.1550,3.1776,-3.6758,49.3134,120.4530
149,120.9302,-3.6758,0.2303,120.4530,97.9248
150,121.7054,0.2303,1.8608,97.9248,32.6618
151,122.4806,1.8608,-1.2214,32.6618,88.5615
152,123.2558,-1.2214,-1.5083,88.5615,56.2294
153,124.0310,-1.5083,-3.6970,56.2294,117.7105
154,124.8062,-3.6970,1.7521,117.7105,101.7022
155,125.5814,1.7521,11.1595,101.7022,-12.7316
156,126.3566,11.1595,13.0234,-12.7316,-27.9597
