t_s,theta1_deg,omega1_deg_s
2.1638,122.1519,327.7686
2.5538,-63.7677,640.5090
3.3756,76.6069,637.9433
5.2696,96.0119,466.4445
5.8877,-106.3043,463.2221
7.1493,48.7492,496.7792
7.4224,86.4844,381.2247
8.0284,-86.1018,454.5461
8.2846,-45.9284,340.4815
10.1255,-10.5636,209.3149
11.8121,86.6187,516.8628
13.4073,73.6410,542.6703
17.6688,48.1439,505.5897
19.1015,4.8015,-199.0414
20.4398,-22.2773,358.3684
21.9617,-18.1589,233.6657
