frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,579.993,491.972,572.524,652.799,-1.070,-2.659,0,2.33,-0.12
1,0.01668,driven,579.993,491.972,572.714,652.807,-1.070,-2.591,0,1.25,3.45
2,0.03337,driven,580.057,491.973,572.826,652.811,-1.047,-2.574,0,0.30,6.45
3,0.05005,driven,580.166,491.975,573.448,652.835,-1.009,-2.392,0,-0.53,8.88
4,0.06673,driven,580.057,491.973,573.729,652.849,-1.047,-2.253,0,-1.85,11.92
5,0.08342,driven,579.870,491.970,574.124,652.867,-1.114,-2.046,0,-2.54,9.64
6,0.1001,driven,579.904,491.970,574.707,652.886,-1.102,-1.850,0,-1.76,12.17
7,0.11678,driven,579.742,491.967,574.823,652.892,-1.160,-1.751,0,-1.08,11.46
8,0.13347,driven,579.721,491.967,575.785,652.918,-1.167,-1.401,0,-0.40,11.82
9,0.15015,driven,579.742,491.967,575.965,652.923,-1.160,-1.344,0,-0.07,11.51
10,0.16683,driven,579.761,491.967,576.613,652.937,-1.153,-1.120,0,-0.27,5.74
11,0.18352,driven,579.648,491.965,576.816,652.940,-1.193,-1.008,0,-0.01,4.88
12,0.2002,driven,579.761,491.967,576.821,652.941,-1.153,-1.046,0,0.32,5.10
13,0.21688,driven,579.761,491.967,577.287,652.948,-1.153,-0.880,0,1.50,6.25
14,0.23357,driven,579.789,491.968,577.752,652.955,-1.143,-0.725,0,1.83,4.14
15,0.25025,driven,579.952,491.971,577.765,652.956,-1.085,-0.778,0,0.40,1.05
16,0.26693,driven,579.952,491.971,577.798,652.957,-1.085,-0.767,0,-0.50,0.40
17,0.28362,driven,579.753,491.967,577.840,652.956,-1.156,-0.681,0,-0.11,1.05
18,0.3003,driven,579.952,491.971,577.840,652.957,-1.085,-0.752,0,1.36,-1.99
19,0.31698,driven,579.999,491.972,577.798,652.957,-1.068,-0.783,0,1.52,-6.63
20,0.33367,driven,579.994,491.972,577.460,652.952,-1.070,-0.902,0,-0.18,-7.24
21,0.35035,driven,579.999,491.972,576.974,652.944,-1.068,-1.077,0,-0.08,-5.90
22,0.36703,driven,579.999,491.972,576.905,652.942,-1.068,-1.101,0,0.35,-2.76
23,0.38372,driven,579.994,491.972,576.802,652.940,-1.070,-1.136,0,-0.82,-3.71
24,0.4004,driven,579.994,491.972,576.555,652.935,-1.070,-1.224,0,-1.75,-5.85
25,0.41708,driven,579.793,491.968,575.885,652.921,-1.141,-1.391,0,-1.52,-9.78
26,0.43377,driven,579.793,491.968,575.654,652.915,-1.141,-1.473,0,-1.26,-9.88
27,0.45045,driven,579.787,491.968,574.830,652.892,-1.143,-1.764,0,-0.83,-9.71
28,0.46713,driven,579.662,491.965,574.599,652.886,-1.188,-1.802,0,-0.88,-9.38
29,0.48382,driven,579.649,491.965,574.055,652.868,-1.193,-1.991,0,-1.34,-2.97
30,0.5005,driven,579.649,491.965,573.850,652.861,-1.193,-2.064,0,-1.52,-5.06
31,0.51718,driven,579.448,491.961,573.836,652.863,-1.264,-1.998,0,-1.94,-6.13
32,0.53387,driven,579.440,491.961,572.953,652.830,-1.267,-2.309,0,-1.14,-8.23
33,0.55055,driven,579.402,491.960,572.773,652.823,-1.281,-2.360,0,-0.08,-5.57
34,0.56723,driven,579.402,491.960,572.658,652.818,-1.281,-2.401,0,-0.38,-0.48
35,0.58392,driven,579.382,491.959,572.641,652.818,-1.288,-2.400,0,-0.23,-1.74
36,0.6006,driven,579.382,491.959,572.451,652.810,-1.288,-2.467,0,0.34,-2.17
37,0.61728,driven,579.421,491.960,572.421,652.808,-1.274,-2.492,0,2.70,-3.87
38,0.63397,driven,579.569,491.963,572.399,652.804,-1.221,-2.552,0,3.78,-3.97
39,0.65065,driven,579.837,491.969,572.400,652.797,-1.126,-2.648,0,3.11,-2.32
40,0.66733,driven,579.837,491.969,572.421,652.798,-1.126,-2.640,0,0.15,1.06
41,0.68402,driven,579.837,491.969,572.589,652.806,-1.126,-2.580,0,-1.43,2.95
42,0.7007,driven,579.682,491.966,572.596,652.810,-1.181,-2.523,0,-2.07,7.04
43,0.71738,driven,579.682,491.966,572.866,652.821,-1.181,-2.427,0,-2.69,9.99
44,0.73407,driven,579.461,491.961,573.462,652.849,-1.260,-2.135,0,-2.43,10.68
45,0.75075,driven,579.392,491.960,573.629,652.856,-1.284,-2.051,0,-1.74,8.64
46,0.76743,driven,579.342,491.958,573.961,652.868,-1.302,-1.915,0,-0.56,7.64
47,0.78412,driven,579.342,491.958,574.348,652.881,-1.302,-1.778,0,-0.92,7.22
48,0.8008,driven,579.268,491.957,574.723,652.893,-1.328,-1.618,0,-0.17,7.68
49,0.81748,driven,579.268,491.957,574.792,652.895,-1.328,-1.593,0,0.85,8.16
50,0.83417,driven,579.385,491.959,575.633,652.916,-1.287,-1.336,0,1.43,7.14
51,0.85085,driven,579.418,491.960,575.858,652.921,-1.275,-1.267,0,0.71,9.12
52,0.86753,driven,579.418,491.960,576.119,652.926,-1.275,-1.174,0,0.01,7.80
53,0.88422,driven,579.420,491.960,576.808,652.939,-1.274,-0.930,0,0.13,6.91
54,0.9009,driven,579.440,491.961,576.869,652.940,-1.267,-0.915,0,-0.08,2.89
55,0.91758,driven,579.440,491.961,576.876,652.940,-1.267,-0.913,0,0.54,-1.04
56,0.93427,driven,579.440,491.961,576.923,652.941,-1.267,-0.896,0,1.25,-0.28
57,0.95095,driven,579.581,491.964,576.972,652.943,-1.217,-0.928,0,1.63,-0.53
58,0.96763,driven,579.613,491.964,577.028,652.944,-1.205,-0.920,0,0.97,-0.16
59,0.98432,driven,579.647,491.965,577.028,652.944,-1.193,-0.932,0,0.62,-0.92
60,1.001,driven,579.655,491.965,577.028,652.944,-1.190,-0.935,0,1.02,-2.07
61,1.01768,driven,579.757,491.967,576.913,652.942,-1.154,-1.012,0,1.54,-2.82
62,1.03437,driven,579.757,491.967,576.903,652.942,-1.154,-1.016,0,-1.04,1.23
63,1.05105,driven,579.757,491.967,576.845,652.941,-1.154,-1.036,0,-3.42,0.67
