frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,residual_suspect,energy_J,energy_ceiling_suspect,energy_rolling_spike,energy_suspect,trend_arm_suspect,omega_cap_suspect
0,0.0,holding,665,484,662,629,0.754,-1.185,0,4.65,-4.61,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
1,0.01668,holding,665,484,662,629,0.754,-1.185,0,2.09,-2.05,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
2,0.03337,holding,665,484,662,629,0.754,-1.185,0,0.11,-0.08,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
3,0.05005,holding,665,484,662,629,0.754,-1.185,0,-1.28,1.30,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
4,0.06673,holding,665,484,662,629,0.754,-1.185,0,-2.10,2.10,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
5,0.08342,holding,665,484,662,629,0.754,-1.185,0,-2.34,2.30,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
6,0.1001,holding,665,484,662,629,0.754,-1.185,0,-2.21,2.05,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
7,0.11678,holding,665,484,662,629,0.754,-1.185,0,-1.30,1.08,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
8,0.13347,holding,664,484,662,629,0.377,-0.79,0,0.00,-0.12,0,145.01,2.68,100,0,0,0,,0,0,0,0,0
9,0.15015,holding,665,484,662,624,0.754,-1.228,0,2.62,-2.69,0,140.03,6.03,100,0,0,0,,0,0,0,0,0
10,0.16683,holding,665,484,662,629,0.754,-1.185,0,0.90,-2.07,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
11,0.18352,holding,665,484,662,629,0.754,-1.185,0,1.33,-1.17,0,145.03,2.67,100,0,0,0,,0,0,0,0,0
