frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,581,493,581,625,-26.991,0.000,0,1.50,-27.94,0,132.00,4.54,2500,0,0,0
1,0.01668,free_swing,581,492,582,617,-27.135,0.458,0,-2.33,6.37,0,125.00,9.60,2500,0,0,0
2,0.03337,free_swing,581,492,578,638,-27.135,-1.177,0,-3.33,30.81,0,146.03,5.61,2500,0,0,0
3,0.05005,free_swing,581,493,582,629,-26.991,0.421,0,-1.49,45.37,0,136.00,1.65,2500,0,0,0
4,0.06673,free_swing,581,492,591,605,-27.135,5.057,0,3.35,-440.64,1,113.44,17.96,2500,1,0,0
5,0.08342,free_swing,581,492,579,640,-27.135,-0.774,0,8.14,1529.96,1,148.01,7.04,2500,1,0,0
6,0.1001,free_swing,582,493,590,607,-26.707,4.014,0,2.43,1246.31,1,114.28,17.36,2500,1,0,0
7,0.11678,free_swing,582,492,621,487,-26.851,97.306,0,0.92,-18.34,1,39.32,71.57,2500,1,0,0
8,0.13347,free_swing,581,492,578,637,-27.135,-1.185,0,-4.84,-1339.00,1,145.03,4.88,2500,1,0,0
9,0.15015,free_swing,582,493,586,616,-26.707,1.863,0,-3.04,-1484.45,1,123.07,11.00,2500,0,0,0
10,0.16683,free_swing,581,492,587,611,-27.135,2.886,0,-2.12,511.22,1,119.15,13.83,2500,1,0,0
11,0.18352,free_swing,581,492,581,629,-27.135,0.000,0,-4.84,16.81,1,137.00,0.92,2500,1,0,0
12,0.2002,free_swing,581,493,585,606,-26.991,2.027,0,2.24,29.75,1,113.07,18.23,2500,0,0,0
13,0.21688,free_swing,581,492,591,619,-27.135,4.502,0,-1.99,15.28,0,127.39,7.87,2500,0,0,0
14,0.23357,free_swing,581,492,584,617,-27.135,1.375,0,-2.30,70.49,0,125.04,9.58,2500,0,0,0
15,0.25025,free_swing,581,492,586,575,-27.135,3.447,0,0.00,93.32,1,83.15,39.87,2500,0,0,0
16,0.26693,free_swing,581,492,595,583,-27.135,8.746,0,1.54,-34.14,1,92.07,33.42,2500,0,0,0
17,0.28362,free_swing,581,492,588,587,-27.135,4.214,0,3.53,136.74,1,95.26,31.11,2500,0,0,0
18,0.3003,free_swing,581,493,586,597,-26.991,2.752,0,3.53,73.11,1,104.12,24.70,2500,0,0,0
19,0.31698,free_swing,581,493,599,551,-26.991,17.241,0,2.30,-286.26,1,60.73,56.08,2500,1,0,0
20,0.33367,free_swing,581,493,584,611,-26.991,1.456,0,-3.05,537.93,1,118.04,14.64,2500,1,0,0
21,0.35035,free_swing,581,493,584,599,-26.991,1.621,0,-1.23,572.39,1,106.04,23.31,2500,0,0,0
22,0.36703,free_swing,581,492,617,520,-27.135,52.125,0,-1.54,201.55,1,45.61,67.02,2500,1,0,0
23,0.38372,free_swing,581,493,596,573,-26.991,10.620,0,-2.30,-358.77,1,81.39,41.14,2500,1,0,0
24,0.4004,free_swing,581,492,589,559,-27.135,6.809,0,1.06,-722.88,1,67.48,51.20,2500,1,0,0
25,0.41708,free_swing,581,492,599,545,-27.135,18.759,0,1.17,92.65,1,55.97,59.52,2500,1,0,0
26,0.43377,free_swing,581,493,586,598,-26.991,2.726,0,-3.76,217.36,1,105.12,23.98,2500,0,0,0
27,0.45045,free_swing,581,492,596,571,-27.135,10.751,0,-7.38,21.27,1,80.41,41.85,2500,0,0,0
28,0.46713,free_swing,580,492,605,548,-27.418,24.057,0,1.48,-49.98,1,61.33,55.65,2500,0,0,0
29,0.48382,free_swing,581,492,582,605,-27.135,0.507,0,9.39,-418.89,1,113.00,18.28,2500,1,0,0
30,0.5005,free_swing,582,492,589,610,-26.851,3.395,0,11.02,-228.73,1,118.21,14.52,2500,0,0,0
31,0.51718,free_swing,581,493,588,613,-26.991,3.338,0,-2.23,234.60,1,120.20,13.07,2500,1,0,0
32,0.53387,free_swing,582,492,591,582,-26.851,5.711,0,-4.22,-23.34,1,90.45,34.59,2500,1,0,0
33,0.55055,free_swing,581,492,590,577,-27.135,6.044,0,-2.74,14.27,1,85.48,38.19,2500,0,0,0
34,0.56723,free_swing,581,493,585,597,-26.991,2.203,0,-4.53,14.09,1,104.08,24.73,2500,0,0,0
35,0.58392,free_swing,581,492,595,586,-27.135,8.471,0,1.79,151.46,1,95.04,31.27,2500,0,0,0
