frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,585.066,491.987,578.568,652.856,0.735,-2.313,0,-16.06,16.17
1,0.01668,driven,584.253,491.995,578.592,652.896,0.446,-2.015,0,-7.86,8.85
2,0.03337,driven,584.253,491.995,578.622,652.897,0.446,-2.004,0,-2.54,4.00
3,0.05005,driven,584.253,491.995,578.755,652.901,0.446,-1.957,0,-0.10,1.63
4,0.06673,driven,584.249,491.995,578.790,652.903,0.445,-1.943,0,-3.65,4.40
5,0.08342,driven,583.835,491.998,578.805,652.919,0.297,-1.790,0,-3.64,4.35
6,0.1001,driven,583.835,491.998,578.838,652.920,0.297,-1.779,0,-3.46,4.68
7,0.11678,driven,583.835,491.998,578.975,652.924,0.297,-1.730,0,4.59,-2.67
8,0.13347,driven,583.835,491.998,579.026,652.926,0.297,-1.712,0,8.85,-4.86
9,0.15015,driven,584.843,491.989,579.252,652.892,0.656,-1.990,0,8.92,-3.33
10,0.16683,driven,584.857,491.989,579.616,652.904,0.661,-1.865,0,5.13,0.30
11,0.18352,driven,584.857,491.989,579.777,652.909,0.661,-1.808,0,-4.06,7.33
12,0.2002,driven,584.857,491.989,579.846,652.911,0.661,-1.784,0,-5.49,6.95
13,0.21688,driven,584.234,491.995,579.943,652.938,0.439,-1.527,0,-6.82,7.98
14,0.23357,driven,584.157,491.996,579.977,652.942,0.412,-1.488,0,-3.97,4.81
15,0.25025,driven,584.016,491.997,580.003,652.947,0.362,-1.428,0,0.74,-0.24
16,0.26693,driven,584.117,491.996,580.036,652.944,0.397,-1.452,0,0.67,0.01
17,0.28362,driven,584.157,491.996,580.069,652.944,0.412,-1.455,0,0.03,0.91
18,0.3003,driven,584.117,491.996,580.115,652.946,0.397,-1.424,0,0.83,0.08
19,0.31698,driven,584.117,491.996,580.165,652.948,0.397,-1.406,0,1.77,-1.19
20,0.33367,driven,584.441,491.994,580.165,652.937,0.513,-1.522,0,4.85,-4.85
21,0.35035,driven,584.457,491.993,580.165,652.936,0.518,-1.528,0,5.50,-5.80
22,0.36703,driven,584.932,491.988,580.142,652.917,0.687,-1.705,0,3.60,-3.80
23,0.38372,driven,584.932,491.988,580.141,652.917,0.687,-1.705,0,1.88,-2.01
24,0.4004,driven,584.934,491.988,580.133,652.917,0.688,-1.709,0,-0.42,0.12
25,0.41708,driven,584.934,491.988,580.113,652.916,0.688,-1.716,0,-2.12,1.24
26,0.43377,driven,584.895,491.989,580.056,652.916,0.674,-1.722,0,-1.50,0.39
27,0.45045,driven,584.578,491.992,579.994,652.927,0.562,-1.632,0,-0.96,0.06
28,0.46713,driven,584.895,491.989,579.971,652.914,0.674,-1.753,0,-0.24,-0.58
29,0.48382,driven,584.679,491.991,579.925,652.921,0.598,-1.692,0,-1.20,-0.62
30,0.5005,driven,584.679,491.991,579.822,652.918,0.598,-1.729,0,1.55,-3.77
31,0.51718,driven,584.679,491.991,579.668,652.913,0.598,-1.784,0,3.62,-5.78
32,0.53387,driven,585.281,491.984,579.652,652.885,0.812,-2.004,0,3.54,-4.98
33,0.55055,driven,584.928,491.988,579.535,652.898,0.686,-1.919,0,2.93,-4.40
34,0.56723,driven,585.290,491.984,579.489,652.879,0.815,-2.065,0,-0.40,-1.94
35,0.58392,driven,585.290,491.984,579.337,652.874,0.815,-2.119,0,-0.80,-2.73
36,0.6006,driven,584.986,491.988,579.173,652.883,0.707,-2.069,0,-3.42,-0.51
37,0.61728,driven,584.953,491.988,578.943,652.876,0.695,-2.139,0,-1.28,-1.53
38,0.63397,driven,584.986,491.988,578.913,652.873,0.707,-2.162,0,0.19,-1.53
39,0.65065,driven,584.953,491.988,578.858,652.873,0.695,-2.170,0,0.25,-0.55
40,0.66733,driven,584.953,491.988,578.850,652.872,0.695,-2.173,0,1.32,-1.68
41,0.68402,driven,585.089,491.986,578.834,652.865,0.743,-2.226,0,1.84,-1.92
42,0.7007,driven,585.176,491.985,578.834,652.860,0.774,-2.258,0,1.59,-1.71
43,0.71738,driven,585.176,491.985,578.834,652.860,0.774,-2.258,0,0.65,-0.51
44,0.73407,driven,585.259,491.984,578.834,652.856,0.804,-2.287,0,0.90,-1.10
45,0.75075,driven,585.259,491.984,578.868,652.857,0.804,-2.275,0,1.22,0.03
46,0.76743,driven,585.346,491.983,578.879,652.853,0.835,-2.302,0,0.49,2.75
47,0.78412,driven,585.346,491.983,579.184,652.865,0.835,-2.194,0,-0.82,5.29
48,0.8008,driven,585.272,491.984,579.350,652.875,0.809,-2.108,0,-0.78,4.96
49,0.81748,driven,585.183,491.985,579.494,652.885,0.777,-2.025,0,-1.08,3.04
50,0.83417,driven,585.272,491.984,579.586,652.884,0.809,-2.024,0,-1.87,3.48
51,0.85085,driven,585.025,491.987,579.599,652.896,0.721,-1.931,0,-2.23,3.51
52,0.86753,driven,584.949,491.988,579.720,652.903,0.694,-1.861,0,-1.93,2.89
53,0.88422,driven,584.949,491.988,579.727,652.903,0.694,-1.859,0,-0.20,0.66
54,0.9009,driven,584.907,491.989,579.727,652.905,0.679,-1.844,0,-0.17,0.23
55,0.91758,driven,584.907,491.989,579.741,652.906,0.679,-1.839,0,-0.68,1.02
56,0.93427,driven,584.907,491.989,579.776,652.907,0.679,-1.826,0,0.46,0.00
57,0.95095,driven,584.880,491.989,579.778,652.908,0.669,-1.816,0,1.91,-1.23
58,0.96763,driven,585.100,491.986,579.825,652.900,0.747,-1.878,0,2.54,-1.79
59,0.98432,driven,585.211,491.985,579.867,652.896,0.787,-1.902,0,4.00,-3.53
60,1.001,driven,585.308,491.983,579.868,652.891,0.822,-1.937,0,4.14,-4.16
61,1.01768,driven,585.645,491.978,579.851,652.874,0.941,-2.062,0,2.37,-2.42
62,1.03437,driven,585.645,491.978,579.867,652.875,0.941,-2.057,0,-0.49,0.49
63,1.05105,driven,585.460,491.981,579.872,652.884,0.875,-1.989,0,-2.15,2.19
64,1.06773,driven,585.460,491.981,579.851,652.884,0.875,-1.996,0,-0.75,0.81
65,1.08442,driven,585.439,491.982,579.872,652.885,0.868,-1.982,0,-1.53,1.47
66,1.1011,driven,585.351,491.983,579.871,652.890,0.837,-1.951,0,-3.60,3.43
67,1.11778,driven,585.104,491.986,579.833,652.900,0.749,-1.876,0,-0.80,0.44
68,1.13447,driven,585.104,491.986,579.833,652.900,0.749,-1.876,0,1.03,-1.35
69,1.15115,driven,585.433,491.982,579.818,652.884,0.866,-1.999,0,1.74,-2.24
70,1.16783,driven,585.217,491.985,579.785,652.893,0.789,-1.934,0,0.65,-1.32
71,1.18452,driven,585.340,491.983,579.731,652.885,0.833,-1.997,0,1.07,-2.61
72,1.2012,driven,585.433,491.982,579.691,652.879,0.866,-2.044,0,1.33,-3.23
73,1.21788,driven,585.513,491.980,579.525,652.869,0.894,-2.131,0,0.10,-1.64
74,1.23457,driven,585.340,491.983,579.525,652.878,0.833,-2.070,0,0.42,-0.97
75,1.25125,driven,585.546,491.980,579.507,652.867,0.906,-2.150,0,1.27,-1.62
76,1.26793,driven,585.546,491.980,579.492,652.866,0.906,-2.155,0,0.52,-2.01
77,1.28462,driven,585.546,491.980,579.369,652.861,0.906,-2.199,0,-1.26,-0.28
78,1.3013,driven,585.394,491.982,579.313,652.867,0.852,-2.165,0,-2.24,1.10
79,1.31798,driven,585.394,491.982,579.313,652.867,0.852,-2.165,0,-2.69,2.78
80,1.33467,driven,585.152,491.986,579.285,652.879,0.766,-2.089,0,-1.92,2.06
