t_s,theta1_deg,omega1_deg_s
5.6372,56.8059,-484.6782
7.9899,46.5026,-350.0327
8.5896,-16.8692,434.2432
9.6053,67.1613,-274.7509
10.3860,65.8920,-67.9328
10.9014,-58.7162,361.1524
11.1340,53.2620,366.8957
11.8373,-21.6902,444.1226
13.1715,-48.1825,-421.6808
13.9776,-59.8149,-327.9667
14.9461,-58.3607,339.1167
15.1864,52.8360,349.3654
15.9729,27.5688,458.6445
16.5166,-60.0548,75.9976
16.8898,80.4731,76.5208
17.9954,-40.8948,-455.3985
18.5647,62.4999,-109.5529
20.3261,35.6871,-509.4374
21.7468,35.9690,-95.4568
22.1369,-39.7627,-506.4620
22.8567,-36.6897,-486.4005
23.5212,48.9221,-422.0011
24.3814,30.8773,-651.6434
25.0273,59.9560,-116.2376
25.7068,19.9397,479.4677
26.2601,-62.2590,-19.4652
26.7325,77.2952,-249.6181
28.5242,-3.1833,-693.9752
29.4417,-58.4380,-352.3865
30.3538,-72.0523,149.0831
30.6875,73.7436,201.7032
31.8612,-62.9682,-321.5938
32.7806,-76.3430,85.6451
33.1869,78.8480,-23.3016
34.2550,-34.0589,-482.4957
34.7674,50.1650,29.4168
35.4626,20.3452,477.7538
36.0492,-62.3828,176.2934
36.3585,69.5738,275.4186
37.5662,-71.3279,-242.3333
38.7097,17.7522,443.1461
39.2749,-64.6400,-138.5444
39.8828,19.1373,-667.9728
40.4821,50.8694,-142.1261
41.1036,-15.9368,450.4572
41.9619,-11.6421,153.3445
43.1719,-24.5497,-469.0319
43.6793,40.3420,46.7110
44.1369,-62.8012,-180.1676
44.8303,-23.6046,-640.3830
45.7399,-68.8823,-157.9203
46.3947,11.9024,-697.2521
46.9811,53.7438,-93.1327
47.6235,-18.7900,346.0128
52.1390,-45.5549,-457.5781
52.8363,36.7811,-549.2942
53.5294,58.2580,-336.9060
54.2802,64.2300,-41.8770
54.7177,-70.0420,-51.8781
55.4172,-29.4535,-611.0583
56.2610,-60.8052,-326.6053
57.1110,-71.9883,-193.1626
58.2897,53.3571,346.6680
58.8379,-61.3867,306.8098
59.1019,60.6923,344.6544
59.8111,-22.2274,406.1397
60.8781,64.5836,-309.9819
62.6225,22.8036,-544.8850
64.0907,52.8847,-323.9222
64.6991,-18.0912,301.5666
65.9597,-40.7988,-456.0110
66.5147,62.2470,-52.4067
68.0943,39.3560,-105.7120
68.5094,-58.9175,-212.3110
69.2474,-45.3972,-462.6575
70.0800,-62.4853,-328.5845
71.1963,-16.3964,339.1101
73.1112,47.0001,-507.9231
73.8129,66.0571,-104.3736
74.4725,-13.8214,198.0701
75.7311,-50.0862,-414.4294
76.5414,-32.1016,-532.5783
77.4088,-61.5326,-311.8730
78.5137,-11.7885,445.3884
79.3289,-20.8260,416.2543
80.3698,67.0302,-271.9875
82.1275,27.1468,-544.9295
83.6390,54.9886,-409.1644
84.3723,64.4950,-60.4705
85.0692,12.3101,479.6262
85.6813,-57.6880,215.4407
85.9610,63.0931,270.9196
87.0014,31.8756,-628.9825
87.8228,17.2714,-572.1172
89.2241,34.6107,-70.5447
89.6202,-48.9514,-382.9483
90.3689,-52.3690,-412.4021
91.2755,-74.4790,-74.9020
91.9014,24.8622,-657.7282
92.5142,54.7730,-189.7086
93.1476,-6.0200,502.0924
94.0467,46.5158,377.8425
94.7513,-15.2347,485.4475
95.5717,-3.7533,498.0355
96.3919,-10.0112,506.1515
97.2194,2.1535,508.7209
98.0328,3.2538,511.6382
98.8606,12.9785,496.9623
99.6801,17.7697,483.3321
100.5139,27.7713,448.6194
101.2687,-2.4612,503.9452
102.0715,-10.7615,481.0003
102.8771,-26.0605,411.9510
103.9683,57.7788,-401.3823
105.7659,-26.2332,-479.4065
106.2758,36.8000,1.7093
106.9567,-14.3425,457.1888
107.7955,-13.8611,136.7963
109.0210,-21.9114,-450.9424
109.5327,38.9360,-34.7122
110.2840,33.5416,422.9905
111.0150,-25.1811,373.0336
113.6325,33.4542,-191.0780
114.0519,-55.1720,-108.3121
114.6403,23.9579,-611.0973
115.2729,52.1975,-209.7713
115.9217,-16.5661,133.1024
117.1712,-36.5708,-420.2481
117.6770,42.9230,26.7685
118.3756,-8.9290,51.6932
120.3788,-8.3873,-658.6053
