frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,574,492,585,615,-29.085,5.110,0,-0.00,65.91,1,123.49,14.73,2500,0,0,0
1,0.01668,free_swing,574,492,579,623,-29.085,2.186,0,-0.00,21.16,0,131.10,9.48,2500,0,0,0
2,0.03337,free_swing,574,492,578,628,-29.085,1.685,0,0.00,-5.36,0,136.06,6.05,2500,0,0,0
3,0.05005,free_swing,574,492,589,565,-29.085,11.611,0,0.00,-13.66,1,74.53,48.54,2500,0,0,0
4,0.06673,free_swing,574,492,579,618,-29.085,2.272,0,0.00,-73.25,1,126.10,12.93,2500,0,0,0
5,0.08342,free_swing,574,492,577,621,-29.085,1.332,0,0.80,-71.37,1,129.03,10.90,2500,0,0,0
6,0.1001,free_swing,574,492,583,569,-29.085,6.667,0,-2.44,112.45,1,77.52,46.47,2500,0,0,0
7,0.11678,free_swing,574,492,583,613,-29.085,4.254,0,-2.11,2.03,1,121.33,16.22,2500,0,0,0
8,0.13347,free_swing,574,491,584,618,-29.238,4.502,0,0.00,-29.06,1,127.39,12.04,2500,0,0,0
9,0.15015,free_swing,574,492,582,591,-29.085,4.620,0,2.11,71.93,1,99.32,31.42,2500,0,0,0
10,0.16683,free_swing,574,492,583,575,-29.085,6.189,0,2.44,-16.66,1,83.49,42.35,2500,0,0,0
11,0.18352,free_swing,574,492,587,608,-29.085,6.394,0,-0.80,65.85,1,116.73,19.40,2500,0,0,0
12,0.2002,free_swing,574,492,581,595,-29.085,3.888,0,0.00,-26.43,1,103.24,28.72,2500,0,0,0
13,0.21688,free_swing,574,492,589,575,-29.085,10.244,0,-1.43,55.76,1,84.34,41.76,2500,0,0,0
14,0.23357,free_swing,574,492,579,588,-29.085,2.981,0,4.37,41.61,1,96.13,33.62,2500,0,0,0
15,0.25025,free_swing,574,492,588,571,-29.085,10.049,0,3.78,-152.48,1,80.23,44.60,2500,0,0,0
16,0.26693,free_swing,575,492,583,599,-28.811,4.276,0,0.00,-102.03,1,107.30,25.91,2500,0,0,0
17,0.28362,free_swing,574,492,572,621,-29.085,-0.888,0,-3.78,-173.39,1,129.02,10.92,2500,0,0,0
18,0.3003,free_swing,574,492,579,605,-29.085,2.534,0,-4.37,-22.95,1,113.11,21.90,2500,0,0,0
19,0.31698,free_swing,574,492,573,617,-29.085,-0.458,0,1.43,-17.73,1,125.00,13.69,2500,0,0,0
20,0.33367,free_swing,574,492,573,611,-29.085,-0.481,0,0.00,56.98,1,119.00,17.83,2500,0,0,0
21,0.35035,free_swing,574,492,576,598,-29.085,1.081,0,0.00,131.50,1,106.02,26.79,2500,0,0,0
22,0.36703,free_swing,574,492,586,612,-29.085,5.711,0,0.00,-7.25,1,120.60,16.73,2500,0,0,0
23,0.38372,free_swing,574,492,578,609,-29.085,1.958,0,0.00,49.49,1,117.07,19.17,2500,0,0,0
24,0.4004,free_swing,574,492,576,597,-29.085,1.091,0,0.00,-20.55,1,105.02,27.49,2500,0,0,0
25,0.41708,free_swing,574,492,585,570,-29.085,8.027,0,0.00,-21.98,1,78.77,45.61,2500,0,0,0
26,0.43377,free_swing,574,492,572,611,-29.085,-0.963,0,0.00,-93.73,1,119.02,17.82,2500,0,0,0
27,0.45045,free_swing,574,492,575,576,-29.085,0.682,0,-1.43,-136.29,1,84.01,41.99,2500,0,0,0
28,0.46713,free_swing,574,492,575,586,-29.085,0.610,0,4.37,87.74,1,94.01,35.09,2500,1,0,0
29,0.48382,free_swing,574,492,572,611,-29.085,-0.963,0,2.35,46.22,1,119.02,17.82,2500,0,0,0
30,0.5005,free_swing,575,492,581,580,-28.811,3.900,0,2.93,62.40,1,88.20,39.10,2500,0,0,0
31,0.51718,free_swing,574,492,578,624,-29.085,1.736,0,2.93,-4.39,0,132.06,8.81,2500,0,0,0
32,0.53387,free_swing,575,492,580,629,-28.811,2.090,0,2.35,-75.72,0,137.09,5.34,2500,0,0,0
33,0.55055,free_swing,575,492,576,642,-28.811,0.382,0,4.37,-25.77,0,150.00,3.58,2500,0,0,0
34,0.56723,free_swing,575,492,577,640,-28.811,0.774,0,-1.43,-0.44,0,148.01,2.20,2500,0,0,0
35,0.58392,free_swing,575,492,576,630,-28.811,0.415,0,0.00,1.32,0,138.00,4.71,2500,0,0,0
36,0.6006,free_swing,575,492,578,621,-28.811,1.332,0,0.00,-29.46,1,129.03,10.90,2500,0,0,0
37,0.61728,free_swing,575,492,574,635,-28.811,-0.401,0,-0.79,30.11,0,143.00,1.26,2500,0,0,0
38,0.63397,free_swing,575,492,577,616,-28.811,0.924,0,2.41,108.40,1,124.02,14.37,2500,0,0,0
39,0.65065,free_swing,575,492,583,598,-28.811,4.316,0,2.08,173.87,1,106.30,26.60,2500,0,0,0
40,0.66733,free_swing,575,493,585,591,-28.660,5.826,0,0.00,1.65,1,98.51,31.98,2500,0,0,0
41,0.68402,free_swing,575,492,585,590,-28.811,5.826,0,-2.08,-145.89,1,98.51,31.98,2500,0,0,0
42,0.7007,free_swing,575,492,575,607,-28.811,0.000,0,-2.41,-154.03,1,115.00,20.59,2500,0,0,0
43,0.71738,free_swing,575,492,576,619,-28.811,0.451,0,0.79,63.11,1,127.00,12.30,2500,1,0,0
44,0.73407,free_swing,575,492,578,595,-28.811,1.668,0,0.00,126.09,1,103.04,28.85,2500,0,0,0
45,0.75075,free_swing,575,492,587,591,-28.811,6.911,0,0.00,32.89,1,99.72,31.14,2500,0,0,0
46,0.76743,free_swing,575,492,578,609,-28.811,1.469,0,0.00,-67.04,1,117.04,19.19,2500,0,0,0
47,0.78412,free_swing,575,492,581,598,-28.811,3.240,0,0.00,-55.40,1,106.17,26.69,2500,0,0,0
48,0.8008,free_swing,575,492,578,594,-28.811,1.685,0,0.00,45.20,1,102.04,29.54,2500,0,0,0
49,0.81748,free_swing,575,492,583,618,-28.811,3.633,0,0.00,3.16,1,126.25,12.82,2500,0,0,0
50,0.83417,free_swing,575,492,581,613,-28.811,2.839,0,0.00,46.07,1,121.15,16.35,2500,0,0,0
51,0.85085,free_swing,575,492,582,607,-28.811,3.483,0,1.43,-9.61,1,115.21,20.45,2500,0,0,0
52,0.86753,free_swing,575,492,585,615,-28.811,4.648,0,-4.37,54.23,1,123.41,14.79,2500,0,0,0
53,0.88422,free_swing,575,492,581,604,-28.811,3.066,0,-3.78,30.25,1,112.16,22.55,2500,0,0,0
54,0.9009,free_swing,574,492,587,605,-29.085,6.563,0,0.00,-24.47,1,113.75,21.46,2500,0,0,0
55,0.91758,free_swing,575,492,582,606,-28.811,3.514,0,5.21,-52.36,1,114.21,21.14,2500,0,0,0
56,0.93427,free_swing,575,492,580,622,-28.811,2.203,0,1.43,-113.50,1,130.10,10.17,2500,0,0,0
57,0.95095,free_swing,575,492,579,613,-28.811,1.893,0,-9.58,-63.88,1,121.07,16.40,2500,0,0,0
58,0.96763,free_swing,574,492,573,630,-29.085,-0.415,0,-5.23,-97.86,0,138.00,4.71,2500,0,0,0
59,0.98432,free_swing,574,492,572,640,-29.085,-0.774,0,8.18,38.70,0,148.01,2.20,2500,0,0,0
60,1.001,free_swing,575,492,572,636,-28.811,-1.193,0,11.96,100.18,0,144.03,0.55,2500,0,0,0
61,1.01768,free_swing,576,492,587,622,-28.535,4.837,0,2.93,110.53,0,130.46,9.92,2500,0,0,0
62,1.03437,free_swing,575,492,579,625,-28.811,1.723,0,-5.24,7.41,0,133.06,8.12,2500,0,0,0
63,1.05105,free_swing,575,492,585,633,-28.811,4.057,0,-4.40,-70.46,0,141.35,2.40,2500,0,0,0
64,1.06773,free_swing,575,492,577,624,-28.811,0.868,0,0.65,-17.87,0,132.02,8.84,2500,0,0,0
65,1.08442,free_swing,575,492,580,633,-28.811,2.031,0,2.41,-24.32,0,141.09,2.58,2500,0,0,0
66,1.1011,free_swing,575,492,578,609,-28.811,1.469,0,2.08,40.38,1,117.04,19.19,2500,0,0,0
67,1.11778,free_swing,575,493,580,627,-28.660,2.137,0,0.00,-18.15,0,134.09,7.41,2500,0,0,0
68,1.13447,free_swing,575,492,580,628,-28.811,2.106,0,-2.08,-22.78,0,136.09,6.03,2500,0,0,0
69,1.15115,free_swing,575,492,576,638,-28.811,0.392,0,-2.41,-44.90,0,146.00,0.81,2500,0,0,0
70,1.16783,free_swing,575,492,577,604,-28.811,1.023,0,0.79,-6.23,1,112.02,22.65,2500,0,0,0
71,1.18452,free_swing,575,492,576,627,-28.811,0.424,0,0.80,63.94,0,135.00,6.78,2500,0,0,0
72,1.2012,free_swing,575,492,579,608,-28.811,1.975,0,-2.42,5.31,1,116.07,19.86,2500,0,0,0
73,1.21788,free_swing,575,492,582,625,-28.811,3.013,0,-2.10,42.05,0,133.18,8.04,2500,0,0,0
74,1.23457,free_swing,575,491,576,641,-28.963,0.382,0,0.00,-9.55,0,150.00,3.58,2500,0,0,0
75,1.25125,free_swing,575,492,586,640,-28.811,4.251,0,2.10,-30.12,0,148.41,2.47,2500,0,0,0
76,1.26793,free_swing,575,492,576,621,-28.811,0.444,0,2.42,-39.71,1,129.00,10.92,2500,0,0,0
77,1.28462,free_swing,575,492,577,627,-28.811,0.849,0,-0.80,-1.14,0,135.01,6.77,2500,0,0,0
78,1.3013,free_swing,575,492,578,624,-28.811,1.302,0,0.00,116.87,0,132.03,8.83,2500,0,0,0
79,1.31798,free_swing,575,492,585,621,-28.811,4.433,0,0.00,18.12,1,129.39,10.66,2500,0,0,0
80,1.33467,free_swing,575,492,583,626,-28.811,3.417,0,0.00,-60.17,0,134.24,7.31,2500,0,0,0
81,1.35135,free_swing,575,492,576,627,-28.811,0.424,0,0.00,-83.00,0,135.00,6.78,2500,0,0,0
82,1.36803,free_swing,575,492,578,628,-28.811,1.264,0,0.00,29.86,0,136.03,6.07,2500,0,0,0
83,1.38472,free_swing,575,492,579,630,-28.811,1.660,0,0.00,36.86,0,138.06,4.67,2500,0,0,0
84,1.4014,free_swing,575,492,581,605,-28.811,3.039,0,0.00,-3.80,1,113.16,21.86,2500,0,0,0
85,1.41808,free_swing,575,492,577,629,-28.811,0.836,0,-0.79,2.29,0,137.01,5.39,2500,0,0,0
86,1.43477,free_swing,575,492,580,616,-28.811,2.309,0,2.41,-39.58,1,124.10,14.31,2500,0,0,0
87,1.45145,free_swing,575,492,579,598,-28.811,2.161,0,2.08,34.68,1,106.08,26.76,2500,0,0,0
88,1.46813,free_swing,575,493,576,627,-28.660,0.428,0,0.00,38.28,0,134.00,7.47,2500,0,0,0
89,1.48482,free_swing,575,492,585,612,-28.811,4.764,0,-2.08,62.91,1,120.42,16.85,2500,0,0,0
90,1.5015,free_swing,575,492,583,626,-28.811,3.417,0,-2.41,24.40,0,134.24,7.31,2500,0,0,0
91,1.51818,free_swing,575,492,584,629,-28.811,3.759,0,0.79,-62.18,0,137.30,5.20,2500,0,0,0
92,1.53487,free_swing,575,492,582,624,-28.811,3.036,0,0.00,41.64,0,132.19,8.73,2500,0,0,0
93,1.55155,free_swing,575,492,581,615,-28.811,2.793,0,0.00,-30.91,1,123.15,14.97,2500,0,0,0
94,1.56823,free_swing,575,492,584,589,-28.811,5.301,0,0.00,-18.14,1,97.42,32.73,2500,0,0,0
95,1.58492,free_swing,575,492,575,640,-28.811,0.000,0,0.00,-18.63,0,148.00,2.19,2500,0,0,0
96,1.6016,free_swing,575,492,583,611,-28.811,3.846,0,0.00,-16.35,1,119.27,17.65,2500,0,0,0
97,1.61828,free_swing,575,492,580,615,-28.811,2.328,0,0.00,-1.88,1,123.10,15.00,2500,0,0,0
98,1.63497,free_swing,575,492,578,620,-28.811,1.343,0,0.00,-111.49,1,128.04,11.59,2500,0,0,0
99,1.65165,free_swing,575,492,575,630,-28.811,0.000,0,0.00,-36.87,0,138.00,4.71,2500,0,0,0
100,1.66833,free_swing,575,492,573,614,-28.811,-0.939,0,0.00,-13.29,1,122.02,15.75,2500,0,0,0
101,1.68502,free_swing,575,492,576,589,-28.811,0.591,0,0.00,33.50,1,97.01,33.02,2500,0,0,0
102,1.7017,free_swing,575,492,574,630,-28.811,-0.415,0,0.00,5.46,0,138.00,4.71,2500,0,0,0
103,1.71838,free_swing,575,492,577,599,-28.811,1.071,0,0.00,14.64,1,107.02,26.10,2500,0,0,0
104,1.73507,free_swing,575,492,574,630,-28.811,-0.415,0,0.00,24.46,0,138.00,4.71,2500,0,0,0
