frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,583,492,589,576,-26.565,4.086,0,-0.17,-51.39,1,84.21,39.29,2500,0,0,0
1,0.01668,free_swing,583,492,588,622,-26.565,2.203,0,1.96,-69.41,0,130.10,6.21,2500,0,0,0
2,0.03337,free_swing,583,492,588,631,-26.565,2.060,0,2.67,-59.55,0,139.09,0.28,2500,0,0,0
3,0.05005,free_swing,583,493,586,622,-26.423,1.332,0,1.96,-21.82,0,129.03,6.97,2500,0,0,0
4,0.06673,free_swing,583,493,585,630,-26.423,0.836,0,-2.70,66.66,0,137.01,1.22,2500,0,0,0
5,0.08342,free_swing,583,492,589,629,-26.565,2.508,0,-1.96,103.28,0,137.13,1.14,2500,0,0,0
6,0.1001,free_swing,583,492,595,607,-26.565,5.957,0,0.44,75.68,1,115.62,16.64,2500,0,0,0
7,0.11678,free_swing,583,493,592,609,-26.423,4.436,0,0.74,30.23,1,116.35,16.12,2500,0,0,0
8,0.13347,free_swing,583,492,594,611,-26.565,5.281,0,-1.96,-42.39,1,119.51,13.84,2500,0,0,0
9,0.15015,free_swing,583,492,593,596,-26.565,5.492,0,-3.01,-51.25,1,104.48,24.68,2500,0,0,0
10,0.16683,free_swing,583,492,588,613,-26.565,2.366,0,3.01,-81.47,1,121.10,12.69,2500,0,0,0
11,0.18352,free_swing,583,492,589,632,-26.565,2.454,0,1.96,-61.27,0,140.13,1.02,2500,0,0,0
12,0.2002,free_swing,583,493,587,606,-26.423,2.027,0,0.00,66.72,1,113.07,18.48,2500,0,0,0
13,0.21688,free_swing,583,492,587,602,-26.565,2.083,0,-1.96,28.05,1,110.07,20.64,2500,0,0,0
14,0.23357,free_swing,583,492,592,582,-26.565,5.711,0,-2.26,2.34,1,90.45,34.79,2500,0,0,0
15,0.25025,free_swing,583,492,586,580,-26.565,1.953,0,0.00,144.10,1,88.05,36.52,2500,0,0,0
16,0.26693,free_swing,583,492,590,569,-26.565,5.194,0,2.26,77.89,1,77.32,44.26,2500,0,0,0
17,0.28362,free_swing,583,492,596,557,-26.565,11.310,0,1.96,-78.43,1,66.29,52.21,2500,0,0,0
18,0.3003,free_swing,583,493,585,586,-26.423,1.232,0,0.00,-267.78,1,93.02,32.94,2500,0,0,0
19,0.31698,free_swing,583,492,580,589,-26.565,-1.771,0,-1.96,-202.39,1,97.05,30.04,2500,0,0,0
20,0.33367,free_swing,583,492,581,597,-26.565,-1.091,0,-2.26,87.04,1,105.02,24.29,2500,1,0,0
21,0.35035,free_swing,583,492,582,604,-26.565,-0.512,0,0.00,44.62,1,112.00,19.25,2500,0,0,0
22,0.36703,free_swing,583,492,586,591,-26.565,1.736,0,2.26,71.89,1,99.05,28.59,2500,0,0,0
23,0.38372,free_swing,583,492,582,615,-26.565,-0.466,0,1.96,47.17,1,123.00,11.32,2500,0,0,0
24,0.4004,free_swing,583,493,589,576,-26.423,4.135,0,-0.74,-108.92,1,83.22,40.01,2500,0,0,0
25,0.41708,free_swing,583,492,584,600,-26.565,0.531,0,0.30,200.61,1,108.00,22.14,2500,1,0,0
26,0.43377,free_swing,583,492,582,587,-26.565,-0.603,0,-0.30,-8.61,1,95.01,31.51,2500,1,0,0
27,0.45045,free_swing,583,493,598,546,-26.423,15.803,0,-0.76,478.69,1,55.08,60.29,2500,1,0,0
28,0.46713,free_swing,583,492,584,616,-26.565,0.462,0,1.11,283.17,1,124.00,10.60,2500,0,0,0
29,0.48382,free_swing,583,492,604,528,-26.565,30.256,0,4.77,-232.45,1,41.68,69.95,2500,1,0,0
30,0.5005,free_swing,584,492,594,587,-26.278,6.009,0,7.03,20.22,1,95.52,31.13,2500,1,0,0
31,0.51718,free_swing,584,492,592,590,-26.278,4.667,0,5.34,30.39,1,98.33,29.11,2500,0,0,0
32,0.53387,free_swing,584,492,610,549,-26.278,24.520,0,0.46,330.99,1,62.65,54.83,2500,1,0,0
33,0.55055,free_swing,584,493,600,543,-26.136,17.745,0,-0.74,-335.44,1,52.50,62.15,2500,1,0,0
34,0.56723,free_swing,584,492,593,588,-26.278,5.356,0,0.30,-559.36,1,96.42,30.49,2500,1,0,0
35,0.58392,free_swing,584,492,583,608,-26.278,-0.494,0,-0.30,-176.38,1,116.00,16.37,2500,1,0,0
36,0.6006,free_swing,584,493,590,582,-26.136,3.857,0,0.74,27.47,1,89.20,35.69,2500,1,0,0
37,0.61728,free_swing,584,492,585,601,-26.278,0.526,0,-1.96,90.05,1,109.00,21.41,2500,0,0,0
38,0.63397,free_swing,584,492,587,586,-26.278,1.828,0,-2.26,-70.35,1,94.05,32.20,2500,0,0,0
39,0.65065,free_swing,584,492,592,595,-26.278,4.441,0,0.74,1.01,1,103.31,25.52,2500,0,0,0
40,0.66733,free_swing,584,492,579,624,-26.278,-2.169,0,0.00,12.33,0,132.09,4.77,2500,0,0,0
41,0.68402,free_swing,584,492,592,585,-26.278,4.917,0,0.00,240.00,1,93.34,32.71,2500,1,0,0
42,0.7007,free_swing,584,492,593,571,-26.278,6.499,0,1.50,103.21,1,79.51,42.68,2500,0,0,0
43,0.71738,free_swing,584,492,601,562,-26.278,13.650,0,-4.57,474.93,1,72.03,48.07,2500,1,0,0
44,0.73407,free_swing,584,492,594,575,-26.278,6.870,0,-3.96,191.78,1,83.60,39.73,2500,1,0,0
45,0.75075,free_swing,583,492,612,533,-26.565,35.272,0,-0.74,-236.58,1,50.22,63.79,2500,1,0,0
46,0.76743,free_swing,584,492,585,604,-26.278,0.512,0,7.73,-200.66,1,112.00,19.25,2500,0,0,0
