frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,driven,664.016,484.997,662.914,637.993,0.380,-0.413,0
1,0.01668,driven,664.016,484.997,662.914,637.993,0.380,-0.413,0
2,0.03337,driven,664.016,484.997,662.817,637.992,0.380,-0.449,0
3,0.05005,driven,664.016,484.997,662.817,637.992,0.380,-0.449,0
4,0.06673,driven,664.016,484.997,662.806,637.992,0.380,-0.453,0
5,0.08342,driven,664.016,484.997,662.817,637.992,0.380,-0.449,0
6,0.1001,driven,664.016,484.997,662.817,637.992,0.380,-0.449,0
7,0.11678,driven,664.016,484.997,662.890,637.992,0.380,-0.421,0
8,0.13347,driven,664.016,484.997,662.890,637.992,0.380,-0.421,0
9,0.15015,driven,664.016,484.997,662.890,637.992,0.380,-0.421,0
10,0.16683,driven,663.940,484.997,662.887,637.993,0.352,-0.394,0
11,0.18352,driven,663.885,484.997,662.883,637.994,0.331,-0.375,0
12,0.2002,driven,663.873,484.998,662.679,637.993,0.327,-0.447,0
13,0.21688,driven,663.873,484.998,662.679,637.993,0.327,-0.447,0
14,0.23357,driven,663.873,484.998,662.678,637.993,0.327,-0.448,0
15,0.25025,driven,663.991,484.997,662.679,637.991,0.371,-0.491,0
16,0.26693,driven,663.991,484.997,662.742,637.992,0.371,-0.468,0
17,0.28362,driven,663.991,484.997,662.842,637.992,0.371,-0.430,0
18,0.3003,driven,664.037,484.996,663.066,637.993,0.388,-0.364,0
19,0.31698,driven,663.991,484.997,663.153,637.994,0.371,-0.314,0
20,0.33367,driven,663.991,484.997,663.160,637.995,0.371,-0.311,0
21,0.35035,driven,663.973,484.997,663.215,637.995,0.364,-0.284,0
22,0.36703,driven,664.064,484.996,663.407,637.995,0.398,-0.246,0
23,0.38372,driven,663.973,484.997,663.412,637.996,0.364,-0.210,0
24,0.4004,driven,664.064,484.996,663.531,637.995,0.398,-0.200,0
25,0.41708,driven,664.148,484.996,663.531,637.994,0.430,-0.231,0
26,0.43377,driven,664.197,484.995,663.531,637.994,0.448,-0.249,0
27,0.45045,driven,664.148,484.996,663.427,637.994,0.430,-0.270,0
28,0.46713,driven,664.148,484.996,663.396,637.994,0.430,-0.282,0
29,0.48382,driven,664.187,484.995,663.394,637.993,0.445,-0.297,0
30,0.5005,driven,664.148,484.996,663.382,637.994,0.430,-0.287,0
31,0.51718,driven,664.059,484.996,663.345,637.995,0.396,-0.267,0
32,0.53387,driven,663.997,484.997,663.345,637.995,0.373,-0.244,0
33,0.55055,driven,663.997,484.997,663.268,637.995,0.373,-0.273,0
34,0.56723,driven,663.997,484.997,663.187,637.995,0.373,-0.303,0
35,0.58392,driven,663.997,484.997,663.187,637.995,0.373,-0.303,0
36,0.6006,driven,663.997,484.997,663.199,637.995,0.373,-0.299,0
37,0.61728,driven,663.912,484.997,663.199,637.996,0.342,-0.267,0
38,0.63397,driven,664.016,484.997,663.239,637.995,0.381,-0.291,0
39,0.65065,driven,663.927,484.997,663.287,637.996,0.347,-0.240,0
40,0.66733,driven,663.927,484.997,663.287,637.996,0.347,-0.240,0
