frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,582,492,587,624,-26.851,2.169,0,6.42,719.52,0,132.09,9.68,2500,0,0,0
1,0.01668,free_swing,583,493,586,623,-26.423,1.322,0,4.99,35.98,1,130.03,11.09,2500,1,0,0
2,0.03337,free_swing,582,492,587,620,-26.851,2.237,0,3.57,-285.85,1,128.10,12.41,2500,1,0,0
3,0.05005,free_swing,583,492,588,576,-26.565,3.406,0,2.15,-245.98,1,84.15,42.46,2500,0,0,0
4,0.06673,free_swing,583,493,582,619,-26.423,-0.455,0,5.30,418.21,1,126.00,13.84,2500,1,0,0
5,0.08342,free_swing,583,492,579,619,-26.565,-1.804,0,-4.20,415.18,1,127.06,13.12,2500,0,0,0
6,0.1001,free_swing,583,492,613,539,-26.565,32.550,0,0.00,27.06,1,55.76,61.87,2500,1,0,0
7,0.11678,free_swing,583,492,583,628,-26.565,0.000,0,2.70,-371.70,1,136.00,7.01,2500,1,0,0
8,0.13347,free_swing,583,493,582,621,-26.423,-0.448,0,0.00,-512.60,1,128.00,12.48,2500,0,0,0
9,0.15015,free_swing,583,492,588,587,-26.565,3.013,0,-1.96,142.96,1,95.13,34.95,2500,1,0,0
10,0.16683,free_swing,583,492,579,622,-26.565,-1.762,0,-2.26,-28.29,1,130.06,11.07,2500,0,0,0
11,0.18352,free_swing,583,492,582,629,-26.565,-0.418,0,0.74,-22.96,0,137.00,6.32,2500,0,0,0
12,0.2002,free_swing,583,492,584,607,-26.565,0.498,0,0.00,19.24,1,115.00,21.36,2500,0,0,0
13,0.21688,free_swing,583,492,581,643,-26.565,-0.759,0,0.00,-72.42,0,151.01,3.26,2500,0,0,0
14,0.23357,free_swing,583,492,579,636,-26.565,-1.591,0,0.00,54.07,0,144.06,1.50,2500,0,0,0
15,0.25025,free_swing,583,492,581,602,-26.565,-1.042,0,0.00,89.77,1,110.02,24.77,2500,0,0,0
16,0.26693,free_swing,583,492,591,590,-26.565,4.667,0,0.00,130.79,1,98.33,32.77,2500,0,0,0
17,0.28362,free_swing,583,492,586,635,-26.565,1.202,0,0.00,67.59,0,143.03,2.20,2500,0,0,0
18,0.3003,free_swing,583,492,594,600,-26.565,5.816,0,0.00,-70.46,1,108.56,25.77,2500,0,0,0
19,0.31698,free_swing,583,492,589,618,-26.565,2.726,0,-0.74,-83.21,1,126.14,13.75,2500,0,0,0
20,0.33367,free_swing,583,492,583,623,-26.565,0.000,0,2.26,46.74,1,131.00,10.43,2500,0,0,0
21,0.35035,free_swing,583,492,587,595,-26.565,2.224,0,1.96,44.49,1,103.08,29.52,2500,0,0,0
22,0.36703,free_swing,583,493,594,568,-26.423,8.344,0,-0.74,77.52,1,75.80,48.17,2500,0,0,0
23,0.38372,free_swing,583,492,580,619,-26.565,-1.353,0,1.80,-63.87,1,127.04,13.14,2500,0,0,0
24,0.4004,free_swing,583,492,594,583,-26.565,6.892,0,-5.61,-155.99,1,91.66,37.32,2500,0,0,0
