frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,577,492,579,625,-28.258,0.862,0,0.00,2.18,1,133.02,15.03,2500,0,0,0
1,0.01668,free_swing,577,492,578,596,-28.258,0.551,0,0.00,-56.32,1,104.00,33.56,2500,0,0,0
2,0.03337,free_swing,577,492,574,623,-28.258,-1.312,0,-0.00,-65.06,1,131.03,16.29,2500,0,0,0
3,0.05005,free_swing,577,492,574,613,-28.258,-1.420,0,0.00,-24.04,1,121.04,22.68,2500,0,0,0
4,0.06673,free_swing,577,492,576,640,-28.258,-0.387,0,0.00,76.00,0,148.00,5.45,2500,0,0,0
5,0.08342,free_swing,577,492,577,628,-28.258,0.000,0,0.00,309.31,1,136.00,13.12,2500,1,0,0
6,0.1001,free_swing,577,492,588,593,-28.258,6.216,0,0.00,171.52,1,101.60,35.10,2500,0,0,0
7,0.11678,free_swing,577,492,593,563,-28.258,12.700,0,0.00,-80.31,1,72.78,53.51,2500,1,0,0
8,0.13347,free_swing,577,492,577,633,-28.258,0.000,0,0.00,-267.84,0,141.00,9.93,2500,0,0,0
9,0.15015,free_swing,577,492,578,614,-28.258,0.470,0,-0.78,-177.04,1,122.00,22.06,2500,0,0,0
10,0.16683,free_swing,577,492,577,633,-28.258,0.000,0,1.60,69.64,1,141.00,9.93,2500,1,0,0
11,0.18352,free_swing,577,492,577,622,-28.258,0.000,0,3.65,43.05,1,130.00,16.95,2500,0,0,0
12,0.2002,free_swing,577,493,580,619,-28.109,1.364,0,4.43,52.07,1,126.04,19.49,2500,0,0,0
13,0.21688,free_swing,577,493,582,617,-28.109,2.309,0,0.00,-25.84,1,124.10,20.72,2500,0,0,0
14,0.23357,free_swing,577,493,579,611,-28.109,0.971,0,-4.43,-23.09,1,118.02,24.61,2500,0,0,0
15,0.25025,free_swing,577,492,576,624,-28.258,-0.434,0,-3.65,4.17,1,132.00,15.67,2500,0,0,0
16,0.26693,free_swing,577,492,582,603,-28.258,2.579,0,-1.60,-6.57,1,111.11,29.02,2500,0,0,0
17,0.28362,free_swing,577,492,579,622,-28.258,0.881,0,0.78,45.86,1,130.02,16.94,2500,0,0,0
18,0.3003,free_swing,577,492,578,617,-28.258,0.458,0,0.00,95.39,1,125.00,20.15,2500,0,0,0
19,0.31698,free_swing,577,492,586,586,-28.258,5.469,0,0.00,36.44,1,94.43,39.68,2500,0,0,0
20,0.33367,free_swing,577,492,586,604,-28.258,4.594,0,0.00,-36.91,1,112.36,28.22,2500,0,0,0
21,0.35035,free_swing,577,492,576,626,-28.258,-0.428,0,-1.46,-159.26,1,134.00,14.40,2500,0,0,0
22,0.36703,free_swing,577,492,582,605,-28.258,2.534,0,4.45,9.15,1,113.11,27.74,2500,0,0,0
23,0.38372,free_swing,577,492,574,625,-28.258,-1.292,0,2.39,78.99,1,133.03,15.02,2500,0,0,0
24,0.4004,free_swing,578,492,586,586,-27.979,4.865,0,4.45,54.50,1,94.34,39.73,2500,0,0,0
25,0.41708,free_swing,577,492,581,593,-28.258,2.268,0,0.00,-61.43,1,101.08,35.43,2500,0,0,0
26,0.43377,free_swing,578,492,584,581,-27.979,3.857,0,-5.91,275.03,1,89.20,43.02,2500,1,0,0
27,0.45045,free_swing,577,492,581,581,-28.258,2.573,0,1.38,309.74,1,89.09,43.09,2500,0,0,0
28,0.46713,free_swing,577,492,593,529,-28.258,23.385,0,0.78,-34.82,1,40.31,74.25,2500,1,0,0
29,0.48382,free_swing,578,492,584,594,-27.979,3.366,0,3.84,-336.93,1,102.18,34.73,2500,1,0,0
30,0.5005,free_swing,578,491,579,603,-28.129,0.512,0,2.38,-355.09,1,112.00,28.45,2500,0,0,0
31,0.51718,free_swing,578,491,580,630,-28.129,0.824,0,-3.84,43.58,1,139.01,11.20,2500,1,0,0
32,0.53387,free_swing,578,492,584,624,-27.979,2.603,0,2.07,173.78,1,132.14,15.59,2500,0,0,0
33,0.55055,free_swing,577,492,578,627,-28.258,0.424,0,-2.84,150.57,1,135.00,13.76,2500,0,0,0
34,0.56723,free_swing,578,492,593,565,-27.979,11.611,0,0.68,23.89,1,74.53,52.39,2500,0,0,0
35,0.58392,free_swing,577,492,583,610,-28.258,2.911,0,0.00,-115.25,1,118.15,24.52,2500,0,0,0
36,0.6006,free_swing,578,492,582,616,-27.979,1.848,0,-1.46,-226.94,1,124.06,20.75,2500,0,0,0
37,0.61728,free_swing,577,492,578,603,-28.258,0.516,0,5.91,-31.97,1,111.00,29.09,2500,0,0,0
38,0.63397,free_swing,578,492,576,629,-27.979,-0.836,0,-0.60,-72.26,1,137.01,12.47,2500,0,0,0
39,0.65065,free_swing,578,492,577,623,-27.979,-0.437,0,-1.60,144.44,1,131.00,16.31,2500,1,0,0
40,0.66733,free_swing,577,492,578,620,-28.258,0.448,0,-12.15,239.87,1,128.00,18.23,2500,0,0,0
41,0.68402,free_swing,577,492,594,589,-28.258,9.941,0,-1.28,88.89,1,98.48,37.09,2500,0,0,0
