frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,584.222,491.995,578.632,652.898,0.435,-1.990,0,-4.06,4.11
1,0.01668,driven,584.182,491.996,578.632,652.900,0.421,-1.975,0,-1.87,1.74
2,0.03337,driven,584.105,491.996,578.619,652.903,0.393,-1.953,0,0.17,-0.43
3,0.05005,driven,584.105,491.996,578.604,652.902,0.393,-1.958,0,2.08,-2.40
4,0.06673,driven,584.105,491.996,578.604,652.902,0.393,-1.958,0,5.38,-5.70
5,0.08342,driven,584.708,491.991,578.569,652.874,0.608,-2.185,0,5.05,-5.31
6,0.1001,driven,584.708,491.991,578.569,652.874,0.608,-2.185,0,3.03,-3.17
7,0.11678,driven,584.726,491.991,578.569,652.873,0.614,-2.191,0,0.76,-0.84
8,0.13347,driven,584.876,491.989,578.566,652.865,0.668,-2.246,0,0.53,-0.33
9,0.15015,driven,584.876,491.989,578.566,652.865,0.668,-2.246,0,-1.41,1.91
10,0.16683,driven,584.652,491.992,578.627,652.879,0.588,-2.145,0,-2.24,2.74
11,0.18352,driven,584.652,491.992,578.624,652.879,0.588,-2.146,0,-0.86,1.10
12,0.2002,driven,584.652,491.992,578.624,652.879,0.588,-2.146,0,0.98,-1.19
13,0.21688,driven,584.652,491.992,578.624,652.879,0.588,-2.146,0,-1.37,1.17
14,0.23357,driven,584.652,491.992,578.601,652.878,0.588,-2.154,0,-2.01,1.76
15,0.25025,driven,584.348,491.994,578.601,652.892,0.480,-2.046,0,-1.54,1.53
16,0.26693,driven,584.461,491.993,578.601,652.887,0.520,-2.086,0,-2.28,2.63
17,0.28362,driven,584.348,491.994,578.630,652.893,0.480,-2.035,0,-2.89,3.51
18,0.3003,driven,584.055,491.997,578.658,652.906,0.375,-1.921,0,-2.01,2.62
19,0.31698,driven,584.055,491.997,578.692,652.907,0.375,-1.909,0,-0.54,0.93
20,0.33367,driven,584.234,491.995,578.692,652.900,0.439,-1.973,0,0.02,0.18
21,0.35035,driven,583.957,491.997,578.701,652.911,0.341,-1.871,0,-0.16,0.03
22,0.36703,driven,584.037,491.997,578.692,652.908,0.369,-1.902,0,-2.48,2.22
23,0.38372,driven,584.037,491.997,578.668,652.907,0.369,-1.911,0,-3.70,3.45
24,0.4004,driven,583.570,491.999,578.668,652.924,0.203,-1.745,0,-3.11,2.97
25,0.41708,driven,583.570,491.999,578.668,652.924,0.203,-1.745,0,-0.30,0.22
26,0.43377,driven,583.810,491.998,578.655,652.915,0.288,-1.835,0,1.83,-1.93
27,0.45045,driven,583.702,491.998,578.655,652.919,0.250,-1.797,0,2.13,-2.21
28,0.46713,driven,583.810,491.998,578.655,652.915,0.288,-1.835,0,2.65,-2.81
29,0.48382,driven,584.129,491.996,578.641,652.902,0.402,-1.954,0,3.77,-4.02
30,0.5005,driven,584.129,491.996,578.622,652.902,0.402,-1.960,0,2.22,-2.45
31,0.51718,driven,584.247,491.995,578.622,652.897,0.444,-2.002,0,0.73,-0.80
32,0.53387,driven,584.294,491.995,578.619,652.895,0.460,-2.020,0,1.13,-1.13
33,0.55055,driven,584.294,491.995,578.622,652.895,0.460,-2.019,0,0.38,-0.39
34,0.56723,driven,584.344,491.994,578.619,652.893,0.478,-2.038,0,-0.07,0.05
35,0.58392,driven,584.294,491.995,578.619,652.895,0.460,-2.020,0,-2.25,2.21
36,0.6006,driven,584.196,491.996,578.615,652.899,0.426,-1.987,0,-1.77,1.75
37,0.61728,driven,583.992,491.997,578.615,652.907,0.353,-1.914,0,-1.35,1.30
38,0.63397,driven,584.196,491.996,578.611,652.899,0.426,-1.988,0,0.60,-0.63
39,0.65065,driven,584.007,491.997,578.611,652.906,0.358,-1.921,0,0.44,-0.46
40,0.66733,driven,584.196,491.996,578.611,652.899,0.426,-1.988,0,-1.11,1.10
41,0.68402,driven,584.007,491.997,578.611,652.906,0.358,-1.921,0,-0.78,0.75
42,0.7007,driven,584.007,491.997,578.610,652.906,0.358,-1.921,0,-0.68,0.68
43,0.71738,driven,584.007,491.997,578.610,652.906,0.358,-1.921,0,1.25,-1.14
44,0.73407,driven,584.110,491.996,578.616,652.902,0.395,-1.955,0,0.88,-0.73
45,0.75075,driven,584.107,491.996,578.626,652.903,0.394,-1.951,0,0.38,-0.32
46,0.76743,driven,584.107,491.996,578.626,652.903,0.394,-1.951,0,-0.55,0.65
47,0.78412,driven,584.110,491.996,578.626,652.903,0.395,-1.952,0,0.26,-0.09
48,0.8008,driven,584.110,491.996,578.649,652.904,0.395,-1.944,0,2.79,-2.54
49,0.81748,driven,584.307,491.995,578.649,652.895,0.465,-2.014,0,4.14,-4.11
50,0.83417,driven,584.584,491.992,578.649,652.883,0.564,-2.112,0,3.18,-3.33
51,0.85085,driven,584.584,491.992,578.632,652.882,0.564,-2.119,0,0.67,-0.80
52,0.86753,driven,584.584,491.992,578.637,652.882,0.564,-2.117,0,-0.24,0.14
53,0.88422,driven,584.584,491.992,578.632,652.882,0.564,-2.119,0,-0.77,0.77
54,0.9009,driven,584.595,491.992,578.625,652.881,0.568,-2.125,0,0.17,-0.33
55,0.91758,driven,584.468,491.993,578.625,652.887,0.523,-2.080,0,-0.04,-0.20
56,0.93427,driven,584.677,491.991,578.604,652.877,0.597,-2.162,0,-0.50,0.27
57,0.95095,driven,584.468,491.993,578.598,652.886,0.523,-2.090,0,-0.33,0.29
58,0.96763,driven,584.468,491.993,578.604,652.886,0.523,-2.088,0,-2.11,2.24
59,0.98432,driven,584.468,491.993,578.614,652.887,0.523,-2.084,0,-1.76,1.96
60,1.001,driven,584.225,491.995,578.614,652.898,0.436,-1.997,0,-1.51,1.72
61,1.01768,driven,584.222,491.995,578.633,652.898,0.435,-1.989,0,-1.92,2.07
62,1.03437,driven,584.222,491.995,578.633,652.898,0.435,-1.989,0,-3.30,3.27
63,1.05105,driven,583.876,491.998,578.633,652.912,0.312,-1.866,0,-4.68,4.94
64,1.06773,driven,583.686,491.999,578.633,652.919,0.244,-1.798,0,-2.98,3.30
65,1.08442,driven,583.686,491.999,578.689,652.921,0.244,-1.778,0,-0.73,0.83
66,1.1011,driven,583.686,491.999,578.646,652.920,0.244,-1.794,0,1.64,-1.76
67,1.11778,driven,583.686,491.999,578.646,652.920,0.244,-1.794,0,3.12,-3.53
68,1.13447,driven,584.035,491.997,578.646,652.906,0.368,-1.918,0,3.08,-3.27
69,1.15115,driven,584.057,491.997,578.613,652.904,0.376,-1.938,0,1.99,-2.34
70,1.16783,driven,584.057,491.997,578.613,652.904,0.376,-1.938,0,0.21,-0.47
71,1.18452,driven,584.139,491.996,578.602,652.901,0.405,-1.971,0,-0.81,1.01
72,1.2012,driven,584.057,491.997,578.613,652.904,0.376,-1.938,0,-2.43,2.83
73,1.21788,driven,583.855,491.998,578.650,652.914,0.304,-1.853,0,-1.43,1.72
74,1.23457,driven,583.855,491.998,578.650,652.914,0.304,-1.853,0,-0.16,0.24
75,1.25125,driven,583.993,491.997,578.630,652.908,0.354,-1.909,0,0.86,-1.00
76,1.26793,driven,583.855,491.998,578.650,652.914,0.304,-1.853,0,0.71,-0.80
77,1.28462,driven,583.981,491.997,578.630,652.908,0.349,-1.905,0,-0.30,0.23
78,1.3013,driven,583.981,491.997,578.630,652.908,0.349,-1.905,0,-0.95,0.85
79,1.31798,driven,583.822,491.998,578.630,652.914,0.292,-1.848,0,-0.43,0.45
80,1.33467,driven,583.822,491.998,578.630,652.914,0.292,-1.848,0,-1.10,1.14
81,1.35135,driven,583.981,491.997,578.630,652.908,0.349,-1.905,0,0.27,-0.20
82,1.36803,driven,583.660,491.999,578.635,652.920,0.235,-1.788,0,1.42,-1.36
83,1.38472,driven,584.019,491.997,578.637,652.907,0.363,-1.916,0,0.66,-0.60
84,1.4014,driven,584.019,491.997,578.637,652.907,0.363,-1.916,0,-0.21,0.27
85,1.41808,driven,583.769,491.998,578.646,652.917,0.274,-1.824,0,-2.85,2.91
86,1.43477,driven,583.769,491.998,578.646,652.917,0.274,-1.824,0,-0.92,0.93
87,1.45145,driven,583.769,491.998,578.646,652.917,0.274,-1.824,0,0.39,-0.44
88,1.46813,driven,583.769,491.998,578.652,652.917,0.274,-1.822,0,2.08,-3.68
89,1.48482,driven,583.751,491.998,578.670,652.918,0.267,-1.808,0,3.53,-2.41
90,1.5015,driven,583.751,491.998,578.755,652.921,0.267,-1.778,0,-16.48,31.56
91,1.51818,driven,582.540,491.999,579.901,652.978,-0.164,-0.939,0,-60.43,94.68
92,1.53487,driven,578.077,491.925,582.144,652.873,-1.752,1.447,0,-105.92,154.89
93,1.55155,driven,572.096,491.630,584.425,652.158,-3.883,4.392,0,-135.89,188.19
94,1.56823,driven,565.775,491.076,586.715,650.708,-6.142,7.473,0,-150.18,194.43
95,1.58492,driven,558.319,490.097,588.563,648.231,-8.818,10.827,0,-168.42,196.35
96,1.6016,driven,550.358,488.656,589.268,644.884,-11.698,13.986,0,-175.14,189.53
97,1.61828,driven,541.951,486.679,589.196,640.591,-14.771,17.064,0,-175.65,174.04
98,1.63497,driven,534.910,484.650,589.168,636.232,-17.379,19.695,0,-167.36,145.10
99,1.65165,driven,527.045,481.964,586.954,631.403,-20.337,21.845,0,-151.38,81.70
100,1.66833,driven,521.024,479.593,583.484,627.984,-22.640,22.827,0,-137.88,38.50
101,1.68502,driven,515.366,477.105,577.326,625.705,-24.840,22.634,0,-145.65,28.27
102,1.7017,driven,509.132,474.054,573.580,621.592,-27.310,23.597,0,-162.24,0.03
103,1.71838,driven,501.181,469.660,565.820,617.115,-30.543,23.671,0,-170.55,-19.59
104,1.73507,driven,495.443,466.110,555.452,615.509,-32.945,21.884,0,-163.47,-56.93
105,1.75175,driven,488.920,461.652,548.453,611.241,-35.757,21.701,0,-147.39,-123.72
106,1.76843,driven,483.532,457.598,536.514,609.631,-38.157,19.213,0,-146.58,-148.69
107,1.78512,driven,478.678,453.629,520.260,609.167,-40.388,14.967,0,-138.08,-184.62
108,1.8018,driven,473.462,448.994,511.552,605.423,-42.872,13.685,0,-135.76,-202.72
109,1.81848,driven,469.197,444.885,495.372,603.743,-44.979,9.357,0,-135.23,-201.38
110,1.83517,driven,465.102,440.641,479.109,601.031,-47.078,4.991,0,-119.12,-242.92
111,1.85185,driven,461.324,436.433,467.868,597.300,-49.091,2.330,0,-80.91,-278.40
112,1.86853,driven,459.823,434.675,449.385,595.336,-49.913,-3.717,0,-42.73,-316.57
113,1.88522,driven,459.823,434.675,431.471,593.159,-49.913,-10.143,0,6.36,-387.88
114,1.9019,driven,459.823,434.675,416.887,589.844,-49.913,-15.467,0,77.24,-468.58
115,1.91858,driven,464.079,439.531,395.158,585.033,-47.615,-25.346,0,173.17,-596.24
116,1.93527,driven,471.568,447.206,376.562,577.186,-43.799,-36.164,0,259.49,-664.59
117,1.95195,driven,481.310,455.820,363.486,565.541,-39.170,-47.039,0,293.23,-621.66
118,1.96863,driven,492.590,464.218,357.981,552.544,-34.163,-56.729,0,297.62,-587.07
119,1.98532,driven,504.306,471.457,357.204,536.895,-29.261,-66.018,0,286.19,-528.78
120,2.002,driven,515.883,477.343,360.534,519.626,-24.638,-74.774,0,281.29,-441.73
121,2.01868,driven,527.930,482.289,369.001,508.031,-20.002,-80.799,0,283.79,-345.28
122,2.03537,driven,541.349,486.519,380.840,499.087,-14.993,-85.523,0,296.67,-233.53
123,2.05205,driven,554.703,489.494,393.715,491.462,-10.123,-89.300,0,310.70,-137.01
124,2.06873,driven,569.884,491.465,408.884,491.462,-4.673,-90.001,0,328.88,-45.23
125,2.08542,driven,585.541,491.980,424.541,491.462,0.904,-90.184,0,347.88,49.56
126,2.1021,driven,602.269,490.843,441.294,493.700,6.874,-88.983,0,359.05,153.14
127,2.11878,driven,618.745,487.982,458.352,501.942,12.828,-85.026,0,358.66,275.51
128,2.13547,driven,635.093,483.339,476.898,513.258,18.878,-79.291,0,354.36,393.05
129,2.15215,driven,649.603,477.578,496.187,526.410,24.436,-72.344,0,334.64,513.86
130,2.16883,driven,663.776,470.270,520.633,543.968,30.113,-62.758,0,305.51,568.70
131,2.18552,driven,674.365,463.565,547.532,562.732,34.575,-51.979,0,276.64,608.92
132,2.2022,driven,683.853,456.498,574.194,574.379,38.786,-42.931,0,195.47,732.46
133,2.21888,driven,690.344,450.993,611.651,591.451,41.815,-29.260,0,103.20,840.89
134,2.23557,driven,690.344,450.993,656.456,608.386,41.815,-12.150,0,7.12,972.24
135,2.25225,driven,690.344,450.993,695.205,611.920,41.815,1.730,0,-67.04,1041.56
136,2.26893,driven,687.413,453.552,745.890,603.557,40.431,21.298,0,-94.22,1078.02
137,2.28562,driven,682.618,457.480,785.179,581.586,38.225,39.570,0,-108.36,1090.95
138,2.3023,driven,679.921,459.559,813.185,549.901,37.013,55.866,0,-79.82,938.10
139,2.31898,driven,677.015,461.699,829.847,512.328,35.728,71.672,0,-60.69,845.32
140,2.33567,driven,675.278,462.931,835.259,481.015,34.970,83.551,0,-56.93,757.31
141,2.35235,driven,672.685,464.707,832.580,445.878,33.852,96.716,0,-41.25,661.49
