frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,584,493,586,604,-26.136,1.032,0,0.00,-792.24,1,111.02,19.69,2500,0,0,0
1,0.01668,free_swing,584,493,598,564,-26.136,11.155,0,-0.41,340.76,1,72.37,47.65,2500,1,0,0
2,0.03337,free_swing,584,493,595,578,-26.136,7.374,0,-0.81,891.60,1,85.71,38.00,2500,1,0,0
3,0.05005,free_swing,584,493,597,577,-26.136,8.797,0,-1.22,860.30,1,85.00,38.51,2500,0,0,0
4,0.06673,free_swing,584,492,622,506,-26.278,69.775,0,-1.52,61.83,1,40.50,70.70,2500,1,0,0
5,0.08342,free_swing,584,493,601,566,-26.136,13.109,0,-1.52,-896.28,1,74.95,45.78,2500,1,0,0
6,0.1001,free_swing,584,492,596,588,-26.278,7.125,0,-1.22,-873.61,1,96.75,30.01,2500,0,0,0
7,0.11678,free_swing,584,492,594,549,-26.278,9.951,0,-3.01,321.97,1,57.87,58.14,2500,1,0,0
8,0.13347,free_swing,584,492,602,551,-26.278,16.966,0,2.26,81.41,1,61.68,55.38,2500,1,0,0
9,0.15015,free_swing,584,492,594,579,-26.278,6.557,0,3.48,-40.90,1,87.57,36.65,2500,0,0,0
10,0.16683,free_swing,584,493,600,556,-26.136,14.250,0,4.22,-31.96,1,65.00,52.98,2500,0,0,0
11,0.18352,free_swing,584,493,596,559,-26.136,10.305,0,0.00,-95.21,1,67.08,51.47,2500,0,0,0
12,0.2002,free_swing,584,493,596,570,-26.136,8.858,0,-4.22,-247.56,1,77.93,43.62,2500,0,0,0
13,0.21688,free_swing,584,492,586,584,-26.278,1.245,0,-3.48,-305.27,1,92.02,33.43,2500,0,0,0
14,0.23357,free_swing,584,492,593,600,-26.278,4.764,0,-1.52,389.79,1,108.37,21.60,2500,1,0,0
15,0.25025,free_swing,584,492,586,598,-26.278,1.081,0,0.00,587.73,1,106.02,23.30,2500,0,0,0
16,0.26693,free_swing,584,492,600,516,-26.278,33.690,0,3.02,73.95,1,28.84,79.13,2500,1,0,0
17,0.28362,free_swing,584,492,599,569,-26.278,11.023,0,0.41,-363.24,1,78.45,43.25,2500,1,0,0
18,0.3003,free_swing,584,493,589,603,-26.136,2.603,0,-4.31,-470.85,1,110.11,20.34,2500,0,0,0
19,0.31698,free_swing,583,493,594,586,-26.423,6.746,0,-4.70,131.41,1,93.65,32.25,2500,1,0,0
20,0.33367,free_swing,583,493,599,589,-26.423,9.462,0,2.76,159.79,1,97.32,29.59,2500,0,0,0
21,0.35035,free_swing,584,492,595,597,-26.278,5.981,0,4.70,-130.19,1,105.57,23.62,2500,1,0,0
22,0.36703,free_swing,584,493,597,558,-26.136,11.310,0,0.31,-103.24,1,66.29,52.05,2500,0,0,0
23,0.38372,free_swing,583,493,592,596,-26.423,4.994,0,-4.27,1271.15,1,103.39,25.20,2500,1,0,0
24,0.4004,free_swing,584,492,610,543,-26.278,27.013,0,-4.57,1210.05,1,57.25,58.59,2500,0,0,0
25,0.41708,free_swing,583,493,623,502,-26.423,77.320,0,2.56,-18.48,1,41.00,70.34,2500,1,0,0
26,0.43377,free_swing,583,493,608,546,-26.423,25.253,0,-1.83,-1100.84,1,58.60,57.61,2500,1,0,0
27,0.45045,free_swing,584,492,595,571,-26.278,7.927,0,-4.97,-1051.15,1,79.76,42.30,2500,0,0,0
28,0.46713,free_swing,583,492,600,541,-26.565,19.134,0,-0.89,-21.70,1,51.87,62.48,2500,1,0,0
29,0.48382,free_swing,583,492,597,587,-26.565,8.383,0,5.91,-46.87,1,96.03,30.53,2500,0,0,0
30,0.5005,free_swing,584,493,587,590,-26.136,1.771,0,15.10,-244.35,1,97.05,29.79,2500,0,0,0
31,0.51718,free_swing,584,493,598,564,-26.136,11.155,0,4.36,-133.16,1,72.37,47.65,2500,0,0,0
32,0.53387,free_swing,585,492,582,591,-25.989,-1.736,0,-2.70,-90.19,1,99.05,28.35,2500,0,0,0
33,0.55055,free_swing,584,492,580,632,-26.278,-1.637,0,-6.60,-55.66,0,140.06,1.32,2500,0,0,0
34,0.56723,free_swing,584,493,592,588,-26.136,4.814,0,-2.84,61.71,1,95.34,31.03,2500,0,0,0
35,0.58392,free_swing,583,493,585,592,-26.423,1.157,0,-1.54,79.08,1,99.02,28.37,2500,0,0,0
36,0.6006,free_swing,584,493,583,567,-26.136,-0.774,0,-0.74,69.95,1,74.01,46.46,2500,0,0,0
37,0.61728,free_swing,583,493,591,540,-26.423,9.660,0,4.57,-15.08,1,47.68,65.51,2500,0,0,0
38,0.63397,free_swing,584,493,588,574,-26.136,2.827,0,2.46,178.17,1,81.10,41.33,2500,0,0,0
39,0.65065,free_swing,584,493,587,619,-26.136,1.364,0,4.57,87.37,0,126.04,8.82,2500,0,0,0
40,0.66733,free_swing,584,493,602,549,-26.136,17.819,0,0.00,-372.99,1,58.82,57.45,2500,1,0,0
41,0.68402,free_swing,584,493,587,585,-26.136,1.868,0,-3.07,816.80,1,92.05,33.41,2500,1,0,0
42,0.7007,free_swing,584,493,580,630,-26.136,-1.672,0,-8.53,650.56,0,137.06,0.85,2500,0,0,0
43,0.71738,free_swing,583,493,611,504,-26.423,68.552,0,-3.96,29.84,1,30.08,78.24,2500,1,0,0
44,0.73407,free_swing,583,493,583,618,-26.423,0.000,0,3.96,-814.25,1,125.00,9.57,2500,1,0,0
45,0.75075,free_swing,584,493,581,616,-26.136,-1.397,0,9.28,-1025.84,1,123.04,10.99,2500,1,0,0
46,0.76743,free_swing,584,493,593,571,-26.136,6.582,0,1.55,304.32,1,78.52,43.20,2500,1,0,0
47,0.78412,free_swing,584,493,580,618,-26.136,-1.833,0,-5.72,-72.91,1,125.06,9.53,2500,1,0,0
48,0.8008,free_swing,584,492,579,599,-26.278,-2.675,0,-1.22,-112.01,1,107.12,22.51,2500,0,0,0
49,0.81748,free_swing,584,492,586,595,-26.278,1.112,0,0.44,50.24,1,103.02,25.47,2500,0,0,0
50,0.83417,free_swing,584,493,579,594,-26.136,-2.834,0,0.00,-22.57,1,101.12,26.84,2500,0,0,0
51,0.85085,free_swing,584,492,582,618,-26.278,-0.909,0,0.30,55.50,0,126.02,8.84,2500,0,0,0
52,0.86753,free_swing,584,492,583,584,-26.278,-0.623,0,1.20,93.01,1,92.01,33.44,2500,0,0,0
53,0.88422,free_swing,584,493,590,594,-26.136,3.400,0,-4.57,33.96,1,101.18,26.81,2500,0,0,0
54,0.9009,free_swing,584,492,583,611,-26.278,-0.481,0,-3.66,-31.00,1,119.00,13.91,2500,0,0,0
55,0.91758,free_swing,583,492,586,584,-26.565,1.868,0,-0.30,-50.56,1,92.05,33.41,2500,0,0,0
56,0.93427,free_swing,584,493,583,610,-26.136,-0.490,0,3.96,57.45,1,117.00,15.36,2500,0,0,0
57,0.95095,free_swing,584,492,586,575,-26.278,1.380,0,4.88,30.34,1,83.02,39.94,2500,0,0,0
58,0.96763,free_swing,584,492,587,552,-26.278,2.862,0,-2.55,0.04,1,60.07,56.54,2500,0,0,0
59,0.98432,free_swing,584,493,586,580,-26.136,1.317,0,4.51,12.83,1,87.02,37.05,2500,0,0,0
60,1.001,free_swing,584,492,586,622,-26.278,0.881,0,-3.82,116.53,0,130.02,5.94,2500,0,0,0
61,1.01768,free_swing,584,493,595,600,-26.136,5.870,0,-8.53,25.51,1,107.56,22.19,2500,0,0,0
62,1.03437,free_swing,583,492,594,606,-26.565,5.511,0,-2.46,-54.70,1,114.53,17.15,2500,0,0,0
63,1.05105,free_swing,583,493,581,634,-26.423,-0.813,0,0.14,-74.90,0,141.01,2.01,2500,0,0,0
64,1.06773,free_swing,584,492,591,600,-26.278,3.708,0,3.01,-20.43,1,108.23,21.71,2500,0,0,0
65,1.08442,free_swing,583,493,587,576,-26.423,2.759,0,-0.43,76.41,1,83.10,39.89,2500,0,0,0
66,1.1011,free_swing,583,493,585,612,-26.423,0.963,0,-1.81,10.67,1,119.02,13.90,2500,0,0,0
67,1.11778,free_swing,584,492,594,599,-26.278,5.339,0,4.57,-14.75,1,107.47,22.26,2500,0,0,0
68,1.13447,free_swing,583,493,587,588,-26.423,2.411,0,3.51,-84.95,1,95.08,31.21,2500,0,0,0
69,1.15115,free_swing,584,493,584,621,-26.136,0.000,0,2.74,31.56,0,128.00,7.40,2500,0,0,0
70,1.16783,free_swing,584,492,588,610,-26.278,1.941,0,-4.22,94.64,1,118.07,14.59,2500,0,0,0
71,1.18452,free_swing,584,492,598,593,-26.278,7.892,0,-6.22,37.26,1,101.97,26.24,2500,0,0,0
72,1.2012,free_swing,583,492,586,609,-26.565,1.469,0,-0.07,80.69,1,117.04,15.33,2500,0,0,0
73,1.21788,free_swing,584,492,594,602,-26.278,5.194,0,-2.62,-7.73,1,110.45,20.10,2500,0,0,0
74,1.23457,free_swing,583,493,599,585,-26.423,9.866,0,-0.13,-19.33,1,93.38,32.45,2500,0,0,0
75,1.25125,free_swing,583,492,586,599,-26.565,1.606,0,4.26,95.42,1,107.04,22.56,2500,0,0,0
76,1.26793,free_swing,584,492,594,581,-26.278,6.411,0,5.16,235.82,1,89.56,35.21,2500,0,0,0
77,1.28462,free_swing,584,493,601,548,-26.136,17.176,0,-3.22,105.06,1,57.57,58.35,2500,0,0,0
78,1.3013,free_swing,583,492,598,572,-26.565,10.620,0,-10.49,-215.46,1,81.39,41.12,2500,1,0,0
79,1.31798,free_swing,583,492,590,607,-26.565,3.483,0,-6.84,-227.31,1,115.21,16.65,2500,0,0,0
