frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
186,3.1031,driven,487.562,460.663,643.139,502.095,-36.355,75.088,0,-332.82,-296.36
187,3.11978,driven,475.680,451.014,625.592,509.730,-41.804,68.611,0,-302.90,-368.80
188,3.13647,driven,466.373,441.992,608.114,518.349,-46.418,61.688,0,-258.20,-442.56
189,3.15315,driven,459.363,434.125,591.086,526.699,-50.169,54.901,0,-167.17,-502.01
190,3.16983,driven,455.462,429.260,569.624,542.786,-52.388,45.160,0,-84.93,-541.32
191,3.18652,driven,455.462,429.260,548.955,560.333,-52.388,35.500,0,1.32,-591.87
192,3.2032,driven,455.462,429.260,527.529,573.230,-52.388,26.591,0,96.52,-626.95
193,3.21988,driven,460.376,435.328,499.330,591.544,-49.609,14.002,0,205.94,-751.89
194,3.23657,driven,469.227,444.915,472.772,605.876,-44.964,1.262,0,344.37,-921.56
195,3.25325,driven,482.391,456.693,438.881,611.703,-38.675,-15.679,0,445.20,-1041.01
196,3.26993,driven,501.526,469.863,411.910,603.617,-30.401,-33.822,0,480.94,-1057.57
197,3.28662,driven,521.653,479.854,397.135,581.915,-22.398,-50.660,0,435.09,-911.47
198,3.3033,driven,538.120,485.618,393.498,556.367,-16.186,-63.932,0,347.27,-731.85
199,3.31998,driven,552.434,489.072,397.138,531.546,-10.944,-74.704,0,292.18,-589.71
200,3.33667,driven,565.714,491.069,405.677,508.653,-6.163,-83.730,0,303.58,-491.33
201,3.35335,driven,580.157,491.975,419.194,488.517,-1.012,-91.231,0,337.84,-393.10
202,3.37003,driven,597.954,491.304,438.121,471.957,5.329,-96.902,0,364.86,-288.62
203,3.38672,driven,614.567,488.875,456.401,458.804,11.307,-100.765,0,365.05,-186.88
204,3.4034,driven,630.952,484.693,474.028,448.695,17.328,-102.920,0,359.10,-59.01
205,3.42008,driven,646.847,478.799,490.061,442.204,23.364,-103.138,0,386.12,85.60
206,3.43677,driven,663.400,470.488,504.921,442.108,29.959,-100.153,0,403.92,186.11
207,3.45345,driven,680.279,459.288,520.194,442.144,37.173,-96.113,0,417.94,283.85
208,3.47013,driven,694.088,447.536,533.167,442.493,43.629,-91.795,0,410.34,359.75
209,3.48682,driven,707.478,433.109,547.383,450.157,50.638,-83.922,0,383.92,438.45
210,3.5035,driven,717.375,419.681,560.760,457.001,56.577,-76.597,0,343.02,503.55
211,3.52018,driven,724.525,407.756,575.255,468.083,61.527,-67.994,0,233.74,558.89
212,3.53687,driven,728.810,399.268,591.945,484.057,64.911,-58.221,0,110.83,565.40
