t_s,theta1_deg,omega1_deg_s
134.5275,17.3668,-90.0520
135.8754,26.7452,28.7030
136.9271,-27.8408,58.8687
138.2614,-20.8689,-56.6477
139.6041,-8.1348,-148.4744
140.3081,-9.5278,-248.1104
140.9449,7.1646,-149.5355
142.2857,18.3074,-65.5830
143.6212,24.8892,14.7718
144.6833,-24.8440,108.3384
144.9114,21.9960,142.3534
145.9897,-24.0343,6.6988
147.3167,-17.6793,-70.4742
148.6476,-9.4505,-127.4852
149.9759,0.3779,-143.8695
151.3042,8.4469,-123.2380
152.6296,14.9610,-78.2666
153.9524,19.3512,-34.1992
155.2700,22.2876,11.6315
156.5764,23.2604,60.9253
157.6374,-22.0647,103.8248
157.8450,17.6332,153.2644
158.9312,-22.9736,47.3794
160.2354,-21.4993,12.2879
161.5420,-19.7189,-14.1433
162.8496,-17.7084,-37.5027
164.1560,-16.1051,-49.8257
165.4600,-14.5147,-64.5628
166.7629,-13.2008,-74.8654
168.0643,-12.1141,-79.9696
169.3652,-11.3738,-78.9137
170.6638,-10.9325,-82.2481
171.9621,-10.8825,-82.8452
173.2605,-11.0246,-79.4854
174.5555,-11.5291,-75.8207
175.8503,-12.2532,-67.3104
177.1440,-13.1932,-57.2700
178.4368,-14.2618,-44.1525
179.7271,-15.6363,-32.1796
181.0187,-16.8687,-12.0988
182.3071,-17.7109,9.6129
183.6009,-18.2845,40.5568
184.9026,-17.4380,81.0950
186.3973,16.2843,96.1885
187.7024,17.3647,37.7688
188.9894,15.9936,2.4533
190.2695,13.5232,-25.6112
191.5473,9.8805,-56.3789
192.8217,5.6451,-78.9309
194.0939,0.7099,-84.5959
195.3660,-4.5910,-77.6397
196.6391,-9.8140,-52.7026
197.9144,-13.8655,-11.8970
199.1999,-16.0337,42.7898
200.6820,13.3316,98.1351
201.9876,14.5973,15.2267
203.2605,10.8108,-29.9370
204.5270,5.2612,-62.2082
205.7903,-1.5048,-71.2452
207.0524,-7.9438,-48.3773
208.3213,-13.1799,1.6026
209.6228,-12.7634,89.3557
211.0877,13.6998,38.0815
212.3618,10.2733,-24.3934
213.6209,3.5697,-54.0552
214.8784,-3.6992,-59.3712
216.1382,-10.3909,-15.7669
217.4227,-12.8172,62.8466
218.8879,12.5332,51.6081
220.1618,9.1735,-19.0887
221.4178,2.2656,-51.8071
222.6724,-5.6405,-43.0211
223.9385,-11.7251,16.5389
225.3585,6.6884,118.2147
226.6811,10.2733,6.1506
227.9393,3.7466,-40.0317
229.1921,-4.4383,-41.8271
230.4531,-10.6606,16.0810
231.8728,6.9933,108.1331
233.1850,9.1735,-0.9758
234.4374,1.9848,-40.5298
235.6873,-6.0346,-24.8652
236.9576,-10.4462,46.5608
238.3980,9.9671,55.2557
239.6691,5.9906,-20.1432
240.9167,-2.1637,-33.5747
242.1733,-8.9212,9.3688
243.5681,4.3823,107.4824
244.8889,7.6595,-0.0277
246.1403,0.1181,-31.4253
247.3928,-7.4314,-0.3662
248.7239,-3.3062,106.7082
250.1022,7.7810,12.1074
251.3566,0.9444,-28.7514
252.6084,-6.7305,1.6295
253.9375,-3.1298,104.6859
255.3102,7.1885,15.0627
256.5625,0.4435,-22.3573
257.8164,-6.7305,8.9653
259.1672,0.1724,101.4532
260.5103,5.9907,7.2282
261.7595,-1.0183,-20.5473
263.0198,-7.1334,26.8453
264.4141,5.2900,75.3810
265.7049,4.2364,-1.3977
266.9543,-2.9178,-9.2681
268.2314,-6.5148,56.7252
269.6277,6.3400,44.8047
270.8943,1.7678,-8.5197
272.1497,-4.9392,7.9060
273.4818,-1.0356,86.7089
274.8299,4.9392,16.8946
276.0855,-1.4144,-5.0816
277.3540,-5.9243,39.4330
278.7409,5.0206,52.6919
280.0184,2.1211,-2.7535
281.2729,-4.2364,7.7541
282.5993,-1.0354,79.4907
283.9418,4.0561,17.9584
285.1993,-1.4144,0.8012
286.4782,-4.5736,46.9743
287.8497,4.3984,47.1633
289.1248,1.0609,2.6513
290.3870,-4.3013,22.2102
291.7356,1.6231,67.0485
293.0454,2.8271,13.9226
294.3053,-2.4742,12.6059
295.6067,-2.6985,63.9431
296.9631,3.5269,31.7827
298.2286,-0.7073,5.3283
299.5078,-3.8724,41.7606
300.8670,3.1699,47.7768
302.1517,1.0587,7.3026
303.4200,-3.1748,29.6216
304.7598,1.2859,56.9331
306.0667,1.9991,17.3676
307.3340,-2.2567,18.2040
308.6474,-1.0480,55.4998
309.9794,2.5385,26.7608
311.2477,-1.0609,14.7519
312.5417,-2.2835,48.9934
313.8840,2.5546,34.7143
315.1615,-0.0705,15.5766
316.4456,-2.2835,36.9472
317.7838,1.7532,44.6180
319.0754,0.4939,14.6371
320.3537,-2.1145,33.0463
321.6823,0.8186,47.0446
322.9892,1.0577,22.3975
324.2675,-1.5519,22.0034
325.5836,-0.1751,47.8600
326.8997,1.5519,26.7158
328.1813,-0.9878,21.6251
329.4849,-0.8186,43.2054
330.8053,1.4056,31.3569
332.0902,-0.5289,20.5806
333.3874,-1.2300,39.0380
334.7092,1.0544,34.5428
335.9990,-0.0705,20.2112
337.2913,-1.2300,36.0274
338.6104,0.5847,35.7456
339.9062,0.0000,25.4300
341.1993,-0.8813,32.4003
342.5129,0.4408,37.6680
343.8142,0.4408,25.4325
345.1074,-0.7933,28.3042
346.4169,0.1757,36.0325
347.7223,0.5289,26.5002
349.0154,-0.7031,26.6158
350.3250,0.0000,34.5200
351.6345,0.7017,27.6158
352.9276,-0.3516,27.1251
354.2289,-0.3516,33.5079
355.5385,0.3525,29.6504
356.8343,-0.1174,25.0887
358.1328,-0.3516,31.8050
359.4423,0.3505,32.0889
360.7396,-0.0881,25.4474
362.0368,-0.5289,29.7055
363.3463,0.0000,29.7600
364.6435,-0.0881,26.8815
365.9434,-0.2337,28.8000
367.2461,-0.0881,29.2356
368.5514,0.3505,26.6497
369.8473,-0.2337,27.2662
371.1541,0.0000,29.6300
372.4554,0.0000,26.3700
373.7568,-0.3505,24.2008
375.0581,-0.3505,30.9895
376.3649,0.1174,26.7815
377.6648,-0.1758,27.9674
378.9661,-0.2644,28.5308
380.2688,0.1174,28.2836
381.5701,0.1174,25.4221
382.8714,-0.2348,26.4506
384.1727,0.1174,26.1334
385.4740,0.1174,25.0064
386.7739,-0.1758,26.0239
388.0766,0.1174,26.1334
389.3779,0.1174,25.4267
390.6792,-0.1168,26.2349
391.9805,0.1174,24.5982
393.2818,0.1174,23.9246
394.5817,0.0881,26.3562
395.8844,-0.1168,25.8418
397.1857,0.1174,26.2551
398.4870,-0.1168,26.6600
399.7883,-0.2348,25.4234
401.0952,-0.1174,25.8470
402.3965,-0.1174,26.2551
403.6978,-0.1174,23.9246
404.9990,0.1168,26.6600
406.2976,-0.1757,26.0541
407.5989,-0.1757,26.0541
408.8974,-0.2348,25.8499
410.1987,-0.1164,26.6567
411.5000,-0.2348,25.8499
412.8013,0.1174,26.2551
414.1026,-0.2348,25.8499
415.4039,-0.1168,26.6600
416.7052,-0.1168,26.6200
418.0065,0.1174,24.7531
419.3078,-0.1168,26.6600
420.6091,0.1174,25.1800
421.9104,-0.1168,26.6600
423.2117,0.1174,26.2551
424.5130,-0.2348,26.2667
425.8143,-0.2348,26.2667
427.1156,-0.2348,22.9364
428.4169,-0.2348,25.1407
429.7182,-0.2348,25.1407
431.0195,0.1174,27.0869
432.3208,-0.1168,24.5698
433.6221,-0.1168,24.5235
434.9234,0.0000,21.5506
436.2247,0.1174,25.4053
437.5204,0.0000,22.4400
438.8217,0.0000,22.4400
440.1230,0.0000,21.2000
441.4243,0.0000,22.4400
442.7256,0.0000,21.2000
444.0269,0.0000,21.2000
445.3282,0.0000,22.4400
446.6295,0.0000,19.9900
447.9308,0.0000,22.4400
449.2321,0.0000,21.2300
450.5334,0.0000,19.0400
451.8347,0.0000,21.2300
453.1360,0.0000,19.0400
454.4373,0.0000,20.3700
455.7386,0.0000,22.4400
457.0399,0.0000,21.2300
458.3412,0.0000,22.4400
459.6425,0.0000,22.4400
460.9438,0.0000,21.2300
462.2396,-0.1174,22.4600
463.5409,-0.1174,18.9222
464.8422,-0.1174,20.3098
466.1407,-0.1757,18.6329
467.4420,-0.1757,20.3296
468.7433,-0.1757,19.1154
470.0446,-0.1757,18.6329
471.3459,-0.1757,15.2818
472.6472,-0.1764,20.7412
473.9513,-0.1174,20.9248
475.2581,0.0000,19.0600
476.5594,0.0000,16.8700
477.8607,0.0000,16.8700
479.1620,0.0000,16.8700
480.4550,-0.1757,18.6329
481.7563,-0.1757,18.6329
483.0576,-0.1757,17.6009
484.3589,-0.1757,18.6329
485.6602,-0.1757,15.8977
486.9615,0.0000,16.9950
488.2628,0.0000,16.9950
489.5613,-0.2348,17.8067
490.8626,0.0000,17.0100
492.1583,0.0000,15.7700
493.4596,0.0000,20.2900
494.7609,0.0000,18.2300
496.0622,0.0000,14.8200
497.3635,0.0000,14.8200
498.6648,0.0000,17.0100
499.9661,0.0000,18.2300
501.2674,0.0000,16.0300
502.5687,0.0000,16.0300
503.8700,0.0000,17.0100
505.1713,0.0000,12.7400
506.4726,0.0000,16.0300
507.7739,0.0000,16.0300
509.0752,0.0000,16.0300
510.3765,0.0000,16.0300
511.6778,0.0000,13.9600
512.9791,0.0000,14.8400
514.2721,-0.1757,14.8382
