t_s,theta1_deg,omega1_deg_s
3.7243,-119.8734,-184.4521
11.1365,86.8387,307.3126
11.3137,108.4901,307.2374
13.0386,62.4349,529.1048
13.9143,-63.8561,568.4944
14.5879,108.6763,833.4144
17.5427,78.6235,216.4757
19.5808,-38.4627,756.9136
19.8714,90.8831,-294.5406
24.5029,-81.3076,164.3222
27.4241,83.3713,119.8228
32.7188,-41.7164,936.0905
34.2041,67.6777,120.0376
