frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,584,492,587,608,-26.278,1.481,0,4.42,-32.99,1,116.04,16.53,2500,0,0,0
1,0.01668,free_swing,584,492,586,630,-26.278,0.830,0,2.34,-6.80,0,138.01,0.72,2500,0,0,0
2,0.03337,free_swing,584,492,587,604,-26.278,1.534,0,1.65,5.69,1,112.04,19.40,2500,0,0,0
3,0.05005,free_swing,585,492,586,627,-25.989,0.424,0,2.36,4.47,0,135.00,2.89,2500,0,0,0
4,0.06673,free_swing,584,492,589,619,-26.278,2.255,0,5.33,-153.36,0,127.10,8.57,2500,0,0,0
5,0.08342,free_swing,585,492,585,618,-25.989,0.000,0,4.41,367.58,1,126.00,9.36,2500,1,0,0
6,0.1001,free_swing,585,493,585,617,-25.849,0.000,0,3.87,283.46,1,124.00,10.80,2500,0,0,0
7,0.11678,free_swing,585,492,604,534,-25.989,24.341,0,0.30,-59.06,1,46.10,66.84,2500,1,0,0
8,0.13347,free_swing,585,492,581,619,-25.989,-1.804,0,-4.91,-323.62,1,127.06,8.60,2500,1,0,0
9,0.15015,free_swing,585,493,581,612,-25.849,-1.925,0,-2.49,-365.65,1,119.07,14.35,2500,0,0,0
10,0.16683,free_swing,584,492,589,590,-26.278,2.921,0,-2.76,403.24,1,98.13,29.41,2500,1,0,0
11,0.18352,free_swing,585,492,588,608,-25.989,1.481,0,-3.37,103.34,1,116.04,16.53,2500,1,0,0
12,0.2002,free_swing,584,493,600,564,-26.136,12.700,0,-3.26,-112.23,1,72.78,47.65,2500,1,0,0
13,0.21688,free_swing,584,492,585,620,-26.278,0.448,0,-1.96,603.07,1,128.00,7.92,2500,1,0,0
14,0.23357,free_swing,584,492,599,566,-26.278,11.459,0,3.24,480.62,1,75.50,45.69,2500,0,0,0
15,0.25025,free_swing,585,492,610,519,-25.989,42.797,0,0.00,240.83,1,36.80,73.53,2500,1,0,0
16,0.26693,free_swing,584,492,601,586,-26.278,10.251,0,-1.72,-508.97,1,95.52,31.28,2500,1,0,0
17,0.28362,free_swing,584,492,601,561,-26.278,13.841,0,-3.39,-738.26,1,71.06,48.88,2500,1,0,0
18,0.3003,free_swing,584,493,590,573,-26.136,4.289,0,3.78,-86.58,1,80.22,42.29,2500,1,0,0
19,0.31698,free_swing,584,492,583,611,-26.278,-0.481,0,-1.51,-91.45,1,119.00,14.39,2500,0,0,0
