frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,576,492,590,603,-28.535,7.189,0,-0.00,727.30,1,111.88,23.42,2500,0,0,0
1,0.01668,free_swing,576,492,607,550,-28.535,28.124,0,0.79,125.14,1,65.76,54.98,2500,1,0,0
2,0.03337,free_swing,576,492,594,599,-28.535,9.549,0,1.58,-234.84,1,108.50,25.73,2500,1,0,0
3,0.05005,free_swing,576,492,591,598,-28.535,8.054,0,2.37,-352.66,1,107.06,26.72,2500,0,0,0
4,0.06673,free_swing,577,492,591,599,-28.258,7.454,0,4.42,114.86,1,107.91,26.13,2500,1,0,0
5,0.08342,free_swing,576,492,593,603,-28.535,8.707,0,0.00,33.86,1,112.29,23.13,2500,0,0,0
6,0.1001,free_swing,577,492,595,595,-28.258,9.913,0,-4.42,82.91,1,104.56,28.42,2500,0,0,0
7,0.11678,free_swing,576,492,589,574,-28.535,9.009,0,-2.37,37.42,1,83.02,43.17,2500,0,0,0
8,0.13347,free_swing,576,492,599,596,-28.535,12.470,0,-5.87,-78.13,1,106.51,27.09,2500,0,0,0
9,0.15015,free_swing,576,492,591,595,-28.535,8.286,0,4.42,-93.31,1,104.09,28.75,2500,0,0,0
10,0.16683,free_swing,576,492,587,601,-28.535,5.763,0,8.24,-44.06,1,109.55,25.01,2500,0,0,0
11,0.18352,free_swing,577,492,593,592,-28.258,9.090,0,2.37,145.22,1,101.27,30.68,2500,0,0,0
12,0.2002,free_swing,577,492,595,591,-28.258,10.305,0,-0.86,148.51,1,100.62,31.12,2500,0,0,0
13,0.21688,free_swing,576,492,599,592,-28.535,12.953,0,0.00,-80.28,1,102.61,29.76,2500,1,0,0
14,0.23357,free_swing,577,492,593,575,-28.258,10.911,0,-0.59,-32.31,1,84.53,42.14,2500,0,0,0
15,0.25025,free_swing,577,492,586,581,-28.258,5.774,0,0.59,-111.83,1,89.45,38.77,2500,0,0,0
16,0.26693,free_swing,576,492,595,577,-28.535,12.600,0,-1.45,-33.94,1,87.10,40.38,2500,0,0,0
17,0.28362,free_swing,577,492,582,578,-28.258,3.327,0,3.82,-145.56,1,86.15,41.03,2500,0,0,0
18,0.3003,free_swing,577,492,585,559,-28.258,6.809,0,4.42,-171.59,1,67.48,53.81,2500,0,0,0
19,0.31698,free_swing,577,492,578,608,-28.258,0.494,0,-2.23,239.97,1,116.00,20.59,2500,1,0,0
20,0.33367,free_swing,577,492,588,577,-28.258,7.374,0,2.38,154.66,1,85.71,41.33,2500,0,0,0
21,0.35035,free_swing,577,492,593,551,-28.258,15.173,0,2.06,31.56,1,61.13,58.15,2500,0,0,0
22,0.36703,free_swing,577,493,585,599,-28.109,4.316,0,0.00,-207.01,1,106.30,27.23,2500,1,0,0
23,0.38372,free_swing,577,492,587,609,-28.258,4.885,0,-2.06,-77.74,1,117.43,19.62,2500,0,0,0
24,0.4004,free_swing,577,492,585,567,-28.258,6.089,0,-2.38,164.26,1,75.43,48.37,2500,1,0,0
25,0.41708,free_swing,577,492,590,574,-28.258,9.009,0,0.00,-31.65,1,83.02,43.17,2500,0,0,0
26,0.43377,free_swing,577,492,590,583,-28.258,8.130,0,2.38,143.76,1,91.92,37.08,2500,0,0,0
27,0.45045,free_swing,577,492,588,592,-28.258,6.277,0,2.06,251.53,1,100.60,31.13,2500,0,0,0
28,0.46713,free_swing,577,493,597,548,-28.109,19.983,0,0.00,3.83,1,58.52,59.94,2500,1,0,0
29,0.48382,free_swing,577,492,593,564,-28.258,12.529,0,-1.27,-342.12,1,73.76,49.51,2500,1,0,0
30,0.5005,free_swing,577,492,577,638,-28.258,0.000,0,-6.23,-446.36,0,146.00,0.06,2500,0,0,0
31,0.51718,free_swing,577,492,577,632,-28.258,0.000,0,1.70,-46.61,1,140.00,4.17,2500,1,0,0
32,0.53387,free_swing,577,491,581,626,-28.408,1.697,0,9.08,134.53,0,135.06,7.55,2500,0,0,0
33,0.55055,free_swing,578,492,584,613,-27.979,2.839,0,3.53,123.29,1,121.15,17.07,2500,0,0,0
34,0.56723,free_swing,578,492,585,596,-27.979,3.851,0,-4.99,12.34,1,104.24,28.65,2500,0,0,0
35,0.58392,free_swing,577,491,588,595,-28.408,6.038,0,-4.63,-55.95,1,104.58,28.41,2500,0,0,0
36,0.6006,free_swing,577,492,578,604,-28.258,0.512,0,3.72,-87.16,1,112.00,23.33,2500,0,0,0
37,0.61728,free_swing,578,492,583,608,-27.979,2.468,0,0.79,45.73,1,116.11,20.52,2500,0,0,0
38,0.63397,free_swing,577,492,583,632,-28.258,2.454,0,-3.86,34.28,0,140.13,4.08,2500,0,0,0
39,0.65065,free_swing,577,491,587,589,-28.408,5.826,0,-5.06,-10.38,1,98.51,32.57,2500,0,0,0
40,0.66733,free_swing,578,491,577,630,-28.129,-0.412,0,1.46,-17.05,0,139.00,4.85,2500,0,0,0
41,0.68402,free_swing,577,491,586,584,-28.408,5.528,0,0.61,101.27,1,93.43,36.04,2500,0,0,0
42,0.7007,free_swing,577,492,584,586,-28.258,4.259,0,0.68,255.62,1,94.26,35.48,2500,0,0,0
43,0.71738,free_swing,577,492,591,568,-28.258,10.437,0,-1.35,-28.31,1,77.28,47.10,2500,1,0,0
44,0.73407,free_swing,577,492,591,576,-28.258,9.462,0,-4.61,-168.14,1,85.16,41.71,2500,0,0,0
45,0.75075,free_swing,576,492,576,619,-28.535,0.000,0,0.00,-207.67,1,127.00,13.06,2500,0,0,0
46,0.76743,free_swing,577,492,581,614,-28.258,1.878,0,3.82,-48.65,1,122.07,16.44,2500,0,0,0
47,0.78412,free_swing,577,492,583,611,-28.258,2.886,0,4.42,50.57,1,119.15,18.44,2500,0,0,0
48,0.8008,free_swing,577,492,579,613,-28.258,0.947,0,-1.45,-37.36,1,121.02,17.16,2500,0,0,0
49,0.81748,free_swing,577,492,580,614,-28.258,1.409,0,-1.46,-5.18,1,122.04,16.46,2500,0,0,0
50,0.83417,free_swing,577,492,581,632,-28.258,1.637,0,4.45,28.50,0,140.06,4.13,2500,0,0,0
51,0.85085,free_swing,577,492,582,606,-28.258,2.511,0,3.85,111.77,1,114.11,21.89,2500,0,0,0
52,0.86753,free_swing,578,492,585,605,-27.979,3.545,0,-1.46,136.99,1,113.22,22.50,2500,0,0,0
53,0.88422,free_swing,577,492,595,616,-28.258,8.259,0,0.60,11.75,1,125.30,14.23,2500,0,0,0
54,0.9009,free_swing,577,492,589,617,-28.258,5.484,0,-2.06,-83.96,1,125.57,14.04,2500,0,0,0
55,0.91758,free_swing,578,492,583,628,-27.979,2.106,0,4.45,-119.83,0,136.09,6.84,2500,0,0,0
56,0.93427,free_swing,577,492,585,632,-28.258,3.270,0,5.23,-60.19,0,140.23,4.01,2500,0,0,0
57,0.95095,free_swing,578,492,581,607,-27.979,1.494,0,-3.77,-82.96,1,115.04,21.25,2500,0,0,0
58,0.96763,free_swing,578,492,578,621,-27.979,0.000,0,-2.08,105.69,1,129.00,11.70,2500,0,0,0
59,0.98432,free_swing,577,491,580,610,-28.408,1.444,0,-7.02,191.63,1,119.04,18.52,2500,0,0,0
60,1.001,free_swing,577,493,594,583,-28.109,10.697,0,1.46,76.33,1,91.59,37.30,2500,0,0,0
61,1.01768,free_swing,577,492,587,622,-28.258,4.399,0,3.85,-38.04,1,130.38,10.75,2500,0,0,0
62,1.03437,free_swing,577,493,586,632,-28.109,3.705,0,-3.16,-126.82,0,139.29,4.65,2500,0,0,0
63,1.05105,free_swing,577,492,590,616,-28.258,5.985,0,-1.28,40.88,1,124.68,14.65,2500,0,0,0
64,1.06773,free_swing,577,492,583,621,-28.258,2.663,0,-3.15,8.14,1,129.14,11.60,2500,0,0,0
65,1.08442,free_swing,577,492,587,598,-28.258,5.389,0,3.15,-84.66,1,106.47,27.12,2500,0,0,0
66,1.1011,free_swing,577,492,584,619,-28.258,3.155,0,2.06,-75.96,1,127.19,12.93,2500,0,0,0
67,1.11778,free_swing,577,493,576,635,-28.109,-0.403,0,0.00,-48.19,0,142.00,2.79,2500,0,0,0
68,1.13447,free_swing,577,492,581,625,-28.258,1.723,0,0.18,-27.80,0,133.06,8.92,2500,0,0,0
69,1.15115,free_swing,577,492,582,613,-28.258,2.366,0,-9.20,63.61,1,121.10,17.10,2500,0,0,0
70,1.16783,free_swing,577,492,575,595,-28.258,-1.112,0,-5.13,0.24,1,103.02,29.48,2500,0,0,0
71,1.18452,free_swing,576,491,588,628,-28.686,5.006,0,0.00,-2.29,0,137.52,5.86,2500,0,0,0
72,1.2012,free_swing,577,492,577,625,-28.258,0.000,0,5.91,-71.55,0,133.00,8.96,2500,0,0,0
73,1.21788,free_swing,577,492,580,628,-28.258,1.264,0,6.82,155.29,1,136.03,6.88,2500,1,0,0
74,1.23457,free_swing,577,492,581,624,-28.258,1.736,0,-2.24,279.59,0,132.06,9.60,2500,0,0,0
75,1.25125,free_swing,577,492,599,575,-28.258,14.845,0,0.00,-42.67,1,85.87,41.22,2500,1,0,0
76,1.26793,free_swing,577,492,586,629,-28.258,3.759,0,0.00,-156.87,0,137.30,6.02,2500,0,0,0
77,1.28462,free_swing,577,492,574,640,-28.258,-1.161,0,0.00,-165.21,0,148.03,1.33,2500,0,0,0
78,1.3013,free_swing,577,492,591,623,-28.258,6.100,0,0.00,70.37,1,131.75,9.82,2500,1,0,0
79,1.31798,free_swing,577,492,582,615,-28.258,2.328,0,0.00,11.99,1,123.10,15.73,2500,0,0,0
80,1.33467,free_swing,577,492,580,619,-28.258,1.353,0,0.00,-62.21,1,127.04,13.04,2500,0,0,0
81,1.35135,free_swing,577,492,583,597,-28.258,3.270,0,0.00,40.62,1,105.17,28.01,2500,0,0,0
82,1.36803,free_swing,577,492,582,609,-28.258,2.447,0,0.00,-13.68,1,117.11,19.84,2500,0,0,0
83,1.38472,free_swing,577,492,581,602,-28.258,2.083,0,0.00,-91.31,1,110.07,24.65,2500,0,0,0
84,1.4014,free_swing,577,492,578,612,-28.258,0.477,0,0.00,-92.18,1,120.00,17.85,2500,0,0,0
85,1.41808,free_swing,577,492,575,626,-28.258,-0.855,0,0.00,116.41,1,134.01,8.26,2500,1,0,0
86,1.43477,free_swing,577,492,579,602,-28.258,1.042,0,0.79,171.55,1,110.02,24.69,2500,0,0,0
87,1.45145,free_swing,577,492,589,569,-28.258,8.858,0,-2.39,33.90,1,77.93,46.65,2500,0,0,0
88,1.46813,free_swing,577,492,582,615,-28.258,2.328,0,-2.74,-128.22,1,123.10,15.73,2500,0,0,0
89,1.48482,free_swing,577,491,578,595,-28.408,0.551,0,-0.87,-105.28,1,104.00,28.81,2500,0,0,0
90,1.5015,free_swing,577,492,581,629,-28.258,1.672,0,4.64,117.38,1,137.06,6.18,2500,1,0,0
91,1.51818,free_swing,578,491,586,616,-28.129,3.662,0,22.22,15.75,1,125.26,14.26,2500,0,0,0
92,1.53487,free_swing,579,492,587,619,-27.699,3.604,0,36.14,-93.88,1,127.25,12.89,2500,0,0,0
93,1.55155,free_swing,582,493,579,609,-26.707,-1.481,0,53.91,-139.94,1,116.04,20.57,2500,0,0,0
94,1.56823,free_swing,585,493,581,622,-25.849,-1.776,0,85.89,-238.38,1,129.06,11.65,2500,0,0,0
95,1.58492,free_swing,591,492,579,615,-24.228,-5.572,0,112.48,-273.40,1,123.58,15.40,2500,0,0,0
96,1.6016,free_swing,599,492,575,589,-21.801,-13.897,0,130.36,-248.26,1,99.92,31.60,2500,0,0,0
97,1.61828,free_swing,605,491,571,619,-20.041,-14.876,0,114.79,-260.53,0,132.44,9.34,2500,0,0,0
98,1.63497,free_swing,611,490,573,615,-18.217,-16.909,0,75.97,-158.77,1,130.65,10.57,2500,0,0,0
99,1.65165,free_swing,614,489,569,587,-17.333,-24.664,0,37.24,-26.83,1,107.84,26.18,2500,0,0,0
100,1.66833,free_swing,614,489,582,587,-17.333,-18.083,0,-28.57,219.17,1,103.09,29.43,2500,1,0,0
101,1.68502,free_swing,612,489,585,599,-17.996,-13.791,0,-89.78,366.79,1,113.27,22.47,2500,0,0,0
102,1.7017,free_swing,604,491,590,584,-20.358,-8.561,0,-142.50,330.28,1,94.05,35.62,2500,0,0,0
103,1.71838,free_swing,596,491,590,620,-22.850,-2.663,0,-170.39,338.83,1,129.14,11.60,2500,0,0,0
104,1.73507,free_swing,586,491,598,625,-25.840,5.117,0,-180.12,630.36,1,134.54,7.91,2500,1,0,0
105,1.75175,free_swing,575,492,601,612,-28.811,12.225,0,-191.97,656.78,1,122.78,15.95,2500,0,0,0
106,1.76843,free_swing,563,491,612,568,-32.167,32.471,0,-188.38,514.84,1,91.27,37.52,2500,0,0,0
107,1.78512,free_swing,552,489,612,593,-35.261,29.982,0,-187.79,382.33,1,120.07,17.81,2500,0,0,0
108,1.8018,free_swing,542,486,621,589,-38.157,37.488,0,-180.20,179.15,1,129.81,11.14,2500,1,0,0
109,1.81848,free_swing,530,483,620,575,-41.373,44.370,0,-172.64,288.33,1,128.70,11.90,2500,0,0,0
110,1.83517,free_swing,521,479,613,577,-44.009,43.191,0,-158.99,140.61,0,134.42,7.99,2500,0,0,0
111,1.85185,free_swing,512,475,614,565,-46.559,48.576,0,-151.81,96.31,0,136.03,6.88,2500,0,0,0
112,1.86853,free_swing,503,471,609,563,-49.018,49.044,0,-147.80,108.07,0,140.36,3.92,2500,0,0,0
113,1.88522,free_swing,495,465,600,555,-51.633,49.399,0,-136.88,-28.68,0,138.29,5.33,2500,0,0,0
114,1.9019,free_swing,488,461,597,553,-53.604,49.834,0,-128.71,-86.48,0,142.64,2.36,2500,0,0,0
115,1.91858,free_swing,481,456,585,556,-55.733,46.123,0,-123.54,-251.94,0,144.28,1.24,2500,0,0,0
116,1.93527,free_swing,475,450,572,553,-57.885,43.282,0,-120.70,-35.20,1,141.48,3.15,2500,1,0,0
117,1.95195,free_swing,469,445,557,554,-59.780,38.915,0,-111.92,-155.14,0,140.09,4.10,2500,0,0,0
118,1.96863,free_swing,464,440,555,522,-61.511,47.978,0,-106.23,42.70,1,122.49,16.15,2500,0,0,0
119,1.98532,free_swing,460,434,531,550,-63.322,31.470,0,-98.22,-35.58,0,136.00,6.90,2500,0,0,0
120,2.002,free_swing,456,429,536,503,-64.892,47.231,0,-88.79,-287.55,1,108.98,25.40,2500,1,0,0
121,2.01868,free_swing,453,425,511,524,-66.114,30.364,0,-75.71,-422.44,1,114.74,21.46,2500,0,0,0
122,2.03537,free_swing,450,421,495,532,-67.323,22.068,0,-48.45,-736.71,1,119.77,18.01,2500,1,0,0
123,2.05205,free_swing,449,419,475,541,-67.876,12.031,0,-5.27,-523.73,1,124.74,14.61,2500,1,0,0
124,2.06873,free_swing,450,421,456,530,-67.323,3.151,0,50.75,-680.87,1,109.17,25.27,2500,0,0,0
125,2.08542,free_swing,453,425,432,540,-66.114,-10.349,0,107.97,-798.37,1,116.90,19.98,2500,0,0,0
126,2.1021,free_swing,459,432,403,544,-63.886,-26.565,0,163.27,-946.06,1,125.22,14.28,2500,0,0,0
127,2.11878,free_swing,467,442,396,509,-60.698,-46.660,0,205.57,-2681.42,1,97.62,33.17,2500,1,0,1
128,2.13547,free_swing,478,452,425,459,-57.031,-82.476,0,218.78,-2327.40,1,53.46,63.40,2500,1,0,0
129,2.15215,free_swing,489,461,463,372,-53.448,-163.715,0,216.73,-537.19,1,92.72,36.53,2500,1,0,0
130,2.16883,free_swing,500,469,399,453,-49.953,-99.002,0,210.28,762.93,1,102.26,30.00,2500,1,0,0
131,2.18552,free_swing,513,475,384,464,-46.369,-94.874,0,206.98,803.41,1,129.47,11.38,2500,0,0,0
132,2.2022,free_swing,525,480,410,428,-42.997,-114.331,0,208.11,-551.22,1,126.21,13.61,2500,1,0,0
133,2.21888,free_swing,537,485,395,439,-39.472,-107.949,0,217.12,-180.63,1,149.26,2.18,2500,1,0,0
134,2.23557,free_swing,551,488,403,444,-35.676,-106.557,0,235.49,89.65,1,154.40,5.69,2500,1,0,0
135,2.25225,free_swing,566,490,432,425,-31.547,-115.877,0,265.14,-108.91,0,148.93,1.95,2500,0,0,0
136,2.26893,free_swing,582,491,437,444,-26.996,-107.959,0,288.96,-128.64,0,152.43,4.34,2500,0,0,0
137,2.28562,free_swing,600,490,462,430,-21.739,-113.499,0,307.02,132.55,1,150.48,3.01,2500,1,0,0
138,2.3023,free_swing,616,488,482,428,-16.767,-114.121,0,322.20,184.02,0,146.82,0.50,2500,0,0,0
139,2.31898,free_swing,633,483,482,456,-11.237,-100.138,0,330.82,435.72,1,153.39,5.00,2500,1,0,0
