frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,omega_cap_suspect
0,0.0,free_swing,584,493,586,622,-26.136,0.888,0,-4.29,93.01,0,129.02,9.99,2500,0,0,0
1,0.01668,free_swing,583,493,583,640,-26.423,0.000,0,1.02,17.67,0,147.00,2.55,2500,0,0,0
2,0.03337,free_swing,584,493,586,619,-26.136,0.909,0,3.47,-28.12,1,126.02,12.09,2500,0,0,0
3,0.05005,free_swing,585,492,591,612,-25.989,2.862,0,3.05,-44.39,1,120.15,16.18,2500,0,0,0
4,0.06673,free_swing,584,493,580,611,-26.136,-1.941,0,-7.75,-67.84,1,118.07,17.63,2500,0,0,0
5,0.08342,free_swing,584,492,583,628,-26.278,-0.421,0,-4.30,54.68,0,136.00,5.12,2500,0,0,0
6,0.1001,free_swing,584,492,585,592,-26.278,0.573,0,2.73,88.10,1,100.00,30.23,2500,0,0,0
7,0.11678,free_swing,584,493,591,615,-26.136,3.284,0,4.22,-57.68,1,122.20,14.75,2500,0,0,0
8,0.13347,free_swing,584,493,580,634,-26.136,-1.625,0,1.52,-176.49,0,141.06,1.59,2500,0,0,0
9,0.15015,free_swing,584,493,578,599,-26.136,-3.240,0,-0.74,-143.77,1,106.17,25.93,2500,0,0,0
10,0.16683,free_swing,584,493,575,590,-26.136,-5.301,0,2.25,101.20,1,97.42,32.04,2500,1,0,0
11,0.18352,free_swing,584,493,580,621,-26.136,-1.790,0,-6.84,163.75,1,128.06,10.66,2500,0,0,0
12,0.2002,free_swing,584,493,588,572,-26.136,2.899,0,-5.92,126.92,1,79.10,44.82,2500,0,0,0
13,0.21688,free_swing,583,492,586,603,-26.565,1.548,0,2.99,103.88,1,111.04,22.53,2500,0,0,0
14,0.23357,free_swing,584,493,589,580,-26.136,3.289,0,-2.44,93.48,1,87.14,39.20,2500,0,0,0
15,0.25025,free_swing,584,493,592,554,-26.136,7.472,0,-3.30,-15.78,1,61.52,57.08,2500,0,0,0
16,0.26693,free_swing,582,493,590,605,-26.707,4.086,0,-4.20,-129.45,1,112.29,21.66,2500,0,0,0
17,0.28362,free_swing,584,492,583,629,-26.278,-0.418,0,8.62,-99.29,0,137.00,4.42,2500,0,0,0
18,0.3003,free_swing,584,493,588,606,-26.136,2.027,0,9.54,-15.36,1,113.07,21.12,2500,0,0,0
19,0.31698,free_swing,584,493,587,598,-26.136,1.637,0,-1.96,-15.18,1,105.04,26.72,2500,0,0,0
20,0.33367,free_swing,584,492,582,614,-26.278,-0.939,0,-10.30,-17.59,1,122.02,14.88,2500,0,0,0
21,0.35035,free_swing,584,492,585,602,-26.278,0.521,0,-8.99,-48.02,1,110.00,23.26,2500,0,0,0
22,0.36703,free_swing,582,493,586,606,-26.707,2.027,0,-2.81,219.29,1,113.07,21.12,2500,1,0,0
