frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout
0,0.0,driven,659.641,484.963,659.205,637.962,-1.258,-0.163,0
1,0.01668,driven,659.641,484.963,659.205,637.962,-1.258,-0.163,0
2,0.03337,driven,659.641,484.963,659.208,637.963,-1.258,-0.162,0
3,0.05005,driven,659.622,484.963,659.242,637.962,-1.265,-0.142,0
4,0.06673,driven,659.622,484.963,659.248,637.962,-1.265,-0.140,0
5,0.08342,driven,659.622,484.963,659.290,637.962,-1.265,-0.124,0
6,0.1001,driven,659.711,484.965,659.290,637.964,-1.232,-0.158,0
7,0.11678,driven,659.711,484.965,659.290,637.964,-1.232,-0.158,0
8,0.13347,driven,659.711,484.965,659.290,637.964,-1.232,-0.158,0
9,0.15015,driven,659.704,484.964,659.124,637.963,-1.234,-0.217,0
10,0.16683,driven,659.704,484.964,659.122,637.963,-1.234,-0.218,0
11,0.18352,driven,659.651,484.963,659.122,637.962,-1.254,-0.198,0
12,0.2002,driven,659.651,484.963,659.124,637.962,-1.254,-0.197,0
13,0.21688,driven,659.651,484.963,659.122,637.962,-1.254,-0.198,0
14,0.23357,driven,659.651,484.963,658.998,637.962,-1.254,-0.245,0
15,0.25025,driven,659.681,484.964,659.073,637.963,-1.243,-0.228,0
16,0.26693,driven,659.711,484.965,659.032,637.963,-1.232,-0.254,0
17,0.28362,driven,659.736,484.965,659.032,637.964,-1.222,-0.264,0
18,0.3003,driven,659.747,484.965,659.033,637.964,-1.218,-0.267,0
19,0.31698,driven,659.757,484.966,659.033,637.964,-1.215,-0.271,0
20,0.33367,driven,659.757,484.966,659.032,637.964,-1.215,-0.271,0
21,0.35035,driven,659.756,484.966,658.530,637.961,-1.215,-0.459,0
22,0.36703,driven,659.756,484.966,658.488,637.960,-1.215,-0.475,0
23,0.38372,driven,659.756,484.966,658.488,637.960,-1.215,-0.475,0
24,0.4004,driven,659.756,484.966,658.488,637.960,-1.215,-0.475,0
25,0.41708,driven,659.756,484.966,658.488,637.960,-1.215,-0.475,0
26,0.43377,driven,659.669,484.964,658.463,637.959,-1.247,-0.452,0
27,0.45045,driven,659.638,484.963,658.500,637.959,-1.259,-0.426,0
28,0.46713,driven,659.637,484.963,658.500,637.959,-1.259,-0.426,0
29,0.48382,driven,659.637,484.963,658.500,637.959,-1.259,-0.426,0
30,0.5005,driven,659.638,484.963,658.720,637.960,-1.259,-0.344,0
31,0.51718,driven,659.637,484.963,658.770,637.961,-1.259,-0.325,0
32,0.53387,driven,659.637,484.963,658.795,637.961,-1.259,-0.315,0
33,0.55055,driven,659.519,484.960,658.821,637.959,-1.304,-0.261,0
34,0.56723,driven,659.511,484.960,658.896,637.959,-1.307,-0.231,0
35,0.58392,driven,659.511,484.960,658.896,637.959,-1.307,-0.231,0
36,0.6006,driven,659.519,484.960,658.896,637.959,-1.304,-0.233,0
37,0.61728,driven,659.690,484.964,658.863,637.962,-1.239,-0.310,0
38,0.63397,driven,659.690,484.964,658.863,637.962,-1.239,-0.310,0
39,0.65065,driven,659.728,484.965,658.821,637.962,-1.225,-0.340,0
40,0.66733,driven,659.690,484.964,658.765,637.961,-1.239,-0.347,0
41,0.68402,driven,659.606,484.962,658.765,637.960,-1.271,-0.315,0
42,0.7007,driven,659.495,484.960,658.765,637.958,-1.313,-0.273,0
43,0.71738,driven,659.452,484.959,658.765,637.957,-1.329,-0.257,0
44,0.73407,driven,659.451,484.959,658.877,637.958,-1.329,-0.215,0
45,0.75075,driven,659.350,484.956,658.877,637.956,-1.367,-0.177,0
46,0.76743,driven,659.345,484.956,658.651,637.955,-1.369,-0.260,0
47,0.78412,driven,659.345,484.956,658.647,637.955,-1.369,-0.262,0
48,0.8008,driven,659.350,484.956,658.647,637.955,-1.367,-0.263,0
49,0.81748,driven,659.350,484.956,658.647,637.955,-1.367,-0.263,0
50,0.83417,driven,659.460,484.959,658.742,637.957,-1.326,-0.269,0
51,0.85085,driven,659.460,484.959,658.760,637.957,-1.326,-0.262,0
52,0.86753,driven,659.460,484.959,658.760,637.957,-1.326,-0.262,0
53,0.88422,driven,659.334,484.956,658.749,637.955,-1.373,-0.219,0
54,0.9009,driven,659.511,484.960,658.749,637.958,-1.307,-0.285,0
55,0.91758,driven,659.418,484.958,658.749,637.957,-1.342,-0.250,0
56,0.93427,driven,659.418,484.958,658.737,637.957,-1.342,-0.255,0
57,0.95095,driven,659.372,484.957,658.733,637.956,-1.359,-0.239,0
58,0.96763,driven,659.418,484.958,658.733,637.957,-1.342,-0.256,0
59,0.98432,driven,659.418,484.958,658.833,637.957,-1.342,-0.219,0
60,1.001,driven,659.456,484.959,658.853,637.958,-1.327,-0.226,0
61,1.01768,driven,659.485,484.960,658.921,637.959,-1.317,-0.211,0
62,1.03437,driven,659.485,484.960,658.921,637.959,-1.317,-0.211,0
63,1.05105,driven,659.485,484.960,658.853,637.958,-1.317,-0.236,0
64,1.06773,driven,659.467,484.959,658.826,637.958,-1.323,-0.240,0
65,1.08442,driven,659.467,484.959,658.826,637.958,-1.323,-0.240,0
66,1.1011,driven,659.467,484.959,658.826,637.958,-1.323,-0.240,0
67,1.11778,driven,659.494,484.960,658.811,637.958,-1.313,-0.256,0
68,1.13447,driven,659.634,484.963,658.817,637.961,-1.261,-0.306,0
69,1.15115,driven,659.634,484.963,658.826,637.961,-1.261,-0.303,0
70,1.16783,driven,659.547,484.961,658.826,637.959,-1.293,-0.270,0
71,1.18452,driven,659.547,484.961,658.826,637.959,-1.293,-0.270,0
72,1.2012,driven,659.547,484.961,658.895,637.960,-1.293,-0.244,0
73,1.21788,driven,659.547,484.961,658.895,637.960,-1.293,-0.244,0
74,1.23457,driven,659.506,484.960,658.895,637.959,-1.308,-0.229,0
75,1.25125,driven,659.556,484.961,658.856,637.960,-1.290,-0.262,0
76,1.26793,driven,659.572,484.962,658.856,637.960,-1.284,-0.268,0
77,1.28462,driven,659.648,484.963,658.856,637.961,-1.255,-0.297,0
78,1.3013,driven,659.591,484.962,658.921,637.961,-1.277,-0.251,0
79,1.31798,driven,659.591,484.962,659.001,637.961,-1.277,-0.221,0
80,1.33467,driven,659.591,484.962,659.049,637.961,-1.277,-0.203,0
81,1.35135,driven,659.550,484.961,659.090,637.960,-1.292,-0.172,0
82,1.36803,driven,659.475,484.959,659.090,637.959,-1.320,-0.144,0
83,1.38472,driven,659.475,484.959,659.090,637.959,-1.320,-0.144,0
84,1.4014,driven,659.550,484.961,659.029,637.960,-1.292,-0.195,0
85,1.41808,driven,659.550,484.961,659.029,637.960,-1.292,-0.195,0
86,1.43477,driven,659.580,484.962,658.992,637.961,-1.281,-0.220,0
87,1.45145,driven,659.580,484.962,658.920,637.960,-1.281,-0.247,0
88,1.46813,driven,659.614,484.963,658.786,637.960,-1.268,-0.310,0
89,1.48482,driven,659.541,484.961,658.786,637.959,-1.295,-0.283,0
90,1.5015,driven,659.614,484.963,658.743,637.960,-1.268,-0.326,0
91,1.51818,driven,659.614,484.963,658.743,637.960,-1.268,-0.326,0
92,1.53487,driven,659.614,484.963,658.793,637.960,-1.268,-0.307,0
