frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s
0,0.0,driven,662.503,484.999,661.640,637.997,-0.186,-0.323,0,0.23,-0.25
1,0.01668,driven,662.503,484.999,661.640,637.997,-0.186,-0.323,0,0.27,-0.28
2,0.03337,driven,662.503,484.999,661.640,637.997,-0.186,-0.323,0,0.37,-0.38
3,0.05005,driven,662.569,484.999,661.637,637.997,-0.161,-0.349,0,0.53,-0.54
4,0.06673,driven,662.580,484.999,661.637,637.997,-0.157,-0.353,0,0.74,-0.77
5,0.08342,driven,662.580,484.999,661.637,637.997,-0.157,-0.353,0,0.40,-0.44
6,0.1001,driven,662.675,485.000,661.633,637.996,-0.122,-0.390,0,1.59,-1.66
7,0.11678,driven,662.675,485.000,661.633,637.996,-0.122,-0.390,0,2.01,-2.09
8,0.13347,driven,662.860,485.000,661.626,637.995,-0.052,-0.462,0,1.90,-1.93
9,0.15015,driven,662.860,485.000,661.626,637.995,-0.052,-0.462,0,0.48,-0.48
10,0.16683,driven,662.902,485.000,661.632,637.995,-0.037,-0.476,0,-0.45,0.05
11,0.18352,driven,662.796,485.000,661.632,637.995,-0.077,-0.436,0,-0.05,0.95
12,0.2002,driven,662.902,485.000,661.632,637.995,-0.037,-0.476,0,-0.02,2.07
13,0.21688,driven,662.848,485.000,661.851,637.997,-0.057,-0.373,0,0.15,1.83
14,0.23357,driven,662.848,485.000,661.851,637.997,-0.057,-0.373,0,-0.42,1.22
15,0.25025,driven,662.848,485.000,661.840,637.997,-0.057,-0.378,0,0.08,-0.61
16,0.26693,driven,662.848,485.000,661.840,637.997,-0.057,-0.378,0,0.03,-0.31
17,0.28362,driven,662.848,485.000,661.824,637.996,-0.057,-0.384,0,0.02,-0.82
18,0.3003,driven,662.860,485.000,661.775,637.996,-0.053,-0.406,0,0.32,-1.35
19,0.31698,driven,662.867,485.000,661.716,637.996,-0.050,-0.431,0,0.50,-1.19
20,0.33367,driven,662.921,485.000,661.716,637.995,-0.029,-0.451,0,1.70,-1.85
21,0.35035,driven,662.963,485.000,661.716,637.995,-0.014,-0.467,0,1.49,-1.41
22,0.36703,driven,663.110,485.000,661.713,637.994,0.041,-0.523,0,0.18,-0.16
23,0.38372,driven,663.000,485.000,661.714,637.995,0.000,-0.482,0,0.16,-0.28
24,0.4004,driven,663.000,485.000,661.714,637.995,0.000,-0.482,0,-0.16,-0.04
25,0.41708,driven,663.110,485.000,661.683,637.993,0.041,-0.534,0,0.14,-0.53
26,0.43377,driven,663.000,485.000,661.683,637.994,0.000,-0.493,0,-0.52,0.10
27,0.45045,driven,663.000,485.000,661.652,637.994,0.000,-0.505,0,-0.02,-0.27
28,0.46713,driven,663.040,485.000,661.652,637.994,0.015,-0.520,0,1.01,-1.02
29,0.48382,driven,663.097,485.000,661.652,637.993,0.036,-0.541,0,0.44,-0.10
30,0.5005,driven,663.076,485.000,661.681,637.994,0.028,-0.522,0,-0.41,0.40
31,0.51718,driven,663.076,485.000,661.683,637.994,0.028,-0.522,0,0.81,-0.11
32,0.53387,driven,663.097,485.000,661.683,637.993,0.036,-0.530,0,2.17,-0.81
33,0.55055,driven,663.324,485.000,661.825,637.992,0.121,-0.561,0,3.40,-2.15
34,0.56723,driven,663.375,485.000,661.825,637.992,0.141,-0.581,0,3.11,-3.22
35,0.58392,driven,663.561,484.999,661.778,637.989,0.210,-0.668,0,1.33,-2.59
36,0.6006,driven,663.561,484.999,661.715,637.988,0.210,-0.691,0,1.03,-1.56
37,0.61728,driven,663.530,484.999,661.715,637.988,0.198,-0.680,0,-2.07,1.06
38,0.63397,driven,663.530,484.999,661.694,637.988,0.198,-0.687,0,-3.02,1.44
39,0.65065,driven,663.177,485.000,661.530,637.991,0.066,-0.617,0,-3.88,2.29
40,0.66733,driven,663.177,485.000,661.530,637.991,0.066,-0.617,0,-3.14,2.39
41,0.68402,driven,663.000,485.000,661.530,637.993,0.000,-0.551,0,-0.96,1.53
42,0.7007,driven,663.000,485.000,661.530,637.993,0.000,-0.551,0,0.59,-0.03
43,0.71738,driven,663.056,485.000,661.589,637.993,0.021,-0.549,0,1.54,-0.82
44,0.73407,driven,663.186,485.000,661.589,637.992,0.070,-0.598,0,0.50,-0.73
45,0.75075,driven,663.056,485.000,661.589,637.993,0.021,-0.549,0,-1.34,0.76
46,0.76743,driven,663.056,485.000,661.509,637.992,0.021,-0.579,0,-2.06,2.15
47,0.78412,driven,662.916,485.000,661.589,637.994,-0.031,-0.497,0,-1.28,1.91
48,0.8008,driven,662.916,485.000,661.613,637.994,-0.031,-0.488,0,-0.06,0.76
49,0.81748,driven,662.916,485.000,661.613,637.994,-0.031,-0.488,0,1.57,-1.63
50,0.83417,driven,663.050,485.000,661.613,637.993,0.019,-0.538,0,1.40,-1.29
51,0.85085,driven,663.068,485.000,661.613,637.993,0.026,-0.545,0,0.52,-0.81
52,0.86753,driven,663.068,485.000,661.613,637.993,0.026,-0.545,0,0.05,-0.80
53,0.88422,driven,663.068,485.000,661.535,637.992,0.026,-0.574,0,1.31,-2.13
54,0.9009,driven,663.165,485.000,661.525,637.991,0.062,-0.614,0,1.28,-1.54
55,0.91758,driven,663.244,485.000,661.525,637.990,0.091,-0.644,0,0.39,-0.61
56,0.93427,driven,663.165,485.000,661.525,637.991,0.062,-0.614,0,-0.71,-0.27
57,0.95095,driven,663.165,485.000,661.442,637.990,0.062,-0.645,0,-0.10,-0.02
58,0.96763,driven,663.165,485.000,661.442,637.990,0.062,-0.645,0,0.35,0.21
59,0.98432,driven,663.228,485.000,661.575,637.991,0.085,-0.619,0,-0.33,1.35
60,1.001,driven,663.165,485.000,661.524,637.991,0.062,-0.615,0,1.01,-0.31
61,1.01768,driven,663.228,485.000,661.575,637.991,0.085,-0.619,0,4.15,-3.75
62,1.03437,driven,663.521,484.999,661.616,637.987,0.195,-0.713,0,4.15,-3.57
63,1.05105,driven,663.731,484.998,661.616,637.984,0.274,-0.792,0,1.06,-0.91
64,1.06773,driven,663.521,484.999,661.616,637.987,0.195,-0.713,0,-1.39,2.10
65,1.08442,driven,663.521,484.999,661.676,637.988,0.195,-0.691,0,-1.83,3.08
66,1.1011,driven,663.521,484.999,661.754,637.989,0.195,-0.661,0,-0.76,2.33
67,1.11778,driven,663.378,485.000,661.786,637.991,0.142,-0.596,0,-1.41,2.60
68,1.13447,driven,663.378,485.000,661.862,637.992,0.142,-0.568,0,-1.15,1.71
69,1.15115,driven,663.319,485.000,661.862,637.993,0.119,-0.545,0,-1.41,1.84
70,1.16783,driven,663.251,485.000,661.862,637.993,0.094,-0.520,0,-2.04,2.30
71,1.18452,driven,663.124,485.000,661.912,637.995,0.046,-0.454,0,-1.32,1.81
72,1.2012,driven,663.124,485.000,661.912,637.995,0.046,-0.454,0,-0.28,0.61
73,1.21788,driven,663.124,485.000,661.926,637.995,0.046,-0.449,0,0.17,-0.10
74,1.23457,driven,663.124,485.000,661.930,637.995,0.046,-0.447,0,-0.84,1.00
75,1.25125,driven,663.069,485.000,661.930,637.996,0.026,-0.427,0,-0.96,0.82
76,1.26793,driven,663.000,485.000,661.930,637.996,0.000,-0.401,0,-0.60,0.30
77,1.28462,driven,663.034,485.000,661.897,637.996,0.013,-0.426,0,-0.03,-0.25
78,1.3013,driven,663.018,485.000,661.897,637.996,0.007,-0.420,0,0.19,-0.39
79,1.31798,driven,663.018,485.000,661.893,637.996,0.007,-0.421,0,0.01,-0.07
80,1.33467,driven,663.034,485.000,661.882,637.996,0.013,-0.431,0,0.03,-0.03
81,1.35135,driven,663.034,485.000,661.882,637.996,0.013,-0.431,0,-0.14,-0.13
82,1.36803,driven,663.037,485.000,661.882,637.996,0.014,-0.432,0,2.34,-2.86
83,1.38472,driven,663.117,485.000,661.824,637.994,0.044,-0.484,0,2.37,-2.91
84,1.4014,driven,663.400,484.999,661.824,637.991,0.150,-0.590,0,0.68,-0.93
85,1.41808,driven,663.156,485.000,661.824,637.994,0.059,-0.499,0,-1.25,1.40
86,1.43477,driven,663.156,485.000,661.824,637.994,0.059,-0.499,0,-1.43,1.58
87,1.45145,driven,663.156,485.000,661.832,637.994,0.059,-0.496,0,0.33,-0.38
