t_s,theta1_deg,omega1_deg_s
1.3933,1.0866,99.3361
2.8091,-6.0438,175.7313
4.2242,1.7722,210.0863
5.6338,0.8762,120.5117
7.0373,-4.0785,168.6720
8.4408,1.5888,191.6028
9.8387,-0.2195,128.3869
11.2334,-3.2019,183.8988
12.6283,1.9626,173.8532
14.0173,-1.7094,130.5855
15.4062,-1.9635,199.5274
16.7934,2.2056,157.6534
18.1748,-3.0634,139.3794
19.5577,-0.4876,202.5217
20.9375,1.4143,138.4951
22.3144,-3.4788,161.2947
23.6937,1.0047,188.7104
