frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,residual_suspect,energy_J,energy_ceiling_suspect,energy_rolling_spike,energy_suspect,trend_arm_suspect,omega_cap_suspect
0,0.0,holding,655,486,653,630,-2.974,-0.796,0,-19.11,20.67,0,144.01,5.81,100,0,0,0,,0,0,0,0,0
1,0.01668,holding,654,486,653,630,-3.345,-0.398,0,-10.53,11.49,0,144.00,5.82,100,0,0,0,,0,0,0,0,0
2,0.03337,holding,654,486,653,630,-3.345,-0.398,0,-3.64,4.09,0,144.00,5.82,100,0,0,0,,0,0,0,0,0
3,0.05005,holding,654,486,653,633,-3.345,-0.39,0,1.56,-1.52,0,147.00,3.85,100,0,0,0,,0,0,0,0,0
4,0.06673,holding,654,486,653,633,-3.345,-0.39,0,5.08,-5.34,0,147.00,3.85,100,0,0,0,,0,0,0,0,0
5,0.08342,holding,654,486,653,633,-3.345,-0.39,0,6.90,-7.38,0,147.00,3.85,100,0,0,0,,0,0,0,0,0
6,0.1001,holding,655,486,653,633,-2.974,-0.779,0,5.50,-6.07,0,147.01,3.85,100,0,0,0,,0,0,0,0,0
7,0.11678,holding,655,486,653,633,-2.974,-0.779,0,4.15,-4.78,0,147.01,3.85,100,0,0,0,,0,0,0,0,0
8,0.13347,holding,655,485,653,631,-2.993,-0.785,0,1.98,-2.46,0,146.01,4.50,100,0,0,0,,0,0,0,0,0
9,0.15015,holding,655,485,653,631,-2.993,-0.785,0,-0.32,-0.02,0,146.01,4.50,100,0,0,0,,0,0,0,0,0
10,0.16683,holding,655,485,653,631,-2.993,-0.785,0,-1.41,1.31,0,146.01,4.50,100,0,0,0,,0,0,0,0,0
11,0.18352,holding,655,485,653,631,-2.993,-0.785,0,0.12,-1.49,0,146.01,4.50,100,0,0,0,,0,0,0,0,0
12,0.2002,holding,655,485,653,631,-2.993,-0.785,0,0.29,1.22,0,146.01,4.50,100,0,0,0,,0,0,0,0,0
13,0.21688,holding,655,485,653,630,-2.993,-0.79,0,0.36,2.18,0,145.01,5.15,100,0,0,0,,0,0,0,0,0
14,0.23357,holding,655,486,653,630,-2.974,-0.796,0,0.23,2.12,0,144.01,5.81,100,0,0,0,,0,0,0,0,0
15,0.25025,holding,655,486,653,629,-2.974,-0.801,0,0.11,1.13,0,143.01,6.46,100,0,0,0,,0,0,0,0,0
