t_s,theta1_deg,omega1_deg_s
1.4786,-89.6579,405.4357
2.0027,85.7803,449.2546
2.8991,-89.6577,352.9785
4.4650,-89.6614,96.5650
4.5027,-89.2842,288.4717
4.7205,-12.3164,363.4526
4.9430,89.0876,264.3186
8.8881,55.6527,2195.8080
10.1870,88.9569,335.1420
10.7533,-89.0441,103.1882
12.0016,-56.9251,86.6822
12.4139,87.8280,813.4182
12.9278,-79.8232,144.7509
13.6347,74.2039,-181.2298
15.1394,-48.6701,-172.5210
20.8150,-68.9923,251.3230
