frame,time_s,phase,x_green,y_green,x_red,y_red,theta1_deg,theta2_deg,dropout,omega1_deg_s,omega2_deg_s,suspect,arm_length_px,arm_dev_pct,omega_cap_applied,delta_omega_suspect,swap_suspect,residual_suspect,energy_J,energy_ceiling_suspect,energy_rolling_spike,energy_suspect,trend_arm_suspect,omega_cap_suspect
0,0.0,holding,727,465,725,628,47.251,-0.703,0,-5.94,14.17,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
1,0.01668,holding,726,465,726,629,47.01,0.0,0,-2.22,4.12,0,164.00,0.73,100,0,0,0,,0,0,0,0,0
2,0.03337,holding,726,465,726,629,47.01,0.0,0,0.62,-3.75,0,164.00,0.73,100,0,0,0,,0,0,0,0,0
3,0.05005,holding,727,465,725,629,47.251,-0.699,0,2.60,-9.44,0,164.01,0.74,100,0,0,0,,0,0,0,0,0
4,0.06673,holding,727,465,725,628,47.251,-0.703,0,3.70,-12.96,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
5,0.08342,holding,727,465,724,628,47.251,-1.054,0,3.93,-14.30,0,163.03,0.14,100,0,0,0,,0,0,0,0,0
6,0.1001,holding,727,465,724,628,47.251,-1.054,0,0.60,-8.35,0,163.03,0.14,100,0,0,0,,0,0,0,0,0
7,0.11678,holding,727,465,724,628,47.251,-1.054,0,0.04,-5.11,0,163.03,0.14,100,0,0,0,,0,0,0,0,0
8,0.13347,holding,727,464,723,628,47.511,-1.397,0,1.59,-5.39,0,164.05,0.76,100,0,0,0,,0,0,0,0,0
9,0.15015,holding,727,465,723,628,47.251,-1.406,0,2.22,-3.02,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
10,0.16683,holding,727,465,723,628,47.251,-1.406,0,2.49,-2.21,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
11,0.18352,holding,727,464,723,627,47.511,-1.406,0,2.40,-0.03,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
12,0.2002,holding,727,464,723,627,47.511,-1.406,0,2.23,1.20,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
13,0.21688,holding,727,464,723,627,47.511,-1.406,0,2.50,-1.20,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
14,0.23357,holding,727,464,723,627,47.511,-1.406,0,-0.02,-0.02,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
15,0.25025,holding,727,464,723,627,47.511,-1.406,0,-0.91,2.16,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
16,0.26693,holding,727,464,723,627,47.511,-1.406,0,0.00,2.99,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
17,0.28362,holding,727,464,723,627,47.511,-1.406,0,0.91,5.41,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
18,0.3003,holding,727,464,724,627,47.511,-1.054,0,0.02,6.36,0,163.03,0.14,100,0,0,0,,0,0,0,0,0
19,0.31698,holding,727,464,724,627,47.511,-1.054,0,-1.59,8.40,0,163.03,0.14,100,0,0,0,,0,0,0,0,0
20,0.33367,holding,727,464,724,627,47.511,-1.054,0,-2.27,8.49,0,163.03,0.14,100,0,0,0,,0,0,0,0,0
21,0.35035,holding,727,464,725,627,47.511,-0.703,0,-4.00,8.34,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
22,0.36703,holding,727,465,725,628,47.251,-0.703,0,-4.58,10.52,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
23,0.38372,holding,727,465,726,628,47.251,-0.352,0,-5.99,13.94,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
24,0.4004,holding,727,465,726,628,47.251,-0.352,0,-6.90,13.83,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
25,0.41708,holding,726,465,726,628,47.01,0.0,0,-6.80,11.79,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
26,0.43377,holding,726,465,727,628,47.01,0.352,0,-5.12,8.40,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
27,0.45045,holding,726,466,727,629,46.751,0.352,0,-5.46,5.12,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
28,0.46713,holding,726,466,727,629,46.751,0.352,0,-4.58,4.28,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
29,0.48382,holding,726,466,727,629,46.751,0.352,0,-4.52,4.18,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
30,0.5005,holding,726,466,727,629,46.751,0.352,0,-2.91,2.98,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
31,0.51718,holding,725,466,727,629,46.507,0.703,0,-1.35,4.47,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
32,0.53387,holding,725,466,727,629,46.507,0.703,0,-1.49,2.17,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
33,0.55055,holding,725,466,727,629,46.507,0.703,0,-1.51,0.02,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
34,0.56723,holding,726,466,727,629,46.751,0.352,0,0.00,-2.98,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
35,0.58392,holding,725,466,727,629,46.507,0.703,0,1.51,-7.56,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
36,0.6006,holding,725,466,726,629,46.507,0.352,0,2.35,-10.96,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
37,0.61728,holding,725,466,726,629,46.507,0.352,0,1.42,-9.25,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
38,0.63397,holding,726,466,726,629,46.751,0.0,0,1.42,-9.61,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
39,0.65065,holding,726,466,725,629,46.751,-0.352,0,2.35,-9.71,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
40,0.66733,holding,726,466,725,629,46.751,-0.352,0,1.51,-9.34,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
41,0.68402,holding,725,466,725,629,46.507,0.0,0,-0.85,-7.27,0,163.00,0.12,100,0,0,0,,0,0,0,0,0
42,0.7007,holding,726,466,724,629,46.751,-0.703,0,-1.52,-7.38,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
43,0.71738,holding,726,466,724,629,46.751,-0.703,0,0.00,-9.33,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
44,0.73407,holding,726,466,723,629,46.751,-1.054,0,0.67,-12.73,0,163.03,0.14,100,0,0,0,,0,0,0,0,0
45,0.75075,holding,725,466,723,629,46.507,-0.703,0,0.84,-12.97,0,163.01,0.13,100,0,0,0,,0,0,0,0,0
46,0.76743,holding,726,466,722,629,46.751,-1.406,0,0.84,-10.54,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
47,0.78412,holding,726,466,722,629,46.751,-1.406,0,0.59,-10.44,0,163.05,0.15,100,0,0,0,,0,0,0,0,0
48,0.8008,holding,726,466,721,629,46.751,-1.757,0,0.00,-8.50,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
49,0.81748,holding,726,466,721,629,46.751,-1.757,0,0.26,-8.76,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
50,0.83417,holding,726,466,721,629,46.751,-1.757,0,-1.68,-3.92,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
51,0.85085,holding,725,466,720,629,46.507,-1.757,0,-2.35,-0.79,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
52,0.86753,holding,726,466,720,629,46.751,-2.108,0,-1.25,-1.16,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
53,0.88422,holding,726,466,720,629,46.751,-2.108,0,-0.82,-3.11,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
54,0.9009,holding,725,466,720,629,46.507,-1.757,0,-0.82,-3.00,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
55,0.91758,holding,725,466,720,629,46.507,-1.757,0,-1.25,-2.40,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
56,0.93427,holding,726,466,719,629,46.751,-2.459,0,-2.35,-2.04,0,163.15,0.21,100,0,0,0,,0,0,0,0,0
57,0.95095,holding,725,466,719,629,46.507,-2.108,0,-0.82,-3.02,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
58,0.96763,holding,725,466,719,629,46.507,-2.108,0,-0.58,-2.55,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
59,0.98432,holding,725,466,719,629,46.507,-2.108,0,-1.51,2.17,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
60,1.001,holding,725,466,719,629,46.507,-2.108,0,-0.84,4.58,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
61,1.01768,holding,725,466,719,629,46.507,-2.108,0,0.85,2.98,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
62,1.03437,holding,725,466,719,629,46.507,-2.108,0,0.00,4.19,0,163.11,0.19,100,0,0,0,,0,0,0,0,0
63,1.05105,holding,725,466,720,629,46.507,-1.757,0,0.00,5.39,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
64,1.06773,holding,725,466,720,629,46.507,-1.757,0,0.00,6.36,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
65,1.08442,holding,725,466,720,629,46.507,-1.757,0,-0.85,6.36,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
66,1.1011,holding,725,466,720,629,46.507,-1.757,0,-0.02,5.39,0,163.08,0.17,100,0,0,0,,0,0,0,0,0
